date,apy_roi,apy_cpi,cpi_one_dollar,roi_one_dollar,num_il_2,num_il_1,num_al_2,num_al_1,num_il,num_non_taylor_2,num_non_taylor_1,num_non_taylor,earn_norm_lc,earn_norm_cc,mo_earn_lc_norm,cum_mo_earn_lc_norm,mo_earn_cc_norm,cum_mo_earn_cc_norm,mo_earn_inv_lc_norm,cum_mo_earn_inv_lc_norm,mo_earn_inv_cc_norm,cum_mo_earn_inv_cc_norm,mo_earn_ss_man_norm,cum_mo_earn_ss_man_norm,mo_earn_ss_woman_norm,cum_mo_earn_ss_woman_norm,mo_earn_ss_norm,cum_mo_earn_ss_norm,mo_earn_pen_man_norm,cum_mo_earn_pen_man_norm,mo_earn_pen_woman_norm,cum_mo_earn_pen_woman_norm,mo_earn_pen_norm,cum_mo_earn_pen_norm,exp_norm_total_lc,exp_norm_total_cc,worth_norm_lc,worth_norm_cc,added_lc_worth_norm,mo_exp_lc_norm,cum_mo_exp_lc_norm,mo_exp_cc_norm,cum_mo_exp_cc_norm,mo_exp_al_cc_norm,cum_mo_exp_al_cc_norm,mo_exp_non_taylor_norm,cum_mo_exp_non_taylor_norm,mo_exp_total_lc_norm,cum_mo_exp_total_lc_norm,mo_exp_total_cc_norm,cum_mo_exp_total_cc_norm,final_worth_cc_norm,final_worth_lc_norm
2032-01-31,4.00000000000007,4.00000000000007,1.2448092621727977,1.2448092621727977,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,962304.3799147892,1070786.7531922448,26404.36448616697,1919431.853115225,28598.699269530574,2038862.4719201205,0.0,0.0,0.0,0.0,3445.0,230815.0,2667.0,178689.0,6112.0,409504.0,4583.031451775993,342717.69379006786,1246.7773555050553,93233.6302825916,5829.808807281049,435951.3240726595,2057904.9242494758,1299801.656907219,4419092.743305583,5094793.763197207,1157724.7593710888,9599.999999999993,643200.0,4182.792919426775,265701.14026065846,0.0,0.0,9611.999999999996,644003.9999999999,19211.999999999894,2184267.248356706,13794.792919426725,1389135.6096601875,6420623.524790365,7578348.284161454
2032-02-29,4.00000000000007,4.00000000000007,1.2488844437756226,1.2488844437756226,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,973584.0787000195,1083917.3189691985,26342.539001921177,1945774.3921171462,28547.39020252347,2067409.862122644,0.0,0.0,0.0,0.0,3445.0,234260.0,2667.0,181356.0,6112.0,415616.0,4568.076757167914,347285.7705472358,1242.7090494521651,94476.33933204378,5810.78580662008,441762.10987927957,2073338.6140394004,1310931.4773827966,4406018.2516133385,5084924.803038278,1157724.7593710888,9599.99999999996,652800.0,4189.617266082139,269890.7575267406,0.0,0.0,9611.99999999996,653615.9999999999,19212.000000000106,2203479.248356706,13801.617266082054,1402937.2269262695,6420623.524790365,7578348.284161454
2032-03-31,4.00000000000007,4.00000000000007,1.2529729664625802,1.2529729664625802,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,984784.3083642434,1096972.8359732777,26280.915257778026,1972055.3073749242,28496.22629171152,2095906.0884143554,0.0,0.0,0.0,0.0,3445.0,237705.0,2667.0,184023.0,6112.0,421728.0,4553.170860586463,351838.94140782225,1238.654018515371,95714.99335055915,5791.824879101834,447553.9347583814,2088721.9428139331,1322031.81609629,4392986.42273772,5075081.210381871,1157724.7593710888,9600.000000000035,662400.0,4196.452746854889,274087.21027359547,0.0,0.0,9611.999999999989,663227.9999999999,19211.999999999745,2222691.2483567055,13808.452746854971,1416745.6796731243,6420623.524790365,7578348.284161454
2032-04-30,4.00000000000007,4.00000000000007,1.2570748739089086,1.2570748739089086,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,995905.4674309812,1109953.6318685506,26219.49259544796,1998274.799970372,28445.207027110417,2124351.295441466,0.0,0.0,0.0,0.0,3445.0,241150.0,2667.0,186690.0,6112.0,427840.0,4538.313602800879,356377.25501062314,1234.6122193772069,96949.60556993635,5772.9258221780865,453326.86058055947,2104055.0749039575,1333102.7804006638,4379997.117467508,5065262.891300087,1157724.7593710888,9599.999999999995,672000.0,4203.29937991061,278290.5096535061,0.0,0.0,9612.000000000042,672839.9999999999,19212.000000000222,2241903.2483567055,13815.299379910699,1430560.9790530351,6420623.524790365,7578348.284161454
2032-05-31,4.00000000000007,4.00000000000007,1.261190209932827,1.261190209932827,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1006947.9526690945,1122860.0329434075,26158.2703587898,2024433.0703291618,28394.331900340832,2152745.627341807,0.0,0.0,0.0,0.0,3445.0,244595.0,2667.0,189357.0,6112.0,433952.0,4523.504825099981,360900.7598357231,1230.5836088615547,98180.18917879791,5754.088433961535,459080.94901452103,2119338.1741041346,1344144.4773167784,4367050.197045737,5055469.752153319,1157724.7593710888,9600.000000000016,681600.0,4210.157183444612,282500.6668369507,0.0,0.0,9612.000000000042,682451.9999999999,19211.999999999964,2261115.2483567055,13822.15718344456,1444383.1362364797,6420623.524790365,7578348.284161454
2032-06-30,4.00000000000007,4.00000000000007,1.265319018496004,1.265319018496004,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1017912.1590999931,1135692.364115989,26097.24789380269,2050530.3182229644,28343.60040462263,2181089.2277464294,0.0,0.0,0.0,0.0,3445.0,248040.0,2667.0,192024.0,6112.0,440064.0,4508.744369290469,365409.50420501357,1226.5681439331827,99406.7573227311,5735.312513223652,464816.2615277447,2134571.4036746547,1355157.0135345045,4354145.523168216,5045701.699589296,1157724.7593710888,9599.999999999964,691200.0,4217.026175681854,286717.69301263255,0.0,0.0,9611.999999999989,692063.9999999999,19211.99999999986,2280327.2483567055,13829.026175681796,1458212.1624121615,6420623.524790365,7578348.284161454
2032-07-31,4.00000000000007,4.00000000000007,1.2694613437040272,1.2694613437040272,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1028798.4800048146,1148450.9489395956,26036.42454862046,2076566.7427715848,28293.012034770207,2209382.2397811995,0.0,0.0,0.0,0.0,3445.0,251485.0,2667.0,194691.0,6112.0,446176.0,4494.032077695239,369903.5362827088,1222.5657816972853,100629.32310442837,5716.597859392525,470532.8593871372,2149754.926342983,1366140.4954138324,4341282.957982046,5035958.640542099,1157724.7593710888,9599.999999999978,700800.0,4223.906374877016,290941.5993875096,0.0,0.0,9611.999999999989,701675.9999999999,19212.000000000153,2299539.2483567055,13835.906374877142,1472048.0687870386,6420623.524790365,7578348.284161454
2032-08-31,4.00000000000007,4.00000000000007,1.2736172298068749,1.2736172298068749,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1039607.306931576,1161136.1096080749,25975.79967350376,2102542.5424450887,28242.56628718664,2237624.806068386,0.0,0.0,0.0,0.0,3445.0,254930.0,2667.0,197358.0,6112.0,452288.0,4479.367793151698,374382.9040758605,1218.5764793990245,101847.8995838274,5697.944272550722,476230.8036596879,2164888.904305591,1377095.028985977,4328462.36408415,5026240.482231206,1157724.7593710888,9600.000000000022,710400.0,4230.797799314501,295172.39718682406,0.0,0.0,9611.999999999984,711287.9999999999,19211.999999999913,2318751.2483567055,13842.797799314347,1485890.866586353,6420623.524790365,7578348.284161454
2032-09-30,4.00000000000007,4.00000000000007,1.2777867211993876,1.2777867211993876,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1050339.0297022962,1173748.16696119,25915.372620833223,2128457.915065922,28192.26265985876,2265817.068728245,0.0,0.0,0.0,0.0,3445.0,258375.0,2667.0,200025.0,6112.0,458400.0,4464.75135901008,378847.65543487057,1214.6001944230752,103062.49977825048,5679.351553433155,481910.1552131211,2179973.4992296975,1388020.7199544832,4315683.604519808,5016547.13216053,1157724.7593710888,9599.999999999978,720000.0,4237.7004673087495,299410.0976541328,0.0,0.0,9612.00000000002,720899.9999999999,19211.999999999814,2337963.2483567055,13849.700467308723,1499740.5670536617,6420623.524790365,7578348.284161454
2032-10-31,4.00000000000007,4.00000000000007,1.2819698624217435,1.2819698624217435,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1060994.0364200922,1186287.440489965,25855.142745102916,2154313.0578110246,28142.100652351535,2293959.1693805964,0.0,0.0,0.0,0.0,3445.0,261820.0,2667.0,202692.0,6112.0,464512.0,4450.182619131779,383297.8380540023,1210.6368842931674,104273.13666254365,5660.819503424946,487570.974716546,2195008.8722549914,1398917.6736963228,4302946.542781187,5006878.498117457,1157724.7593710888,9600.000000000005,729600.0,4244.614397203808,303654.7120513366,0.0,0.0,9611.999999999967,730511.9999999999,19212.000000000062,2357175.2483567055,13856.614397203775,1513597.1814508655,6420623.524790365,7578348.284161454
2032-11-30,4.00000000000007,4.00000000000007,1.2861666981599336,1.2861666981599336,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1071572.7134762444,1198754.2483420114,25795.109402913324,2180108.1672139377,28092.07976580323,2322051.2491463996,0.0,0.0,0.0,0.0,3445.0,265265.0,2667.0,205359.0,6112.0,470624.0,4435.661417887675,387733.49947189,1206.6865066716339,105479.82316921528,5642.347924559309,493213.32264110533,2209995.183995353,1409785.9952629898,4290251.042805891,4997234.488171896,1157724.7593710888,9599.999999999965,739200.0,4251.539607373892,307906.2516587105,0.0,0.0,9612.000000000035,740123.9999999999,19212.000000000182,2376387.2483567055,13863.539607373972,1527460.7210582395,6420623.524790365,7578348.284161454
2032-12-31,4.00000000000007,4.00000000000007,1.290377273246239,1.290377273246239,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1082075.445557237,1211148.9073268336,25735.271952963973,2205843.4391669016,28042.199502919728,2350093.4486493194,0.0,0.0,0.0,0.0,3445.0,268710.0,2667.0,208026.0,6112.0,476736.0,4421.187600156478,392154.68707204645,1202.7490193589579,106682.57218857424,5623.936619515436,498837.25926062075,2224932.594540569,1420625.7893815942,4277596.968975499,4987615.010675327,1157724.7593710888,9600.000000000031,748800.0,4258.476116223068,312164.72777493356,0.0,0.0,9612.000000000007,749735.9999999999,19211.999999999858,2395599.2483567055,13870.476116223075,1541331.1971744625,6420623.524790365,7578348.284161454
2033-01-31,4.00000000000007,4.00000000000007,1.2946016326597107,1.2946016326597107,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1092502.6156517698,1223471.732921114,25675.629756047354,2231519.068922949,27992.459367969936,2378085.9080172894,0.0,0.0,0.0,0.0,3445.0,272155.0,2667.0,210693.0,6112.0,482848.0,4406.761011323067,396561.4480833695,1198.8243802933216,107881.39656886757,5605.585391616389,504442.84465223714,2239821.263458046,1431437.1604559487,4264984.186114126,4978019.974259845,1157724.7593710888,9600.000000000005,758400.0,4265.423942185423,316430.151717119,0.0,0.0,9612.000000000013,759347.9999999999,19212.00000000011,2414811.2483567055,13877.42394218548,1555208.621116648,6420623.524790365,7578348.284161454
2033-02-28,4.00000000000007,4.00000000000007,1.2988398215266486,1.2988398215266486,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1102854.605057742,1235723.0392739784,25616.182175041766,2257135.2510979907,27942.85886678,2406028.7668840694,0.0,0.0,0.0,0.0,3445.0,275600.0,2667.0,213360.0,6112.0,488960.0,4392.381497276837,400953.82958064636,1194.9125475501578,109076.30911641773,5587.294044826995,510030.13869706413,2254661.3497945117,1442220.2125676554,4252412.559486968,4968449.287837225,1157724.7593710888,9599.99999999999,768000.0,4272.383103725175,320702.5348208441,0.0,0.0,9612.000000000011,768959.9999999999,19212.00000000009,2434023.2483567055,13884.38310372514,1569093.004220373,6420623.524790365,7578348.284161454
2033-03-31,4.00000000000007,4.00000000000007,1.3030918851210844,1.3030918851210844,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1113131.7933892084,1247903.1392122388,25556.92857490419,2282692.179672895,27893.39750672791,2433922.1643907973,0.0,0.0,0.0,0.0,3445.0,279045.0,2667.0,216027.0,6112.0,495072.0,4378.048904410058,405331.8784850564,1191.013479341702,110267.32259575944,5569.06238375176,515599.20108081587,2269453.0120777166,1452975.049477186,4239881.9547988735,4958902.860597969,1157724.7593710888,9600.000000000045,777600.0,4279.353619336639,324981.88844018074,0.0,0.0,9611.999999999985,778571.9999999999,19212.00000000003,2453235.2483567055,13891.353619336758,1582984.3578397098,6420623.524790365,7578348.284161454
2033-04-30,4.00000000000007,4.00000000000007,1.3073578688652658,1.3073578688652658,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1123334.5585833078,1260012.34424562,25497.868322663715,2308190.047995559,27844.074796739584,2461766.2391875368,0.0,0.0,0.0,0.0,3445.0,282490.0,2667.0,218694.0,6112.0,501184.0,4363.7630796162275,409695.64156467264,1187.1271340165442,111454.44972977598,5550.8902136327715,521150.09129444865,2284196.4083181242,1463701.7746249605,4227392.2381929,4949380.602010376,1157724.7593710888,9600.000000000016,787200.0,4286.3355075443005,329268.223947725,0.0,0.0,9611.999999999958,788183.9999999999,19211.999999999796,2472447.2483567055,13898.335507544214,1596882.693347254,6420623.524790365,7578348.284161454
2033-05-31,4.00000000000007,4.00000000000007,1.311637818330141,1.311637818330141,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1133463.276907166,1272050.9645719612,25439.00078741537,2333629.0487829745,27794.890247282143,2489561.129434819,0.0,0.0,0.0,0.0,3445.0,285935.0,2667.0,221361.0,6112.0,507296.0,4349.52387028844,414045.1654349611,1183.2534700591864,112637.70319983517,5532.777340347626,526682.8686347962,2298891.696010602,1474400.4911324214,4214943.27624889,4939882.421819597,1157724.7593710888,9599.99999999999,796800.0,4293.328786902894,333561.5527346279,0.0,0.0,9611.999999999975,797795.9999999999,19211.999999999967,2491659.2483567055,13905.328786902868,1610788.022134157,6420623.524790365,7578348.284161454
2033-06-30,4.00000000000007,4.00000000000007,1.315931779235845,1.315931779235845,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1143518.3229647707,1284019.3090824024,25380.3253403125,2359009.374123287,27745.84337036007,2517306.9728051787,0.0,0.0,0.0,0.0,3445.0,289380.0,2667.0,224028.0,6112.0,513408.0,4335.331124317756,418380.49655927886,1179.392446089598,113817.09564592477,5514.723570407354,532197.5922052036,2313539.032136103,1485071.3018031055,4202534.935982043,4930408.230046703,1157724.7593710888,9600.000000000011,806400.0,4300.333475997449,337861.88621062535,0.0,0.0,9612.000000000007,807407.9999999999,19212.00000000002,2510871.2483567055,13912.3334759975,1624700.3556101543,6420623.524790365,7578348.284161454
2033-07-31,4.00000000000007,4.00000000000007,1.3202397974521891,1.3202397974521891,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1153500.0697038174,1295917.6853665477,25321.841354560453,2384331.2154778475,27696.933679509457,2545003.906484688,0.0,0.0,0.0,0.0,3445.0,292825.0,2667.0,226695.0,6112.0,519520.0,4321.184690091573,422701.68124937045,1175.5440208627736,114992.63966678754,5496.728710954347,537694.3209161579,2328138.573163341,1495714.3091237103,4190167.084841494,4920957.936987763,1157724.7593710888,9599.999999999958,816000.0,4307.349593443202,342169.23580406856,0.0,0.0,9612.000000000007,817019.9999999999,19212.000000000055,2530083.2483567055,13919.349593443034,1638619.7052035974,6420623.524790365,7578348.284161454
2033-08-31,4.00000000000007,4.00000000000007,1.3245619189991507,1.3245619189991507,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1163408.8884225306,1307746.399717609,25263.548205409723,2409594.763683257,27648.160689792654,2572652.0671744808,0.0,0.0,0.0,0.0,3445.0,296270.0,2667.0,229362.0,6112.0,525632.0,4307.0844164920145,427008.7656658625,1171.708153268292,116164.34782005583,5478.792569760307,543173.1134859183,2342690.4750504643,1506329.6152651594,4177839.5907089026,4911531.453212902,1157724.7593710888,9599.999999999967,825600.0,4314.377157885841,346483.6129619544,0.0,0.0,9611.99999999996,826631.9999999999,19212.000000000015,2549295.2483567055,13926.377157885889,1652546.0823614832,6420623.524790365,7578348.284161454
2033-09-30,4.00000000000007,4.00000000000007,1.328898190047364,1.328898190047364,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1173245.1487764586,1319505.7571375316,25205.445270149496,2434800.2089534067,27599.523917794017,2600251.591092275,0.0,0.0,0.0,0.0,3445.0,299715.0,2667.0,232029.0,6112.0,531744.0,4293.030152894305,431301.7958187568,1167.8848023298792,117332.23262238571,5460.914955224183,548634.0284411424,2357194.8932467205,1516917.3220836632,4165552.3218970345,4902128.6895653885,1157724.7593710888,9600.000000000016,835200.0,4321.416188001515,350805.0291499559,0.0,0.0,9611.999999999998,836243.9999999999,19211.999999999927,2568507.2483567055,13933.416188001558,1666479.4985494849,6420623.524790365,7578348.284161454
2033-10-31,4.00000000000007,4.00000000000007,1.3332486569186142,1.3332486569186142,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1183009.2187852387,1331196.0613420983,25147.531928101198,2459947.7408815078,27551.02288161395,2627802.613973889,0.0,0.0,0.0,0.0,3445.0,303160.0,2667.0,234696.0,6112.0,537856.0,4279.021749165168,435580.81756792194,1164.0739272049677,118496.30654959068,5443.095676370136,554077.1241175125,2371651.9826941187,1527477.5311217755,4153305.147148361,4892749.557160704,1157724.7593710888,9599.99999999997,844800.0,4328.466702496783,355133.4958524527,0.0,0.0,9612.000000000002,845855.9999999999,19211.999999999796,2587719.2483567055,13940.466702496698,1680419.9652519815,6420623.524790365,7578348.284161454
2033-11-30,4.00000000000007,4.00000000000007,1.3376133660863319,1.3376133660863319,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1192701.4648393383,1342817.6147660143,25089.807560611174,2485037.548442119,27502.65710086472,2655305.2710747537,0.0,0.0,0.0,0.0,3445.0,306605.0,2667.0,237363.0,6112.0,543968.0,4265.059055661222,439845.87662358314,1160.2754871842626,119656.58203677494,5425.334542845485,559502.458660358,2386061.8978290814,1538010.343609449,4141097.9356336533,4883393.967385635,1157724.7593710888,9600.000000000018,854400.0,4335.528720108728,359469.02457256144,0.0,0.0,9612.000000000035,855467.9999999999,19212.00000000014,2606931.2483567055,13947.52872010885,1694367.4939720903,6420623.524790365,7578348.284161454
2033-12-31,4.00000000000007,4.00000000000007,1.3419923641760896,1.3419923641760896,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1202322.2517067688,1354370.7185679737,25032.27155104446,2510069.8199931635,27454.426096664756,2682759.6971714185,0.0,0.0,0.0,0.0,3445.0,310050.0,2667.0,240030.0,6112.0,550080.0,4251.14192322738,444097.01854681055,1156.4894416913048,120813.07147846624,5407.631364918685,564910.0900252766,2400424.792584097,1548515.8604650833,4128930.556950585,4874061.831897342,1157724.7593710888,9599.99999999999,864000.0,4342.602259605003,363811.62683216645,0.0,0.0,9612.000000000005,865079.9999999999,19212.00000000008,2626143.2483567055,13954.602259605052,1708322.0962316953,6420623.524790365,7578348.284161454
2034-01-31,4.00000000000007,4.00000000000007,1.3463856979661,1.3463856979661,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1211871.9425397713,1365855.6726357038,24974.92328477858,2535044.743277942,27406.329391633706,2710166.026563052,0.0,0.0,0.0,0.0,3445.0,313495.0,2667.0,242697.0,6112.0,556192.0,4237.270203195254,448334.2887500058,1152.7157502820392,121965.78722874828,5389.985953477293,570300.075978754,2414740.820389363,1558994.1822965748,4116802.8811223404,4864753.062622459,1157724.7593710888,9599.999999999962,873600.0,4349.687339783918,368161.3141719504,0.0,0.0,9611.999999999996,874691.9999999999,19211.99999999996,2645355.2483567055,13961.687339783872,1722283.7835714791,6420623.524790365,7578348.284161454
2034-02-28,4.00000000000007,4.00000000000007,1.3507934143877152,1.3507934143877152,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1221350.89888148,1377272.7755909935,24917.76214919627,2559962.505427138,27358.36650988784,2737524.39307294,0.0,0.0,0.0,0.0,3445.0,316940.0,2667.0,245364.0,6112.0,562304.0,4223.4437473815715,452557.7324973874,1148.954372644382,123114.74160139266,5372.398120025953,575672.47409878,2429010.134174427,1569445.4094023595,4104714.7785962275,4855467.571756179,1157724.7593710888,9599.999999999973,883200.0,4356.783979474448,372518.09815142484,0.0,0.0,9611.999999999995,884303.9999999999,19212.000000000055,2664567.2483567055,13968.7839794744,1736252.5675509535,6420623.524790365,7578348.284161454
2034-03-31,4.00000000000007,4.00000000000007,1.3552155605259286,1.3552155605259286,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1230759.480672554,1388622.3247946983,24860.787533679173,2584823.292960817,27310.536977034844,2764834.930049975,0.0,0.0,0.0,0.0,3445.0,320385.0,2667.0,248031.0,6112.0,568416.0,4209.662408086591,456767.394905474,1145.2052685977897,124259.94686999044,5354.867676684381,581027.3417754644,2443232.886369816,1579869.6417724532,4092666.1202422907,4846205.27176135,1157724.7593710888,9599.99999999999,892800.0,4363.892197536244,376881.9903489611,0.0,0.0,9612.000000000013,893915.9999999999,19212.000000000004,2683779.2483567055,13975.892197536214,1750228.4597484898,6420623.524790365,7578348.284161454
2034-04-30,4.00000000000007,4.00000000000007,1.3596521836198774,1.3596521836198774,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1240098.0462577876,1399904.616351731,24803.998829601973,2609627.291790419,27262.840320168463,2792097.7703701435,0.0,0.0,0.0,0.0,3445.0,323830.0,2667.0,250698.0,6112.0,574528.0,4195.926038092523,460963.3209435665,1141.46839809283,125401.41526808326,5337.394436185354,586364.7362116497,2457409.228908669,1590266.9790894897,4080656.777351932,4836966.075367565,1157724.7593710888,9599.999999999973,902400.0,4371.012012859701,381253.0023618208,0.0,0.0,9612.00000000006,903528.0,19211.99999999995,2702991.2483567055,13983.012012859805,1764211.4717613496,6420623.524790365,7578348.284161454
2034-05-31,4.00000000000007,4.00000000000007,1.3641033310633475,1.3641033310633475,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1249366.9523926917,1411119.9451160275,24747.395430324745,2634374.6872207434,27215.27606786458,2819313.046438008,0.0,0.0,0.0,0.0,3445.0,327275.0,2667.0,253365.0,6112.0,580640.0,4182.234490661958,465145.55543422844,1137.7437212107554,126539.15898929402,5319.9782118727135,591684.7144235225,2471539.3132283594,1600637.5207297527,4068686.6216365374,4827749.895570265,1157724.7593710888,9600.000000000053,912000.0,4378.143444366187,385631.14580618695,0.0,0.0,9611.999999999989,913140.0,19211.999999999873,2722203.2483567055,13990.143444366218,1778201.6152057159,6420623.524790365,7578348.284161454
2034-06-30,4.00000000000007,4.00000000000007,1.3685690504052797,1.3685690504052797,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1258566.5542500503,1422268.6046954982,24690.976731187322,2659065.6639519306,27167.843750175067,2846480.890188183,0.0,0.0,0.0,0.0,3445.0,330720.0,2667.0,256032.0,6112.0,586752.0,4168.587619536301,469314.14305376477,1134.0311981630741,127673.1901874571,5302.618817699375,596987.3332412218,2485623.29027211,1610981.3657642086,4056755.5252261073,4818556.645629839,1157724.7593710888,9599.999999999976,921600.0,4385.286511007737,390016.4323171947,0.0,0.0,9612.000000000027,922752.0,19212.000000000004,2741415.2483567055,13997.28651100768,1792198.9017167236,6420623.524790365,7578348.284161454
2034-07-31,4.00000000000007,4.00000000000007,1.3730493893502775,1.3730493893502775,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1267697.2054264513,1433350.8874569577,24634.742129502498,2683700.406081433,27120.542898623455,2873601.4330868064,0.0,0.0,0.0,0.0,3445.0,334165.0,2667.0,258699.0,6112.0,592864.0,4154.985278934203,473469.12833269895,1130.3307892911275,128803.52097674823,5285.316068225331,602272.6493094472,2499661.310490608,1621298.6129595323,4044863.3606678876,4809386.239070731,1157724.7593710888,9599.999999999958,931200.0,4392.441231767458,394408.8735489622,0.0,0.0,9612.000000000022,932364.0,19212.00000000015,2760627.2483567055,14004.441231767607,1806203.3429484912,6420623.524790365,7578348.284161454
2034-08-31,4.00000000000007,4.00000000000007,1.3775443957591176,1.3775443957591176,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1276759.2579487907,1444367.0845310357,24578.691024549968,2708279.0971059827,27073.37304620041,2900674.8061330067,0.0,0.0,0.0,0.0,3445.0,337610.0,2667.0,261366.0,6112.0,598976.0,4141.427323550011,477610.55565624894,1126.6424550656648,129930.1634318139,5268.069778615676,607540.7190880629,2513653.5238436116,1631589.3607791306,4033010.0009250105,4800238.589680544,1157724.7593710888,9600.000000000082,940800.0000000001,4399.607625659399,398808.48117462156,0.0,0.0,9611.999999999933,941975.9999999999,19212.000000000015,2779839.2483567055,14011.607625659204,1820214.9505741503,6420623.524790365,7578348.284161454
2034-09-30,4.00000000000007,4.00000000000007,1.3820541176492593,1.3820541176492593,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1285753.0622807525,1455317.4858170701,24522.822817569046,2732801.919923552,27026.33372735778,2927701.1398603646,0.0,0.0,0.0,0.0,3445.0,341055.0,2667.0,264033.0,6112.0,605088.0,4127.913608552214,481738.4692648011,1122.9661560864217,131053.12958790032,5250.879764638636,612791.5988527015,2527600.079801551,1641853.7073841651,4021195.319375138,4791113.611509154,1157724.7593710888,9600.000000000038,950400.0000000001,4406.785711728547,403215.2668863501,0.0,0.0,9611.999999999993,951587.9999999999,19212.0000000002,2799051.2483567055,14018.785711728582,1834233.7362858788,6420623.524790365,7578348.284161454
2034-10-31,4.00000000000007,4.00000000000007,1.3865786031953595,1.3865786031953595,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1294678.967329261,1466202.379987981,24467.1369117533,2757269.056835305,26979.424478005174,2954680.5643383698,0.0,0.0,0.0,0.0,3445.0,344500.0,2667.0,266700.0,6112.0,611200.0,4114.4439895818905,485852.913254383,1119.3018530816992,132172.431440982,5233.745842663589,618025.344695365,2541501.1273471257,1652091.7506345669,4009419.1898091044,4782011.218867819,1157724.7593710888,9599.999999999944,960000.0000000001,4413.975509051079,407629.2423954012,0.0,0.0,9611.999999999996,961199.9999999999,19211.999999999774,2818263.2483567055,14025.975509050992,1848259.7117949298,6420623.524790365,7578348.284161454
2034-11-30,4.00000000000007,4.00000000000007,1.391117900729786,1.391117900729786,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1303537.3204509094,1477022.0544951241,24411.632712243674,2781680.6895475485,26932.644835503583,2981613.2091738735,0.0,0.0,0.0,0.0,3445.0,347945.0,2667.0,269367.0,6112.0,617312.0,4101.018322751173,489953.9315771342,1115.649506907944,133288.08094788995,5216.667829659117,623242.0125250241,2555356.814976897,1662303.5880900521,3997681.4864295786,4772931.326328298,1157724.7593710888,9599.999999999964,969600.0000000001,4421.177036734233,412050.4194321354,0.0,0.0,9611.999999999935,970811.9999999998,19211.999999999898,2837475.2483567055,14033.177036734294,1862292.888831664,6420623.524790365,7578348.284161454
2034-12-31,4.00000000000007,4.00000000000007,1.3956720587431342,1.3956720587431342,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1312328.4674583634,1487776.7955731284,24356.309626121965,2806036.9991736705,26885.994338661872,3008499.2035125354,0.0,0.0,0.0,0.0,3445.0,351390.0,2667.0,272034.0,6112.0,623424.0,4087.6364646417087,494041.5680417759,1112.0090785493308,134400.09002643928,5199.64554319104,628441.6580682151,2569167.290702874,1672489.3170111324,3985982.083849705,4763873.848721967,1157724.7593710888,9599.999999999929,979200.0,4428.390313916405,416478.80974605185,0.0,0.0,9611.999999999944,980423.9999999998,19212.00000000004,2856687.2483567055,14040.390313916267,1876333.2791455805,6420623.524790365,7578348.284161454
