date,apy_roi,apy_cpi,earn_norm_lc,earn_norm_cc,mo_earn_lc_norm,cum_mo_earn_lc_norm,mo_earn_cc_norm,cum_mo_earn_cc_norm,mo_earn_ss_man_norm,cum_mo_earn_ss_man_norm,mo_earn_ss_woman_norm,cum_mo_earn_ss_woman_norm,mo_earn_pen_man_norm,cum_mo_earn_pen_man_norm,mo_earn_pen_woman_norm,cum_mo_earn_pen_woman_norm,exp_norm_total_lc,exp_norm_total_cc,worth_norm_lc,worth_norm_cc,added_lc_worth_norm
2033-05-31,31.709411534292453,0.6368059676088889,9630884.594902415,10300571.863971854,336744.2948412696,11462235.177854089,354833.2543537076,12191397.039702093,3445.0,285935.0,2667.0,221361.0,4641.970174870727,424064.22092701885,1262.811167642308,115363.307778919,2279824.135497654,1416824.3616615287,14345134.398770183,15130060.641190156,-1034855
2033-06-30,-38.55000133680977,0.8700876269810864,9053889.15623361,9691901.83244612,-558032.5376784365,10904202.640175652,-589223.8331168017,11602173.206585292,3445.0,289380.0,2667.0,224028.0,4638.62017509296,428702.8411021118,1261.8998267737552,116625.20760569276,2293299.544955594,1424790.9994154365,13666334.28030557,14456523.25588323,-1034855
2033-07-31,14.487744508245171,3.932691134323818,9179292.474980777,9824188.471725369,166453.3779362169,11070656.018111868,175384.2605102371,11777557.46709553,3445.0,292825.0,2667.0,226695.0,4623.733538899657,433326.5746410114,1257.85003547279,117883.05764116555,2303313.659210625,1430404.1087711342,13786467.366685383,14579964.007887179,-1034855
2033-08-31,3.333256232632409,1.1028005918261918,9208594.222164996,9855070.222491834,49675.72347074868,11120331.741582617,51844.87342125314,11829402.340516783,3445.0,296270.0,2667.0,229362.0,4619.509515435424,437946.08415644686,1256.7009233927745,119139.75856455832,2316521.37072624,1438178.778247273,13802900.682973508,14601520.135569468,-1034855
2033-09-30,98.12838687699372,5.0934819421315725,9976515.649480907,10666953.018871058,817930.1888053368,11938261.930387953,864562.4398561333,12693964.780372916,3445.0,299715.0,2667.0,232029.0,4600.424252023404,442546.50840847025,1251.5089288589525,120391.26749341727,2325177.3853698005,1442866.2438850848,14662597.789188644,15463784.086080512,-1034855
2033-10-31,-47.67056905826222,5.518262119799067,9165067.616025945,9810517.293046186,-754953.6071995761,11183308.323188378,-796857.7017899578,11897107.078582957,3445.0,303160.0,2667.0,234696.0,4579.878061105382,447126.38646957563,1245.9195005846716,121637.18699400194,2333340.7606115937,1447212.4036751797,13703193.762353666,14506688.273120606,-1034855
2033-11-30,10.269661326667379,1.6094602483971654,9264821.971549874,9915977.131531507,123870.76966967905,11307179.092858057,130434.47695755154,12027541.55554051,3445.0,306605.0,2667.0,237363.0,4573.788410890501,451700.17488046613,1244.2628595446201,122881.44985354655,2345969.3550518323,1454569.6761140618,13799990.539730426,14608309.122114846,-1034855
2033-12-31,36.23630740231227,10.852541158188146,9542761.02746488,10209268.747591132,369025.5911276949,11676204.683985753,389944.965306395,12417486.520846905,3445.0,310050.0,2667.0,240030.0,4534.686471630171,456234.8613520963,1233.6254871113103,124115.07534065786,2348180.659666936,1454888.4965261153,14080680.219118759,14888019.469308315,-1034855
2034-01-31,-17.96707706407731,2.3358214901577856,9294378.053676328,9946414.883299451,-218169.86969432537,11458034.814291427,-231359.54421519832,12186126.976631707,3445.0,313495.0,2667.0,242697.0,4525.969524164244,460760.83087626053,1231.2541106928848,125346.32945135074,2359978.6691688737,1461658.4079230775,13773645.77932008,14585372.917099588,-1034855
2034-02-28,-5.209248887510953,16.214664011202085,9118209.317354817,9758566.13927558,-48708.89766263566,11409325.916628791,-52274.74724254336,12133852.229389163,3445.0,316940.0,2667.0,245364.0,4469.646889141175,465230.4777654017,1215.9319845656623,126562.2614359164,2356448.6002080175,1458096.776127312,13517547.09159253,14325169.213052753,-1034855
2034-03-31,-9.345442465241472,4.903337448243006,8972275.476753188,9603532.79369029,-97857.94242685524,11311467.974201936,-104408.09117080174,12029444.138218362,3445.0,320385.0,2667.0,248031.0,4451.852556675128,469682.33032207686,1211.091177556494,127773.35261347289,2365306.8470215723,1462848.807788168,13321911.068632472,14132332.512115987,-1034855
2034-04-30,127.8067801472277,5.74994108378466,9872284.242542315,10557895.308741746,953461.3042603801,12264929.278462317,1010749.1924222335,13040193.330640595,3445.0,323830.0,2667.0,250698.0,4431.159958884955,474113.4902809618,1205.4619204538913,128978.81453392678,2373173.8587057022,1466927.089153808,14340251.010601128,15152941.430069374,-1034855
2034-05-31,5.916957598963846,1.3143693080536645,9930333.250256654,10619096.893078998,80528.39995291502,12345457.678415231,84426.63358010855,13124619.964220705,3445.0,327275.0,2667.0,253365.0,4426.340717155448,478539.8309981172,1204.150883965864,130182.96541789264,2386254.5445375466,1474496.8143963208,14389177.345374685,15207024.779370097,-1034855
2034-06-30,8.92029733329327,4.255755032922237,9998371.839450985,10690571.522126254,114190.51124945864,12459648.18966469,120014.52837921289,13244634.492599918,3445.0,330720.0,2667.0,256032.0,4410.994377141398,482950.82537525863,1199.9760338866697,131382.9414517793,2395800.440386476,1479694.3122915667,14442614.52049301,15263683.250519952,-1034855
2034-07-31,21.418775363102327,7.02733235137567,10176095.565622076,10877700.316930072,245841.04277952085,12705489.23244421,259152.55419158604,13503787.046791503,3445.0,334165.0,2667.0,258699.0,4386.100841987365,487336.926217246,1193.203945094547,132576.14539687385,2402083.653179092,1482700.1609285092,14616064.440640444,15438582.24538756,-1034855
2034-08-31,25.341799947637856,0.7898648540698661,10446965.49395721,11163728.914181797,289227.1919855792,12994716.42442979,304845.7066258878,13808632.753417391,3445.0,337610.0,2667.0,261366.0,4383.2261041635,491720.1523214095,1192.421895470947,133768.5672923448,2415826.9758732105,1490685.6266981,14910957.99612376,15739022.524552945,-1034855
2034-09-30,-17.84860697759306,1.9460390968242924,10188279.998194821,10890458.365300206,-230241.16653852607,12764475.257891264,-243675.934463601,13564956.81895379,3445.0,341055.0,2667.0,264033.0,4376.191760685786,496096.34408209525,1190.5082581217073,134959.07555046648,2428129.5567560936,1497707.2504423647,14594561.270284541,15427390.123088604,-1034855
2034-10-31,19.15197933619115,4.682386711476272,10363365.233814895,11075074.976334961,225520.6582148028,12989995.916106066,237724.61522692553,13802681.434180716,3445.0,344500.0,2667.0,266700.0,4359.5354093733795,500455.87949146866,1185.9770298593312,136145.0525803258,2437066.117866518,1502479.5312729776,14770631.888588164,15606401.706825431,-1034855
2034-11-30,19.502445972959002,3.6555117198412868,10552684.298988955,11274731.94600515,231919.84967955365,13221915.76578562,244383.9379467293,14047065.372127445,3445.0,347945.0,2667.0,269367.0,4346.511598003468,504802.3910894721,1182.434005276316,137327.48658560214,2447240.89153805,1508069.931622033,14965197.168721559,15804594.834958952,-1034855
2034-12-31,-29.719113593588908,0.778035856528958,10112735.832104726,10810022.747449001,-421497.7983886514,12800417.967396969,-445792.3432806814,13601273.028846763,3445.0,351390.0,2667.0,272034.0,4343.705292555331,509146.09638202743,1181.6705721377516,138509.1571577399,2461011.569252229,1516048.8085911286,14443002.799656658,15287986.159367835,-1034855
2035-01-31,25.529217550540384,2.5645554047689645,10367102.03267915,11079047.868641853,287309.1757198164,13087727.143116785,303437.94953525945,13904710.978382023,3445.0,354835.0,2667.0,274701.0,4334.5489338590005,513480.6453158864,1179.1796573793458,139688.33681511923,2472500.443914033,1522508.9667023816,14716337.415536186,15565677.009011978,-1034855
2035-02-28,-15.78446915471412,1.4021761979448044,10146145.177462945,10845206.933948355,-197314.88686001883,12890412.256256767,-209373.3292232406,13695337.649158783,3445.0,358280.0,2667.0,277368.0,4329.522196863321,517810.16751274973,1177.8121734499343,140866.14898856916,2485461.639931118,1529943.138221462,14443518.268248087,15298015.700805377,-1034855
2035-03-31,-58.18398318700688,3.032893878452292,9111218.320228787,9748806.753428834,-998090.3388108233,11892321.917445943,-1057825.2735203898,12637512.375638394,3445.0,361725.0,2667.0,280035.0,4318.755777650914,522128.92329040065,1174.8832544985482,142041.0322430677,2496315.3654763354,1535976.6837448333,13224527.659841005,14083054.539790863,-1034855
2035-04-30,18.17426055831204,3.2763981610795634,9271593.06657613,9919469.24391384,196410.60356980097,12088732.521015745,208408.96658559245,12845921.342223987,3445.0,365170.0,2667.0,282702.0,4307.16876512279,526436.0920555234,1171.7310996442718,143212.76334271196,2506841.375178699,1541788.2324109825,13390888.774256088,14253279.11467261,-1034855
2035-05-31,-14.259816989693519,4.8651255407473615,9065050.87383685,9699424.867698543,-158341.71417732222,11930390.806838423,-169284.19749494275,12676637.144729044,3445.0,368615.0,2667.0,285369.0,4290.151531033951,530726.2435865573,1167.101696084959,144379.8650387969,2515320.1417912347,1546239.1540822673,13124234.220206827,13989402.585918112,-1034855
2035-06-30,20.476093404934947,2.4320572146736996,9251828.538525848,9898441.581760453,216470.2524156267,12146861.05925405,229978.3401770176,12906615.484906062,3445.0,372060.0,2667.0,288036.0,4281.569264046429,535007.8128506037,1164.7669584224468,145544.63199721935,2526925.350944962,1552750.1881339173,13323842.489168601,14193474.710986735,-1034855
2035-07-31,41.161348294947,12.552462415018283,9545615.494944518,10210984.423708245,396012.6568383783,12542873.716092428,421109.0438742429,13327724.528780306,3445.0,375505.0,2667.0,290703.0,4239.585427416542,539247.3982780202,1153.3455886679183,146697.97758588727,2525854.5929974155,1550882.9140729995,13629261.271250578,14496606.533713564,-1034855
2035-08-31,1.1714028198626991,2.409125167093573,9539904.980601192,10204795.75144755,24701.57826086631,12567575.294353295,25542.072792908788,13353266.601573214,3445.0,378950.0,2667.0,293370.0,4231.183262141506,543478.5815401617,1151.0598462477858,147849.03743213505,2537524.124160691,1557404.5810303285,13602789.568328993,14474665.603455376,-1034855
2035-09-30,-10.365582069834744,-3.9808291281719033,9448352.26915751,10107556.100515764,-112389.36173950358,12455185.932613792,-120330.8988859831,13232935.70268723,3445.0,382395.0,2667.0,296037.0,4245.530905834677,547724.1124459964,1154.9630089141838,149004.00044104923,2557952.625160163,1569696.5929635158,13489142.619628785,14370208.897144407,-1034855
2035-10-31,38.55723638952373,7.015968057202704,9764628.515999917,10444253.422919953,380997.13972850953,12836183.0723423,405132.6449831668,13638068.347670397,3445.0,385840.0,2667.0,298704.0,4221.6085235479095,551945.7209695443,1148.455114556767,150152.455555606,2563512.7344170352,1572204.0913737663,13831512.15453001,14713874.079144983,-1034855
2035-11-30,-18.46999789534445,7.149914731987561,9476560.717026398,10137483.353533516,-220583.52552213077,12615599.54682017,-235385.85857633926,13402682.489094058,3445.0,389285.0,2667.0,301371.0,4197.383383140027,556143.1043526843,1141.8648572538689,151294.32041285987,2568896.09670211,1574584.3614715892,13466098.660808856,14349684.477991287,-1034855
2035-12-31,-30.123950121084963,0.8199928833440673,9074091.054493105,9708578.803651756,-384575.05243589374,12231024.494384276,-410560.3078418988,12992122.18125216,3445.0,392730.0,2667.0,304038.0,4194.527863386923,560337.6322160712,1141.0880357539884,152435.40844861386,2582693.150363475,1582482.3856512217,12977428.631108692,13866703.755989065,-1034855
2036-01-31,25.621854808640677,5.125681868834064,9284381.349576643,9933226.447933266,259435.55813181846,12490460.052516093,276430.39110032603,13268552.572352486,3445.0,396175.0,2667.0,306705.0,4177.091751847485,564514.7239679188,1136.3446799066253,153571.75312852048,2590650.452701221,1586545.665385091,13201344.894306896,14093233.457963798,-1034855
2036-02-29,-24.168202037790365,2.550975545429912,8964676.118112005,9591876.523391554,-288822.0603440682,12201637.992172025,-309106.15816565685,12959446.41418683,3445.0,399620.0,2667.0,309372.0,4168.332602346796,568683.0565702656,1133.961822759374,154705.71495127984,2602067.2038999926,1592869.392208864,12805027.102237841,13701365.380253827,-1034855
2036-03-31,28.64528264553481,5.014967230587297,9198717.340052478,9842301.67353411,281914.9919157602,12483552.984087786,300851.2634279183,13260297.677614748,3445.0,403065.0,2667.0,312039.0,4151.369896739124,572834.4264670047,1129.3472532408625,155835.06220452068,2610122.0017436827,1596986.726119694,13058309.616182983,13957339.543294035,-1034855
2036-04-30,-12.434061512559735,1.2822066713731761,9045416.907756535,9678436.008199742,-132152.10065371642,12351400.883434068,-142034.39423128136,13118263.283383466,3445.0,406510.0,2667.0,314706.0,4146.96467092548,576981.3911379302,1128.1488464989213,156963.2110510196,2623293.568737196,1604444.4968999738,12859930.526476184,13764350.710866915,-1034855
2036-05-31,40.42494720827818,1.009752271084552,9406565.747037988,10064986.540414006,380101.55606845807,12731502.439502526,406033.01628645556,13524296.299669921,3445.0,409955.0,2667.0,317373.0,4143.494118119198,581124.8852560495,1127.2047101351436,158090.41576115476,2636841.5974092567,1612146.2975588134,13271064.387366017,14181075.907285163,-1034855
2036-06-30,39.94480778414202,0.34337870914036284,9780700.991988163,10464772.823782999,388203.1225123857,13119705.562014911,414042.2177364929,13938338.517406415,3445.0,413400.0,2667.0,320040.0,4142.310661772685,585267.1959178222,1126.8827602228234,159217.29852137758,2651337.116321672,1620465.221858325,13696980.84334382,14613082.03969722,-1034855
2036-07-31,1.2781367093443352,15.763797639451994,9676444.32210071,10353180.53089087,25645.528076853974,13145351.090091765,26603.848741791164,13964942.366148205,3445.0,416845.0,2667.0,322707.0,4092.0877324048342,589359.283650227,1113.2200106384405,160330.51853201602,2645152.4281019494,1615291.9177859784,13532708.18732807,14444109.409279032,-1034855
2036-08-31,54.01473605720455,3.748741731750038,10141205.691956643,10849165.966671215,505693.19657632994,13651044.286668096,538989.5116994334,14503931.877847638,3445.0,420290.0,2667.0,325374.0,4079.5572583230346,593438.8409085501,1109.8111945516828,161440.3297265677,2654872.37052478,1620460.5769373795,14057937.274587478,14972969.48732253,-1034855
2036-09-30,-22.656717799414082,5.621083109052871,9798670.866648903,10484117.868102968,-285145.50569862203,13365898.780969474,-304439.71956535755,14199492.15828228,3445.0,423735.0,2667.0,328041.0,4061.0077187741786,597499.8486273242,1104.7649394456662,162545.09466601335,2661978.629313371,1623921.5075963035,13631934.418760903,14549249.600805117,-1034855
2036-10-31,-28.609200713623306,15.653645312293495,9307677.624354947,9959770.746340018,-361742.8829788172,13004155.897990657,-386839.86616790853,13812652.292114371,3445.0,427180.0,2667.0,330708.0,4012.0888097196994,601511.9374370439,1091.4569382445177,163636.55160425787,2655897.1867661853,1618795.8722805576,13013888.395859003,13926654.953337193,-1034855
2036-11-30,31.136180393376755,2.3460453219231736,9586448.370509725,10258095.286777424,307945.7597762464,13312101.657766903,328758.47931718075,14141410.771431552,3445.0,430625.0,2667.0,333375.0,4004.343106275154,605516.2805433191,1089.3497810585518,164725.90138531642,2667659.9398722146,1625241.2535552285,13324820.90555291,14242335.95673042,-1034855
2036-12-31,4.627890435009152,4.507427274596165,9601437.195305405,10274073.859434195,61331.794027872806,13373433.451794775,64784.64278618635,14206195.414217738,3445.0,434070.0,2667.0,336042.0,3989.6581566997634,609505.9387000188,1085.3548570022845,165811.25624231872,2676347.865987881,1629687.0284405006,13319959.233801162,14240637.909675835,-1034855
2037-01-31,-30.41108132498437,0.5234207581595207,9201006.637228485,9845961.540967576,-385069.5902960092,12988363.861498766,-412458.78617454,13793736.628043199,3445.0,437515.0,2667.0,338709.0,3987.922847801833,613493.8615478206,1084.882779980446,166896.13902229918,2690747.732028395,1637829.4049782641,12831170.587223068,13757979.303971527,-1034855
2037-02-28,34.278515344850376,2.7236748386790355,9498775.220317474,10165282.196076397,329523.4377727404,13317887.299271505,352518.1858983112,14146254.81394151,3445.0,440960.0,2667.0,341376.0,3979.0024086041503,617472.8639564248,1082.4560452504193,167978.59506754958,2701925.3923944086,1643883.7354663308,13165674.22178544,14096951.112579448,-1034855
2037-03-31,121.32148928249164,-1.8527796389157913,10416113.640393153,11147500.344843065,913704.7179518669,14231592.017223373,977544.9086850284,15123799.722626539,3445.0,444405.0,2667.0,344043.0,3985.2083812172914,621458.0723376421,1084.1443308762903,169062.73939842588,2719911.5813451353,1654339.4625952626,14240110.803721398,15179373.949943673,-1034855
2037-04-30,29.188439288055346,2.463623919117097,10701563.534003979,11451688.363725075,317724.8875652493,14549316.904788623,337944.86310301535,15461744.585729554,3445.0,447850.0,2667.0,346710.0,3977.1340177292027,625435.2063553713,1081.9477643322914,170144.68716275817,2731409.860223744,1660604.1792992211,14555339.671662975,15499243.363705557,-1034855
2037-05-31,20.87712533431425,3.065035192711729,10905897.69031003,11669132.39748421,242382.0488136568,14791698.953602279,257376.74416766927,15719121.329897223,3445.0,451295.0,2667.0,349377.0,3967.1407831447564,629402.347138516,1079.2291841263211,171223.91634688448,2742005.876773238,1666282.220521875,14773853.330457732,15721941.051238045,-1034855
2037-06-30,43.95616331763947,4.0899558374906775,11323445.16628021,12113263.975946737,465058.75204023806,15256757.705642516,494188.1419444524,16213309.471841676,3445.0,454740.0,2667.0,352044.0,3953.9108901622635,633356.2580286782,1075.630096675168,172299.54644355964,2751076.962451093,1670971.4601363144,15239110.789865207,16190608.695857108,-1034855
2037-07-31,26.996216586671707,2.1375486000219324,11609503.379944187,12417037.240507914,317131.1135556216,15573888.819198137,336237.0094868244,16549546.4813285,3445.0,458185.0,2667.0,354711.0,3946.948182691676,637303.20621137,1073.7359473334761,173373.28239089312,2763039.769722896,1677517.9594016133,15552745.295258576,16509148.137753008,-1034855
2037-08-31,-37.795520523269154,-0.446328455574585,11010322.560868278,11781045.211143443,-592374.7779400381,14981514.041258099,-629487.0710783856,15920059.410250114,3445.0,461630.0,2667.0,357378.0,3948.4197722618937,641251.6259836318,1074.1362816039368,174447.41867249706,2778955.069067533,1686606.072010174,14843358.963297829,15806697.072463466,-1034855
2037-09-30,21.757308463671563,2.90303910940255,11229025.319372155,12013808.095929822,256050.92662736305,15237564.96788546,271946.8433525362,16192006.25360265,3445.0,465075.0,2667.0,360045.0,3939.0149996384475,645190.6409832702,1071.5777878069887,175518.99646030404,2789711.8365307567,1692376.4292683469,15078982.108035982,16046615.900022058,-1034855
2037-10-31,9.476737199336792,0.24545867515151087,11340911.755669968,12132861.284367086,125301.8415978593,15362866.80948332,132628.90712014327,16324635.160722794,3445.0,468520.0,2667.0,362712.0,3938.2103479074494,649128.8513311777,1071.3588886857776,176590.35534898983,2804559.0715383114,1700770.9724445494,15193863.36842957,16167890.755126,-1034855
2037-11-30,9.98278303132405,1.7128502083910702,11445659.605263641,12244232.347445693,131901.6441285628,15494768.453611882,139644.90196992643,16464280.06269272,3445.0,471965.0,2667.0,365379.0,3932.6405860542377,653061.4919172319,1069.8436791509512,177660.19902814078,2817105.6262548883,1707687.8655478123,15298001.616099766,16277249.5968869,-1034855
2037-12-31,58.00801998571421,-5.117081978839632,12092941.839588547,12933237.259747358,608208.8210791801,16102977.274691062,646428.3185553979,17110708.381248116,3445.0,475410.0,2667.0,368046.0,3949.892301632529,657011.3842188645,1074.5368715396469,178734.7358996804,2840734.356340329,1721711.1023266877,16046001.923562024,17036122.438642103,-1034855
2038-01-31,31.773764428288608,2.440568833779855,12441138.157930283,13302730.183317121,383597.6487397209,16486574.923430784,406581.0362874419,17517289.41753556,3445.0,478855.0,2667.0,370713.0,3941.9634133638865,660953.3476322284,1072.3798803752413,179807.11578005564,2852067.1177714607,1727862.538292841,16430548.50516998,17425268.013693206,-1034855
2038-02-28,48.28673123119476,3.8342741610458697,12948865.338296758,13840856.263882142,557785.8436887866,17044360.76711957,590882.0293893417,18108171.4469249,3445.0,482300.0,2667.0,373380.0,3929.622769008981,664882.9704012374,1069.0227059600243,180876.13848601567,2861199.7796928114,1732601.1314036846,16996182.447396588,17994389.674163327,-1034855
2038-03-31,12.952869629540542,4.5430926554302475,13073761.301015697,13972601.599834504,183841.77185281637,17228202.53897239,193987.5736512302,18302159.02057613,3445.0,485745.0,2667.0,376047.0,3915.1005128134993,668798.0709140509,1065.072041347336,181941.210527363,2869213.78824344,1736617.7326432376,17117094.00720939,18118232.06366303,-1034855
2038-04-30,43.37237393993614,-1.2174362950300166,13609343.484625285,14539645.751957476,533327.5026094947,17761530.041581884,563871.5056508847,18866030.526227016,3445.0,489190.0,2667.0,378714.0,3919.098917307466,672717.1698313584,1066.1597755760188,183007.37030293903,2886481.703015293,1746542.0669200905,17720471.561647218,18729246.858803216,-1034855
2038-05-31,-39.668135582983254,5.766948650314441,12818609.244953927,13703172.155438934,-716221.2739805483,17045308.767601337,-757624.095797937,18108406.43042908,3445.0,492635.0,2667.0,381381.0,3900.830328337049,676618.0001596954,1061.189950846468,184068.5602537855,2892501.425638633,1749284.836425235,16788388.401590098,17799098.927275576,-1034855
2038-06-30,52.36682923005487,-3.530083307682752,13458477.370040461,14381900.697055003,612508.8478876915,17657817.61548903,648716.1033865995,18757122.53381568,3445.0,496080.0,2667.0,384048.0,3912.530492216353,680530.5306519117,1064.3728876283576,185132.93314141384,2913742.622603642,1761730.9343179362,17518322.255242262,18538687.190896705,-1034855
2038-07-31,21.07329413985304,4.505053157741168,13689514.90703899,14625883.734735519,291438.4892090705,17949256.1046981,307768.67749009246,19064891.21130577,3445.0,499525.0,2667.0,386715.0,3898.1896227034804,684428.7202746152,1060.4715678239793,186193.40470923783,2921644.3039889415,1765678.5823514294,17761302.890313756,18784568.603522304,-1034855
2038-08-31,-29.19573726708904,0.41181805872232413,13181272.019253878,14088309.343037413,-492486.38316456776,17456769.721533533,-521497.2571908082,18543393.954114962,3445.0,502970.0,2667.0,389382.0,3896.854810970871,688325.575085586,1060.1084428793677,187253.5131521172,2936236.5240754997,1773880.6848065876,17161630.102093223,18191187.898557015,-1034855
2038-09-30,22.68435624841223,5.184477548425215,13419516.589610102,14340357.93579741,304697.1529641155,17761466.87449765,322313.6987985153,18865707.652913477,3445.0,506415.0,2667.0,392049.0,3880.475275219675,692206.0503608057,1055.6525200948179,188309.16567221202,2942982.7191315694,1777088.357271674,17413199.633201197,18445092.967947517,-1034855
2038-10-31,-65.25498580150484,2.398796358567501,11927551.98298801,12759732.723562906,-1454443.5035534608,16307023.370944187,-1541286.8767702966,17324420.776143182,3445.0,509860.0,2667.0,394716.0,3872.817359543368,696078.8677203491,1053.5692448749005,189362.73491708693,2954265.730429977,1783172.594460399,15674583.329099301,16711113.007338585,-1034855
2038-11-30,59.29058498134165,-3.538330736874218,12585349.11270636,13461159.286111416,632989.552461315,16940012.923405502,674116.9927134399,17998537.768856622,3445.0,513305.0,2667.0,397383.0,3884.4611765860095,699963.3288969351,1056.7368529467988,190419.47177003374,2975741.946941788,1795729.6408052712,16434097.057265744,17480401.078211997,-1034855
2038-12-31,-41.26633388531415,2.6349460905681354,11846775.063102528,12675401.30925286,-700284.1325303989,16239728.790875103,-745571.9212981518,17252965.84755847,3445.0,516750.0,2667.0,400050.0,3876.0512761741015,703839.3801731092,1054.4490062440325,191473.92077627778,2986558.5253124144,1801525.2369296444,15555510.179286543,16606217.522834422,-1034855
2039-01-31,11.377396624724167,-2.788118676468254,12015365.184778614,12855446.031048473,151695.15564314363,16391423.946518246,161194.8476639316,17414160.6952224,3445.0,520195.0,2667.0,402717.0,3885.195717429877,707724.5758905391,1056.93667895726,192530.85745523503,3006780.1671022424,1813282.640879561,15741944.532755712,16801787.721660797,-1034855
2039-02-28,-10.712338684418555,3.58610857354571,11832632.812847441,12660319.73062037,-136466.30677424028,16254957.639744006,-146397.302022003,17267763.393200397,3445.0,523640.0,2667.0,405384.0,3873.8051735858307,711598.3810641249,1053.837971850168,193584.69542708521,3015916.924594524,1818018.679652043,15507489.053273834,16570896.38984339,-1034855
2039-03-31,100.48074466608065,7.061847165748025,12685702.360549347,13571795.190021982,931175.0887108124,17186132.728454817,994274.1818429147,18262037.575043313,3445.0,527085.0,2667.0,408051.0,3851.839778068516,715450.2208421933,1047.8624602212685,194632.5578873065,3019260.393807847,1819079.466143205,16486193.31710441,17550270.102264356,-1034855
2039-04-30,18.607829245414354,-0.6390399661389989,12928733.168653686,13830548.030634789,247266.08123504792,17433398.809689865,262514.5991401074,18524552.17418342,3445.0,530530.0,2667.0,410718.0,3853.89814297594,719304.1189851693,1048.422422068126,195680.98030937463,3035731.483655545,1828436.5155676738,16754993.880990112,17826335.88183993,-1034855
2039-05-31,30.586912025144166,-0.4707095233785985,13310755.35463623,14237026.892423779,387954.06340467546,17821352.87309454,412056.09028269356,18936608.264466114,3445.0,533975.0,2667.0,413385.0,3855.4137321553785,723159.5327173247,1048.8347260832861,196729.81503545793,3051908.037309743,1837608.4102683673,17184909.45987591,18263367.43113694,-1034855
2039-06-30,21.90000241933314,4.266589015099331,13549445.753599327,14490380.491450995,295953.5045433836,18117306.377637923,313836.12643346813,19250444.390899584,3445.0,537420.0,2667.0,416052.0,3842.0135545497096,727001.5462718743,1045.189314051034,197775.00434950896,3059782.4588099294,1841535.2759398972,17440548.218991738,18521969.57878663,-1034855
2039-07-31,29.535144453382856,2.6209283855871846,13899639.267656224,14862071.101892302,390362.9971690022,18507669.374806926,413886.5405499081,19664330.93144949,3445.0,540865.0,2667.0,418719.0,3833.7391902235636,730835.2854620978,1042.9383388653762,198817.94268837434,3070495.4175059823,1847247.1549520707,17827161.979011424,18912976.713204894,-1034855
2039-08-31,-22.78112593061169,-1.7013675209487156,13539028.083212448,14479661.614929352,-369506.31280405977,18138163.062002867,-392681.8830274921,19271649.048422,3445.0,544310.0,2667.0,421386.0,3839.2253815416548,734674.5108436395,1044.4308136989741,199862.37350207331,3088958.776039919,1857844.2940233406,17397578.192461763,18491662.075857125,-1034855
2039-09-30,19.874777269984367,0.9626404826442725,13792822.911058636,14749345.685001837,275591.34362595837,18413754.405628826,292231.2539681003,19563880.302390102,3445.0,547755.0,2667.0,424053.0,3836.161505987274,738510.6723496268,1043.5973106559595,200905.97081272927,3102573.141395527,1865387.5099834849,17675435.830433555,18775365.8388848,-1034855
2039-10-31,4.612161614237342,1.2873455848639859,13844597.34558522,14804237.381312609,77455.50295242041,18491209.908581246,81591.81877676147,19645472.121166863,3445.0,551200.0,2667.0,426720.0,3832.074561078224,742342.746910705,1042.4854897096238,201948.4563024389,3115593.088997809,1872554.6201809442,17718265.946701232,18823748.629556973,-1034855
2039-11-30,25.87816204774174,5.822957512868743,14120932.142551003,15097362.351512613,352441.9124157048,18843651.82099695,373747.5151190122,20019219.636285875,3445.0,554645.0,2667.0,429387.0,3814.043360048018,746156.790270753,1037.5802444863318,202986.03654692523,3120557.7197110048,1874648.887170777,18015335.466801886,19122364.223594546,-1034855
2039-12-31,-31.079069859015306,-0.8119264991422126,13579940.936545841,14523201.523348488,-539620.8420144551,18304030.978982497,-573454.0441577345,19445765.59212814,3445.0,558090.0,2667.0,432054.0,3816.6353761591636,749973.4256469122,1038.2853819104332,204024.32192883565,3120557.7197110048,1889315.5953252513,17390736.885018516,18484798.389098093,-1034855
2040-01-31,24.666298072135252,2.652248817437175,13872112.229127709,14833559.68462166,332718.7040961015,18636749.6830786,352960.9638940377,19798726.55602218,3445.0,561535.0,2667.0,434721.0,3808.3188213076633,753781.7444682198,1036.0229291269927,205060.34485796263,3120557.7197110048,1899996.318962097,17726856.882424828,18804784.913428526,-1034855
2040-02-29,5.593348110491925,-9.321060356668355,14066925.708987812,15041184.708178652,92237.29472273345,18728986.97780133,97177.38457748298,19895903.94059966,3445.0,564980.0,2667.0,437388.0,3839.497858338527,757621.2423265583,1044.5049388503758,206104.849796813,3120557.7197110048,1925250.6794577276,17966144.295681514,19039260.502758544,-1034855
2040-03-31,30.17321566559177,2.898797386622576,14431687.859373668,15427415.251295667,409204.4529383223,19138191.430739652,432990.10223911965,20328894.042838782,3445.0,568425.0,2667.0,440055.0,3830.3656854319997,761451.6080119903,1042.020603644253,207146.87040045726,3120557.7197110048,1935484.9060837822,18384604.90127168,19441499.372281265,-1034855
