run_id,yrs_il_single,yrs_il_double,yrs_sum_al,total_living_yrs,elapsed_time_yrs,earning_potential,earning_potential_cc,added_lc_worth_norm,man_independent_yrs,woman_independent_yrs,man_assisted_yrs,woman_assisted_yrs,roi_seed,inflation_seed,apy_roi,apy_cpi,roi_one_dollar_at_end,cpi_one_dollar_at_end,norm_one_dollar_at_end,roi_mean_shift,roi_vol_multiplier,roi_mean_reversion,inflation_mean_shift,inflation_vol_multiplier,inflation_mean_reversion,man_goes_to_al_seed,woman_goes_to_al_seed,man_goes_to_al,woman_goes_to_al,man_age_to_al,woman_age_to_al,man_age_at_death,woman_age_at_death,exp_norm_al_cc,exp_norm_al_lc,exp_norm_cc,exp_norm_lc,exp_norm_non_taylor,exp_norm_total_cc,exp_norm_total_lc,entrance_fee_cc,entrance_fee_lc,earn_norm_cc,earn_norm_lc,cum_mo_earn_lc_norm,cum_mo_earn_cc_norm,cum_mo_earn_inv_lc_norm,cum_mo_earn_inv_cc_norm,cum_mo_earn_ss_man_norm,cum_mo_earn_ss_woman_norm,cum_mo_earn_ss_norm,cum_mo_earn_pen_man_norm,cum_mo_earn_pen_woman_norm,cum_mo_earn_pen_norm,cum_mo_exp_lc_norm,cum_mo_exp_cc_norm,cum_mo_exp_al_cc_norm,cum_mo_exp_al_lc_norm,cum_mo_exp_non_taylor_norm,cum_mo_exp_total_lc_norm,cum_mo_exp_total_cc_norm,start_pile,worth_norm_lc,worth_norm_cc,man_age_at_start,woman_age_at_start,ticker,current_date,history_years,al_cum_running_avg_yrs,start_clock,man_dob,woman_dob,constant_monthly_roi,constant_monthly_cpi
599,5.694331590790448,0.5315983368182913,3.0148883921419634,9.772416656568993,8.082301484630074,98442109.83012071,106080488.35212453,-462051.00598818436,6.225929927608739,0.5315983368182913,1.8293887640455788,1.1854996280963845,300289,194855,12.545418798482721,1.7715830570522284,2.599560271610449,1.1525181789170347,1.1525181789170347,0.008333343778897521,0.7063202696721101,0.23554610293634012,-0.003264630948092941,0.876668579383799,0.1713956987416819,670054,172575,True,True,80.15770344360254,75.75514897636502,81.98662532427086,76.94066271039104,364742.5579736401,261114.74886650048,235119.58374528357,533735.6325326238,407749.2292865724,1469784.548239843,2075027.6266810265,481000.0,900000.0,7802879.5807334455,7310376.181231821,9771898.154897777,9598659.947255084,6581536.603442289,7038438.409712248,334165.0,258699.0,592864.0,515649.0934953745,140278.24594300106,655927.3394383756,575757.8201620169,247356.58652810234,381639.61647930794,270881.5039390001,431128.0,2174859.169646462,1539569.9560155852,6300000.0,13897038.985251315,14359089.9912395,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
600,6.164231685158165,2.565121484903334,7.770444542102289,19.064919197067123,13.333607124034032,172820627.84200215,186230228.40974265,-1016626.8317326084,8.729353170061499,2.565121484903334,4.5447597816749905,3.2256847604272982,553225,672191,8.911913581123088,1.9897028221513846,3.1213215834420214,1.3004221289656233,1.3004221289656233,-0.005729001612495738,0.6548231940062921,0.23288038172502604,-0.002594151320284668,0.7060648521874056,0.1937388736440577,529788,642361,True,False,82.66015044799003,,87.20507607959095,77.78941388255748,637611.9824623793,516465.70579452725,364981.83901725034,820931.6856172557,637678.832578044,2034174.523437986,2748371.095289713,481000.0,900000.0,8873708.804360028,8128683.092861109,11624248.638651492,11836300.99192518,6917312.194139483,7585704.304399804,551200.0,426720.0,977920.0,800880.8754498567,217873.289868217,1018754.1653180742,908457.3411599444,393213.2345836878,674159.6266800457,546069.2976108375,694768.0,3045902.3496459257,2241327.871187005,6300000.0,14878346.289005565,15894973.120738175,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
601,7.672562823807394,2.526691450713595,7.506453574810083,20.232399300044666,13.83190619930594,223256033.0375655,240579047.4528877,-1290247.1637035925,10.199254274520989,2.526691450713595,3.580005752318126,3.9264478224919563,393636,204052,11.109018412633699,2.6535175332992544,4.294033881494045,1.4366072643580303,1.4366072643580303,-0.0009425091981676431,1.1598483635853745,0.020206740349674786,0.0012797981697042701,1.367514844403543,0.0943665813348725,252723,389730,True,False,84.13040651074286,,87.71158887588383,77.75108318445965,567088.9588355966,459342.0566568331,414143.38268659107,903145.8538764543,686316.8992795453,2057450.9188737276,2817225.8769313325,481000.0,900000.0,12915014.703354932,12111892.818354787,16877484.428303625,17279558.521552235,10447072.711153774,11177509.356173098,571870.0,442722.0,1014592.0,788199.9255281348,214423.53802272837,1002623.4635508639,1053923.9244223004,471129.6599146127,590734.0530175775,478494.5829442376,793624.0000000001,3223074.6038309135,2334901.533375929,6300000.0,19954409.82447271,21244656.988176305,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
602,8.089446287244314,6.148946971279298,6.746061147035212,27.13340137683812,14.250805971375183,145652319.6849662,156953860.78644782,-1301560.45154751,6.148946971279298,14.238393258523612,2.3070563678808624,4.439004779154349,999546,714817,7.8484770922842895,3.1263175828779577,2.9349434700587915,1.55065620721885,1.55065620721885,-0.00450303240027624,1.1801670469525924,0.49684093515220396,0.003694049400258967,1.0321193720775832,0.2330300529143754,437194,933822,True,False,80.08104204740685,,82.38909765429817,89.46111145334949,300071.6792995083,156559.13702583042,513777.2368256391,1111389.329047778,963020.8829913867,2205738.028148803,3103770.164212266,481000.0,900000.0,6116258.456336163,5433257.100974368,8587132.404316781,8839828.331619827,3801257.06263192,4296121.2740349015,589095.0,456057.0,1045152.0,797094.2629965869,216843.1719843477,1013937.4349809343,1415057.7807974569,634491.8043949626,313929.59232921293,163789.35251958933,1234399.9999999995,3712041.665265573,2663177.141021109,6300000.0,11175090.739051208,12476651.190598719,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
603,0.1877132063904261,2.480405476648244,4.222416260696933,9.370940420383848,3.8303319027769223,25155737.827612247,27107636.744236235,-80883.08021495282,2.6681186830386703,2.480405476648244,2.902208103293838,1.3202081574030953,708214,133717,10.517309882321978,5.015787661782589,1.4671781019444325,1.20635726524906,1.20635726524906,-0.007853516329885867,1.2130953484747995,0.3249470299693193,0.004661332152981568,0.7580398939013017,0.37997400437093126,481816,319932,False,True,,77.70453876534083,76.60116224152446,79.02420994270929,180115.52692012076,137250.4613727767,110255.27758070946,272798.4985502876,275187.94482903247,1029529.2907276866,1561026.04330864,481000.0,900000.0,2196621.631290961,2029555.5640092683,3509662.922744211,3035869.1233295836,1133872.0357667403,1228904.8421570836,158470.0,122682.0,281152.0,238119.38593257056,64778.490265968365,302897.8761985389,299060.80769323156,118247.61128006167,184541.02411635,140393.5569649351,295223.99999999994,1632554.3439685316,1077877.4643389515,6300000.0,8177108.57877568,8257991.658990632,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
604,15.507337017730002,-0.08667709705014243,9.489549361547933,24.823532185177648,19.99767277904406,212111808.04965782,228570113.1557331,-823770.417336476,15.42065992067986,-0.08667709705014243,4.513760963973754,4.975788397574179,602106,696290,5.811299309900075,2.2992538157035503,3.094859564281719,1.5756121402972636,1.5756121402972636,-0.006817293868118059,1.2943699687229455,0.1207958427491329,-0.0008489199541656944,1.2095469683779347,0.039314748131878935,515768,379724,True,True,89.35159517306994,75.13638199278562,93.866403827594,80.11115902448373,1132112.0494355075,806452.9890855246,556436.3440523117,1159948.8940404675,885369.1387214345,2893051.6065782406,3522151.076204065,481000.0,900000.0,6509476.416670448,5989850.12867729,10652865.257443372,10766280.264610324,4172883.9608371914,4593911.240570325,826800.0,640080.0,1466880.0,1091265.9299758498,296870.240722615,1388136.1706984644,1335792.3557399432,622313.2020319644,1361398.6988146072,939495.8236128972,1016019.9999999999,4190833.7604910946,3480478.350321571,6300000.0,12762031.496952277,13585801.914288754,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
605,2.0286606311526967,0.550737281967711,4.360485113110323,7.490620308198442,5.585330294256555,35288671.77145096,38026811.30334687,199560.167621725,2.579397913120408,0.550737281967711,2.997904513653583,1.36258059945674,707896,646782,5.0118853982415335,2.099787805985298,1.3139576839051552,1.1230230938136103,1.1230230938136103,-0.005030264585766192,1.296122286477795,0.09886224244691165,0.0007834318207077442,0.6063040988059337,0.1763314259394095,103022,814000,True,True,76.51081131029385,75.77431432541394,79.50881948294627,77.13779201489422,520173.78327649063,380936.6878656036,79723.69249150672,192670.7546982469,182738.91224067155,1251757.3252673063,1639355.3057679096,481000.0,900000.0,1429052.5620195738,1307307.643837792,2910592.516762977,2313740.2095362623,749409.284773401,827745.1824895523,230815.0,178689.0,409504.0,359293.55599200167,97742.96212087406,457036.51811287564,208646.80690601224,82326.09210587932,543422.9285734597,396347.853336902,189480.0,1692426.5696397473,1295134.4300347576,6300000.0,7518165.94712323,7318605.779501504,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
606,9.005707801595921,2.467867549191988,7.15973160558454,21.101174505564437,11.50194733635872,110542985.83159259,119120302.69519207,-681869.2577214157,11.47357535078791,2.467867549191988,4.4924464844865595,2.66728512109798,67029,658977,6.9526325870960415,1.723318014053099,2.166217242352611,1.2171271550824017,1.2171271550824017,-0.007982512656410173,0.8454650707631575,0.24788478601205777,-0.0024626153136075063,0.6533727865456366,0.17545353033472055,752662,82358,False,True,,77.69084923030589,85.4062711759995,80.3575706551127,312597.2362515313,163094.21021819027,424654.75594768027,956744.1957727822,787679.5207623215,1974291.7144810895,2791010.2058069753,481000.0,900000.0,4889469.484344188,4451578.337140504,7229180.687212934,7037386.737184857,3557612.1166911405,3918322.250277917,475410.0,368046.0,843456.0,710024.1650506237,193156.44244672524,903180.6074973491,1066268.4705972997,462753.90163579665,317233.85415937094,165513.3152135849,871884.0,3009828.6974108797,2136165.4896613876,6300000.0,10519351.989802053,11201221.247523468,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
607,0.460971135899519,4.500541269944542,5.440668366409721,14.902722042198324,6.335516814171407,57894523.04106105,62386709.18072857,-472752.04449660704,4.961512405844061,4.500541269944542,1.3566402874886636,4.084028078921057,470161,759888,11.478653262373317,2.59325708217486,1.990127276641073,1.1760321092655774,1.1760321092655774,0.007200437871263237,0.5467837199405391,0.18391800024689406,-0.0007638752868130497,0.856509735553797,0.05065870225431521,120031,328870,True,False,78.89279040637385,,80.25079228184015,79.72511413649835,178885.01375317245,144896.8611400697,214216.3618494532,527493.7377561361,512547.2667296939,1350437.9167376747,2033118.2121104326,481000.0,900000.0,4559845.327251231,4142187.942161033,5990075.944625634,5736703.671722673,3405221.3624097435,3744678.918474864,261820.0,202692.0,464512.0,403295.89129781537,109713.44843018567,513009.3397280009,568003.7482374536,226140.85274004098,183260.54814220866,148441.04399518907,542388.0000000001,2159006.619068579,1432882.3016690107,6300000.0,10131069.325557057,10603821.370053662,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
608,0.9552988522747474,1.143208131145134,5.554687425218976,8.79640253978399,4.747530750118072,35104287.05261652,37828119.69614361,36574.30690915696,2.0985069834198815,1.143208131145134,2.5741545356486037,2.980532889570372,824960,708969,9.118066200321383,2.1315942262014165,1.5135930980507857,1.1053772644098097,1.1053772644098097,0.0017993146167123285,1.1399363134210223,0.4610251355774189,0.003833950783175429,1.055468572639096,0.11195044980027173,716485,315538,True,False,76.02893967706386,,78.60257226363306,76.36844014593044,322468.6430221038,261199.60084790402,92090.66053737035,219705.27078968353,188420.12068132046,1069504.8029943635,1548265.336654591,481000.0,900000.0,2539825.5735277296,2338466.900189966,3854944.161273024,3327721.951421025,1840779.6658929137,2002471.6249568372,196365.0,152019.0,348384.0,307899.0385890092,83761.49130414415,391660.5298931531,230095.504958519,92970.31908772868,331880.201725079,268822.96339731384,190860.0,1584580.2818637914,1093932.3789209495,6300000.0,8570363.879409233,8533789.572500076,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
609,4.824375810898827,0.24434090629205688,5.809702940110657,11.122760563593598,5.08155540497067,51354525.24884046,55339256.00425975,-17578.916557892226,0.24434090629205688,5.068716717190884,3.243889748592834,2.5658131915178224,632858,945394,15.14557256517659,1.7892713585011544,2.0480481148392005,1.0943389614202508,1.0943389614202508,-0.009749960732213934,1.3445277499600041,0.026371813428385148,-0.0012522182735032823,1.2399501885075788,0.21623763662538575,599857,507757,True,False,74.17537663333265,,77.41979643661404,80.29186088694497,366241.4752486522,191082.50882538382,146780.18584301192,346815.33119159826,323561.6924890494,1305373.3280378873,1755089.084396731,481000.0,900000.0,5295562.347869358,5003336.958730766,6656722.578102376,6217835.7761600595,4545144.07755486,4812341.18354166,210145.0,162687.0,372832.0,330639.31818116596,89947.80399950389,420587.12218067,368993.4088917047,152249.4008493569,373275.80619979324,194752.5945390226,337760.0,1799884.1177666895,1343418.3992664805,6300000.0,11156838.460335687,11174417.37689358,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
610,4.566526468984243,3.2043996324119637,2.3849240656515933,13.360249799459764,7.99742636741343,65500666.77732845,70583033.32912485,-345789.14493984636,3.2043996324119637,7.770926101396206,2.1810585285202064,0.20386553713138705,36377,695570,6.677998371586336,1.265647610246945,1.6772541165947976,1.1058523762749595,1.1058523762749595,0.008153111329556225,1.2788181546966113,0.10274981485755769,-0.004477299096293721,0.7983455978767474,0.19936530457699989,699097,543816,True,True,77.13505410788723,82.99417510284263,79.31716599245706,83.19678022135977,253440.5245356793,138599.335337608,280024.1868319925,676711.8697209172,620320.2625409109,1633957.6094488755,2334439.5701094484,481000.0,900000.0,3401426.6431469107,3089886.0824065823,5438684.760156612,5050006.584239198,2591163.21421237,2875007.9237025576,330720.0,256032.0,586752.0,528470.9956273775,143766.3427193146,672237.3383466922,738394.9429174591,299141.9229942781,269515.5237241525,146989.35881366357,667316.0,2449994.8584378297,1715527.5375805695,6300000.0,9288689.901718784,9634479.046658628,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
611,6.7058881435483055,6.501813517143113,2.271625479810898,21.98114065764543,14.916117374073389,119465503.58277828,128735141.7311457,-997290.7196100317,6.501813517143113,13.207701660691418,0.5745052902761265,1.6971201895347714,192449,394795,3.5548404176807713,0.8541515818859979,1.6838052362569995,1.135269288988547,1.135269288988547,-0.009056637681883811,0.7610539925764388,0.4778143326597472,-0.0029446322587105577,0.67431563239625,0.44378685325710293,603348,53487,True,True,80.43423205130837,88.43165841872181,81.00919252277596,90.12916076305468,287408.4505498624,214808.64841865381,533895.3487287041,1264457.8915270595,1085260.7568878527,2383528.536283121,3458670.2265039897,481000.0,900000.0,2779754.8785912916,2256646.278346844,5372443.855108617,5206698.618387593,1750793.818900504,2187807.067963799,616655.0,477393.0,1094048.0,966224.9240372513,262853.82683712774,1229078.7508743787,1397604.6868721447,577861.597739616,293869.3731493016,218538.6177420288,1184976.0000000002,3700310.8567507323,2537274.9004196767,6300000.0,7972132.998357885,8969423.717967916,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
612,4.660831381896722,8.576713596728451,7.5904773867397735,29.4047359620934,17.415826471453897,169870879.71768883,183051601.68096876,-1467015.8435558714,8.576713596728451,13.237544978625174,3.4518469367077884,4.138630450031985,518116,280787,7.179921269371858,3.60244909738332,3.345612489727063,1.8522284452562305,1.8522284452562305,-0.009176417372442444,1.4574752265931235,0.2658314308371567,0.002457349847498907,0.8878414582035754,0.3951777478061808,292734,147767,False,True,,88.46177539579868,82.50956556260566,92.6014907903653,802039.8575156124,649652.2845876459,519290.86664031533,1123397.5178781804,990641.6382819762,2595962.114394722,3387859.6554392623,481000.0,900000.0,6270623.978120829,5589737.888274738,10047147.452310055,10455559.090579422,3590122.764196294,3998384.580446616,720005.0,557403.0,1277408.0,892045.022611433,242673.7730224265,1134718.7956338595,1456254.2950730443,652305.1510563385,858647.5911971478,695504.5488696895,1287976.0,4337153.204891503,3278548.9996049977,6300000.0,12009994.247418553,13477010.090974424,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
613,1.3737216718120084,2.6115919635042,3.909122913613855,10.506028512434264,6.502529141597705,77521989.08006486,83537121.19572175,-340085.1931538787,3.9853136353162086,2.6115919635042,0.05564212521763222,3.853480788396223,339438,312226,16.150243590079995,2.8264680710214485,2.646249640955978,1.19862124664822,1.19862124664822,0.005784258496145335,0.9341816478363066,0.3536879891978586,0.0008201260395931977,0.6829329555043977,0.49639110464528424,100885,896520,True,True,77.91809551188594,77.83595830167629,77.9728536520257,81.68819346050911,484555.9720422014,348724.7968196817,140822.29802814728,352152.7978303169,363370.9194770712,1434562.7487219248,1914313.8222983086,481000.0,900000.0,7751808.805636478,7288179.477766691,9529107.377881767,9360698.637884788,6388260.629780846,6808092.418435228,268710.0,208026.0,476736.0,407410.42769161967,110832.77542110323,518243.2031127229,385111.9306141529,149654.87468735315,510983.29468749213,366019.81069418765,385843.99999999994,2034828.5458325073,1526334.6126816494,6300000.0,13794278.83204926,14134364.025203139,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
614,2.0809437878144132,6.912464875867978,9.675503690631338,25.581377230181708,11.663483849771042,107409424.36646779,115743600.07194,-811164.5999592924,6.912464875867978,8.993408663682391,4.6803723577886105,4.995131332842727,10797,997915,8.436389943475508,3.5868760842681313,2.572619699673428,1.5085345245719548,1.5085345245719548,0.008890174519022126,1.119917572777998,0.27396194276942104,0.0030868396730247888,1.2511432986635656,0.31383482318425987,761096,777853,True,False,80.84491810235666,,85.52400117730001,84.21801953496649,708611.8713686526,496383.2182551238,322560.2267724274,766344.3354084903,783953.8239322794,2195512.8319665343,2805715.8938780334,481000.0,900000.0,5062153.467807604,4516506.518960128,7158274.526726417,7239291.00866178,2927443.09988652,3300833.26022174,482300.0,373380.0,855680.0,655218.676725822,178247.04404530683,833465.7207711287,924427.4849270598,380321.6452102686,764090.4455485127,531039.9647264295,925484.0000000001,3281150.6936064716,2551002.5755825415,6300000.0,10177123.833119946,10988288.433079239,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
615,0.8069573650843598,11.547940459724234,5.8426973127409925,29.74553559727382,13.585494568676975,221314761.67332387,238487147.81056878,-1711145.9479831494,12.354897824808594,11.547940459724234,1.1961316320799964,4.646565680660996,823459,391910,11.081379788719193,2.408881136539498,4.168314943344387,1.3817178113830995,1.3817178113830995,-5.108057290584625e-05,0.5994801538576563,0.35864494077600073,-0.0015822793774334328,0.6407563884077108,0.06723504942586352,958717,935433,True,False,86.2878772322498,,87.48434259430378,86.77248677248677,186964.93776164151,151441.59958692966,512264.28821239417,1212277.8772222216,1187970.4039231993,2299145.0050458754,3354204.3716015923,481000.0,900000.0,12805206.232686086,11890651.25481278,16595505.106380869,17088351.929827005,10450000.955570891,11272433.479279898,561535.0,434721.0,996256.0,803871.480622839,218686.86028512628,1022558.340907965,1426935.9723213722,591472.4472848385,190195.55456255848,154058.39919567242,1381376.0,3862311.8497524313,2644012.7252154183,6300000.0,19033193.25662844,20744339.204611585,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
616,3.0532727037619125,4.779076889376862,6.855908629567846,19.467335112083482,9.83182406209573,181000310.44962925,195044593.7974801,-1180088.8444815297,4.779076889376862,7.832349593138774,4.856398778309457,1.9995098512583884,395922,314789,15.15447428057859,1.6512846915878399,4.00492788329367,1.1747440081920013,1.1747440081920013,0.008434266301022597,1.2465599052152971,0.11132775306714669,-0.0012381405600129331,0.9984526711945898,0.40754503052514024,318128,92255,False,True,,83.05714696400337,78.7120885439126,85.05581907910498,263866.4756204564,213731.8452525697,337467.90708622,795133.4335435361,701381.7425373418,1761656.8785209646,2578469.5668135136,481000.0,900000.0,14489758.698389752,13546983.69874302,16422264.64378301,16730281.315489527,12741289.232569521,13636911.702237487,406510.0,314706.0,721216.0,614769.9762165939,167243.29589625832,782013.2721128525,863063.9783404885,358555.3297168737,266777.10033943434,216089.45127494182,751088.0,2728632.971129278,1856560.7983542643,6300000.0,19993631.67265373,21173720.517135262,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
617,5.533680840839183,5.7274365319869895,2.3444604004161107,19.333014305229273,11.50194733635872,156864637.872333,169036171.81094548,-1112373.5420868788,5.7274365319869895,11.261117372826172,2.1789932721876557,0.16546712822845483,849150,619770,10.129520251621592,1.6051984692140753,3.0331444562754615,1.2009728175411207,1.2009728175411207,0.0025182266643088997,0.5972765546375782,0.18861753460018038,-0.001884726277221963,0.8856628795832826,0.43870327157726574,114083,589938,True,True,79.65940436833063,86.48500653675298,81.83877834589347,86.6492809571723,267504.99562992976,146470.03357491264,426977.1738648786,1007628.6887288501,921076.0822482797,2091376.1128059803,2967760.545473967,481000.0,900000.0,9115270.548879279,8342974.545159009,11377553.511726689,11541678.604542954,7481286.145759959,8196341.164901483,475410.0,368046.0,843456.0,722414.7164009077,196527.19366419085,918941.9100650987,1128694.2519649656,468365.70562276227,288262.88842602365,157305.0857450315,1021580.0000000002,3207316.6528614596,2259068.203590846,6300000.0,14470236.85886523,15582610.40095211,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
618,6.215170888648046,7.12742481049696,3.732592218377807,24.202612728019773,15.997590641833849,439169767.6034395,473246088.46007675,-2006184.4826562516,7.12742481049696,13.342595699145006,1.1093384448095802,2.6232537735682264,697296,568769,12.506204960492395,1.6342225458978454,6.589062184011274,1.2961029821942196,1.2961029821942196,-0.0038155170669034733,1.430031164771417,0.06284252073736406,-0.0016922726091125094,0.9527786906172087,0.408505078597005,746125,911078,True,True,81.05847484890175,88.56581586206424,82.1673271867321,91.18873077475924,514536.2024164288,382208.86168569676,533701.8958472623,1228469.499661787,1082475.5616908257,2563491.178388532,3524201.404797624,481000.0,900000.0,24255299.46475533,22867111.497713994,27922891.602809653,28841633.358459774,21575601.777721453,22922264.523345493,661440.0,512064.0,1173504.0,956551.3054245932,260222.19562120395,1216773.501045797,1405750.3410716369,596477.6118901545,534443.543469409,393597.96966888156,1228919.9999999998,3928301.75814543,2840859.0311392983,6300000.0,30294589.844664223,32300774.32732047,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
619,6.361326966867259,0.9143208379823058,2.1910277735735013,10.380996416405374,7.748276829777477,54295918.84560374,58508879.956031136,-433157.9170206161,0.9143208379823058,7.275647804849565,1.7866950202084353,0.4043327533650658,623975,819161,5.898494014816902,2.397044789022784,1.5591784596826235,1.2015103820565696,1.2015103820565696,0.008263657075777786,1.3195797951020807,0.1016105766644854,-0.0003783759272204005,0.8061637301680762,0.43693092288610663,946524,86007,False,True,,82.4986139345777,74.84616385004483,82.90382417161202,59535.065171907605,48223.40278924516,300346.6884228599,663023.5722831009,476029.57603708963,1309332.7015421912,2076157.63805059,481000.0,900000.0,2525435.219247575,2254833.3543474497,4307273.959861854,3927400.312870966,1398699.139353347,1588736.821727953,320385.0,248031.0,568416.0,482395.04929330037,131231.74697689788,613626.7962701982,732383.4807000868,325273.2462672042,59748.95358505633,48396.65240389563,519003.9999999999,2196075.94141855,1383044.3774070453,6300000.0,8411198.018443305,8844355.93546392,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
620,11.04849796818089,2.9150213098693025,6.217732966839987,23.09627355475948,16.58624064833638,195201389.25519866,210347571.12518537,-975801.7587105036,13.963519278050192,2.9150213098693025,2.5626266201627574,3.65510634667723,310954,524443,8.673238971646535,3.686001751108936,3.9722200889043378,1.8226031699476322,1.8226031699476322,0.005725964523958344,1.3823629927484373,0.39503131907408673,0.0021158815429288833,0.9085137852789977,0.41337620616813314,449773,266728,True,True,87.89502864535206,78.13986597945201,90.4577096038933,81.79497183378166,838356.303359728,587347.6860453049,485806.6848987565,992408.1298878526,809943.320580901,2512816.030916222,3147416.265586793,481000.0,900000.0,8656595.094195483,8169568.463997804,13636168.228678208,13851335.88934094,5789590.4276507385,6155433.980237655,685555.0,530733.0,1216288.0,845217.6241617129,229934.75069219596,1075152.3748539085,1280723.0751313337,604201.8014549868,1023428.6730887071,689725.4609352462,1057243.9999999998,3925149.416430296,3164515.3183825254,6300000.0,16011018.812247911,16986820.570958417,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
621,2.003775242947021,6.267765626606843,1.1154478542774682,15.654754350438173,8.996762424964237,107624037.9514389,115974866.08137462,-1086777.670571478,6.267765626606843,8.271540869553863,0.40848672350958953,0.7069611307678787,173361,920647,13.156301220098921,3.585200990437709,3.041646141091306,1.3730280749417478,1.3730280749417478,0.009447999767764408,0.5338279111141547,0.011387470892939127,0.004274631235460337,1.0922984482740377,0.10026110336286462,187490,502777,True,True,80.19877204870737,83.49521208512152,80.60672019274865,84.20159209292456,160038.97046842112,114546.76042998278,329809.87201139267,767577.767665273,723332.5683573559,1671177.0329279082,2472890.31015286,481000.0,900000.0,8068836.347297607,7367961.806401549,10047897.10816025,10236800.25367609,5984103.648510771,6565957.683148912,372060.0,288036.0,660096.0,531506.1348546294,144592.02827246016,676098.1631270896,911874.74500056,383268.6556163726,165929.92611983395,117861.69350527955,852708.0,2778871.649621362,1880997.1245657247,6300000.0,13569025.458538888,14655803.129110366,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
622,3.020260552201658,7.079963517009282,5.09734134415647,22.277528930376693,10.168586623955317,111765136.91171709,120437283.64616328,-772345.5870569181,7.079963517009282,10.10022406921094,2.1119261315736098,2.98541521258286,810506,973860,8.478573624298713,1.1543940253938123,2.2873378764410144,1.1237722914200872,1.1237722914200872,-0.0010096412226458223,1.093809287762957,0.2817469196517971,-0.00437035932954851,0.6858925420326627,0.27141056938017927,682608,848294,True,False,81.01193042978295,,83.12285673217109,85.32413396578985,258475.18904316874,134856.6203703489,387233.53200493247,954895.1412873144,944761.0505344656,2072788.2515192057,2935200.714767766,481000.0,900000.0,6314187.765009549,5773939.509515438,8490829.23358286,8347145.695525777,5216289.050555546,5711076.824352949,420290.0,325374.0,745664.0,657919.3780032104,178981.74840683307,836901.1264100437,1037598.4937248874,413179.2653212868,264187.67893322656,137837.0498782051,1010612.0000000001,3083814.782717362,2167785.6576033607,6300000.0,11707014.450865498,12479360.037922416,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
