date,apy_roi,apy_cpi,earn_lc,earn_cc,earn_norm_lc,earn_norm_cc,exp_total_lc,exp_total_cc,exp_norm_total_lc,exp_norm_total_cc,worth_lc,worth_cc,worth_norm_lc,worth_norm_cc,exp_al_cc,exp_cc,exp_lc,exp_non_taylor
2041-12-31,17.3604467708026,1.29556113607245,55725621.1437809,57433600.098946,41162423.6835834,42424043.5983036,4432588.96133305,2857654.69574006,3274187.00943324,2110842.21069398,62074498.8887871,63649433.1543801,45852101.2554301,47015446.0541694,0,801991.102306932,2376925.36789992,2055663.59343313
2042-01-31,-40.7190226493004,-0.923764152689599,53078901.5637901,54719728.7991256,39237725.3052435,40450680.4802122,4463129.69044389,2875730.16462053,3299296.92657357,2125837.32758251,59208242.7729689,60795642.2987923,43768742.3305079,44942201.929499,0,807063.921368581,2394463.44719194,2068666.24325195
2042-02-28,-31.8153434113227,10.700950544781,51219246.4338429,52810215.4816487,37543590.2256997,38709766.8907497,4485671.75875249,2904613.42009801,3287987.11662267,2129074.97866219,57185864.3831131,58766922.7217676,41917107.5051865,43076019.643147,17093.3141047893,811361.34272058,2409512.99547985,2076158.76327264
2042-03-31,13.1767215530987,1.76832791040831,51812172.9123729,53419535.0210024,37922768.6061058,39099241.5831197,4508268.77835344,2933563.88396249,3299727.15069824,2147156.89594582,57802703.1252095,59377408.0196004,42307404.0753323,43459974.3300847,34236.602101931,815665.04602793,2424606.54252081,2083662.23583263
2042-04-30,12.849972817326,2.3340838540385,52397425.5225769,54020731.5248293,38277463.710872,39463324.1987329,4530938.33596968,2962603.05833401,3309949.41071198,2164246.23775144,58410932.4179794,59979267.695615,42670461.833741,43816165.0067015,51445.8769067889,819977.032100018,2439758.18664248,2091180.1493272
2042-05-31,39.650806945378,2.60269614007445,54045907.4678852,55713475.2595381,39397269.1998218,40612858.321639,4553688.96191934,2991741.36452909,3319454.11392337,2180857.81952376,60164536.546981,61726484.1443712,43857501.033402,44996097.3278016,68728.926587305,824298.260753211,2454974.78473076,2098714.17718858
2042-06-30,109.049959527396,3.24434009627352,57858991.3456989,59625551.6260075,42064782.1335912,43349111.0095138,4576540.74122322,3021003.34781602,3327247.58464649,2196337.0721667,64243370.5189834,65798907.9123906,46706368.7346756,47837279.2471553,86104.0682492951,828631.00214624,2470272.46380273,2106268.27742049
2042-07-31,18.1418196275902,3.65991393732334,58757750.9954938,60546073.1203577,42590432.1131355,43886693.6405938,4599506.96631551,3050405.23931557,3333942.94171977,2211079.81604991,65183189.3850759,66732291.1120759,47247897.6030863,48370760.7287561,103583.45840502,832976.741469667,2485661.92687462,2113845.03944089
2042-08-31,49.0169435820706,-0.281436625988463,60960908.1121087,62801589.0510533,44197765.0309739,45532292.1263848,4622464.18420378,3079796.12151536,3351370.4471366,2232908.09696785,67518850.1718223,69061518.2345107,48952392.0734209,50070854.4235896,121054.639064797,837321.460267519,2501044.16202073,2121420.02218305
2042-09-30,5.95499604842609,-2.34344806059021,61287158.586032,63135293.6831158,44522196.8579208,45864778.836116,4645345.71355827,3109094.49011502,3374622.04324279,2258608.82005919,67844554.8215601,69380806.0450033,49285832.3862957,50401845.6094793,138456.837621664,841657.601859141,2516365.66292406,2128980.05063422
2042-10-31,25.3701435912485,0.782607375563815,62577583.6284782,64454938.7131562,45430106.5547812,46793029.7709354,4668252.068966,3138423.20685089,3389060.05346599,2278434.10425884,69200429.4636986,70730258.3258137,50238163.6024334,51348789.5516406,155881.653646554,845996.561271266,2531707.07703293,2136544.99193307
2042-11-30,103.924189449082,3.76898429485635,66811266.8837772,68782216.9199201,48354367.772813,49780834.4056833,4691276.52720195,3167896.2908144,3395291.26000407,2292751.34953869,73696691.9884996,75220072.2248871,53337664.6524408,54440204.5629062,173414.079609477,850348.918677172,2547143.2346742,2144133.29252775
2042-12-31,7.62968267343827,-0.055491213787906,67264206.755893,69244519.487034,48684432.9333999,50117742.0735236,4714299.20646351,3197367.20056421,3412111.6506729,2314187.8355041,74155441.7670908,75672373.7729901,53672165.4127034,54770089.2278722,190944.88366719,854701.074767208,2562577.9643337,2151721.24212981
2043-01-31,53.6336101784456,4.30573202384783,69965785.8228961,72001362.3574148,50462193.6484945,51930334.9130153,4737457.22460865,3227003.51821982,3416848.40751733,2327447.25905004,77005610.8596294,78516064.5660182,55539604.1295886,56629005.2780559,208599.076144238,859068.546916305,2578121.32944937,2159335.89515928
2043-02-28,8.77727822417318,0.766796856071861,70507571.0160967,72553774.5873209,50820590.6953411,52295457.4745242,4760639.88634619,3256669.94870238,3431383.71702921,2347349.20105299,77557544.5230588,79061514.4607026,55902084.9639286,56986119.4799048,226275.751679361,863438.800108208,2593684.48943138,2166955.39691481
2043-03-31,-8.76439552912318,-0.789831993797208,69917000.7205241,71951752.1502956,50428230.5245577,51895812.2729631,4783796.9530541,3286305.10489141,3450354.17774254,2370275.46513228,76907566.7544242,78405058.6025869,55470235.6423655,56550314.3549757,243929.073210666,867806.166362758,2609227.08773611,2174569.86531799
2043-04-30,-0.444577598400464,1.30789024272098,69888449.6789953,71922645.1822989,50353083.8440508,51818676.7596684,4806995.94810757,3315991.49479614,3463334.37248672,2389098.60685909,76854040.7887463,78345045.2420577,55371638.337442,56445874.1030696,261620.646988612,872178.264349262,2624803.3646493,2182192.58345826
2043-05-31,19.1946167951988,2.73402188648597,71021267.4648903,73077440.1647892,51054366.8649902,52532467.7086609,4830282.19879328,3345784.4988899,3472297.9220349,2405151.51805713,78034426.7702652,79518924.4701685,56095848.3935511,57162994.7975289,279391.843132926,876560.200827018,2640449.74386332,2189832.45492996
2043-06-30,19.7533692977262,2.78911976982263,72202350.7488178,74280991.9346267,51784551.3662246,53275382.3453009,4853657.80271483,3375686.66630535,3481112.30717621,2421090.41817355,79265242.7666613,80743213.9030707,56850157.8277719,57910179.7167745,297244.611669572,880952.194169787,2656167.94224884,2197489.86046599
2043-07-31,10.7815265936571,2.40000702032479,72881574.0328312,74972879.94247,52168493.0779408,53665445.8992629,4877110.74736225,3405683.30909009,3491026.66401666,2437781.68204613,79962604.0641467,81434031.5024189,57237081.0039777,58290325.9859482,315168.017800716,885352.876356647,2671948.33242953,2205162.41493273
2043-08-31,110.867875775334,-2.95311562929773,78010786.9865067,80196477.8247644,55979636.5540953,57548062.9662842,4900465.80950997,3435560.39705763,3516517.4658421,2465318.32091624,85381304.9391498,86846210.3516021,61268634.8086028,62319833.9535287,333001.990402796,889742.579365348,2687649.98222049,2212815.82728948
2043-09-30,29.5672668571572,0.337817590985146,79873849.1061057,82091504.9018524,57300442.344937,58891359.2656465,4923831.84970734,3465450.8956367,3532291.80987038,2486068.61278033,87327931.595738,88786312.5498086,62647902.4800331,63694125.6771232,350845.988540921,894133.516230541,2703360.4588421,2220471.39086524
2043-10-31,65.3167949245336,1.55052148065491,83609819.4554864,85889866.1484289,59903721.0333703,61537300.4613202,4923831.84970734,3537010.04024071,3532291.80987038,2534152.85576132,91274548.0632587,92661369.8727254,65395250.2258348,66388863.0256031,422405.133144926,894133.516230541,2703360.4588421,2220471.39086524
2043-11-30,62.4878909077055,0.593084511556996,87377827.5432173,89715125.1993822,62572534.5708318,64246307.4546948,4923831.84970734,3608639.72765984,3532291.80987038,2584199.45266996,95245822.4352496,96561014.5572971,68206920.2751607,69148748.503648,494034.820564057,894133.516230541,2703360.4588421,2220471.39086524
2043-12-31,3.2233981245396,3.11145445534577,87629969.759671,89970749.0956433,62593070.532866,64265062.0499259,4923831.84970734,3680635.67498662,3532291.80987038,2629035.35219804,95510999.4058194,96754195.5805401,68222398.5568955,69110399.1583324,566030.767890837,894133.516230541,2703360.4588421,2220471.39086524
2044-01-31,12.4785937744674,0.788053548513967,88570520.6579053,90923542.4506218,63223524.7371416,64903161.8264779,4923831.84970734,3752725.84357975,3532291.80987038,2678775.66306367,96500038.0646029,97671144.0707305,68883783.2090579,69719743.6279223,638120.936483967,894133.516230541,2703360.4588421,2220471.39086524
2044-02-29,-46.7890186613965,0.468049055176123,83628052.4533538,85921093.3971967,59672260.7874883,61308445.4549921,4923831.84970734,3824872.12811855,3532291.80987038,2729212.99028449,91305384.6500782,92404344.371667,65150371.9661584,65934527.6313662,710267.221022768,894133.516230541,2703360.4588421,2220471.39086524
2044-03-31,40.7477996991477,1.66876650421557,86266122.0558149,88590915.0397698,61469803.0779314,63126357.9747449,4923831.84970734,3897217.5529202,3532291.80987038,2777002.02374769,94085717.6160871,95112331.9128742,67041735.4632542,67773259.9268166,782612.645824421,894133.516230541,2703360.4588421,2220471.39086524
2044-04-30,49.5442704897648,4.46196291229404,89474805.7300794,91834610.1973639,63524676.4745119,65200073.4100423,4923831.84970734,3970090.28330239,3532291.80987038,2818656.0313101,97462322.8332944,98416064.3996994,69195596.1895774,69872726.7399241,855485.376206605,894133.516230541,2703360.4588421,2220471.39086524
2044-05-31,21.126917795295,4.75743459099045,91044010.8835093,93419171.1943396,64388900.4173829,66068680.9899354,4923831.84970734,3988449.86166804,3532291.80987038,2820744.58792527,99110804.7994307,100046186.78747,70093965.3096184,70755493.9164494,873844.954572252,894133.516230541,2703360.4588421,2220471.39086524
2044-06-30,34.1527736188978,2.16513328234707,93500599.5821458,95898944.5379336,66008337.8466981,67701490.241678,4923831.84970734,4006875.04309466,3532291.80987038,2828721.55618347,101689436.999787,102606393.8064,71789386.8373032,72436728.0838002,892270.135998874,894133.516230541,2703360.4588421,2220471.39086524
2044-07-31,2.78952209553349,0.295359649212168,93734017.5291788,96134467.2677409,66156861.8269138,67851083.6885455,4923831.84970734,4025309.2823578,3532291.80987038,2841037.19250741,101934157.111094,102832679.678443,71944467.1764155,72578638.5786815,910704.375262016,894133.516230541,2703360.4588421,2220471.39086524
2044-08-31,26.0771556108456,2.44341895695421,95721527.0248183,98139496.1326013,67423859.7607132,69127016.9824594,4923831.84970734,4043817.76474538,3532291.80987038,2848364.52512277,104017671.349732,104897685.434694,73267457.2136935,73887317.2190248,929212.857649592,894133.516230541,2703360.4588421,2220471.39086524
2044-09-30,50.9709350622701,2.13091783002961,99354071.7102089,101802773.004609,69859674.7753209,71581450.9753709,4923831.84970734,4062391.3471658,3532291.80987038,2856423.83284348,107822167.963918,108683608.46646,75813919.4284814,76419631.4270935,947786.440070018,894133.516230541,2703360.4588421,2220471.39086524
2044-10-31,181.304238048649,-0.00123434349446061,109059381.564642,111585623.00831,76683930.8456276,78460230.3384941,4923831.84970734,4080964.89137571,3532291.80987038,2869486.55882668,117970682.723937,118813549.682269,82949816.3846806,83542469.2185541,966359.984279927,894133.516230541,2703360.4588421,2220471.39086524
2044-11-30,100.276313712906,3.01421620774569,116088663.978857,118665127.645123,81424740.9937951,83231875.984545,4923831.84970734,4099630.47861143,3532291.80987038,2875486.18831551,125293351.629037,126117553.000133,87880920.9700004,88459016.8914113,985025.571515644,894133.516230541,2703360.4588421,2220471.39086524
2044-12-31,33.8923480902743,2.5687177059637,119173430.938215,121770186.735901,83411917.4610967,85229439.861501,4923831.84970734,4118375.05122851,3532291.80987038,2882534.78264808,128499345.082905,129304801.881384,89939315.1768635,90503070.8350188,1003770.14413272,894133.516230541,2703360.4588421,2220471.39086524
2045-01-31,33.9090367870217,0.445468429359708,122338498.089794,124955093.092522,85595502.1950528,87426232.2334028,4923831.84970734,4137133.51237059,3532291.80987038,2894591.8592153,131785691.128453,132572389.46579,92205336.7532975,92755759.0677101,1022528.60527481,894133.516230541,2703360.4588421,2220471.39086524
2045-02-28,-15.3437041836072,0.504440754574542,120521832.764717,123127583.133415,84289101.2025756,86111479.3684023,4923831.84970734,4155907.70805431,3532291.80987038,2906508.45043657,129901150.797287,130669074.93894,90848695.1676108,91385756.6626684,1041302.80095852,894133.516230541,2703360.4588421,2220471.39086524
2045-03-31,-10.7839366928824,2.74419275407227,119292445.464126,121890928.182139,83241301.7945789,85054501.9791889,4923831.84970734,4174766.70899562,3532291.80987038,2913118.3805765,128625164.24558,129374229.386292,89753597.3354106,90276288.9207761,1060161.80189984,894133.516230541,2703360.4588421,2220471.39086524
2045-04-30,34.8742991748941,-0.164157762666228,122539518.946999,125156911.41389,85518790.9817177,87345436.3057462,4923831.84970734,4193620.54629838,3532291.80987038,2926675.10071299,131996537.230242,132726748.533651,92118725.2463917,92628330.5424246,1079015.63920259,894133.516230541,2703360.4588421,2220471.39086524
2045-05-31,39.8592484842973,3.95547044294557,126281614.564838,128919708.487813,87845913.1314636,89681063.6431898,4923831.84970734,4212596.47860847,3532291.80987038,2930429.62424071,135878223.249272,136589458.620371,94521650.1796037,95016410.4092767,1097991.57151268,894133.516230541,2703360.4588421,2220471.39086524
2045-06-30,-43.4629940902174,1.22201790493912,119975320.94942,122580405.46903,83374601.9452275,85184956.6343195,4923831.84970734,4231610.84434335,3532291.80987038,2940678.69076985,129343407.883903,130035628.889267,89884778.4796171,90365824.5007791,1117005.93724756,894133.516230541,2703360.4588421,2220471.39086524
2045-07-31,24.57042274045,6.11691984484095,122365204.850234,124983079.56815,84615724.0518467,86425988.3749818,4923831.84970734,4250813.82762113,3532291.80987038,2939444.18492164,131824269.644821,132497287.666907,91156681.6502666,91622074.6294919,1136208.92052535,894133.516230541,2703360.4588421,2220471.39086524
2045-08-31,29.5860990858391,4.02784946185073,125243306.752115,127875875.383789,86321409.6780803,88135854.2280807,4923831.84970734,4270143.40177938,3532291.80987038,2943109.75594651,134809872.91841,135463561.366338,92914971.4313456,93365512.9395406,1155538.4946836,894133.516230541,2703360.4588421,2220471.39086524
2045-09-30,12.0433417265306,2.00533080142082,126526877.585421,129165670.208021,87061915.2254684,88877642.7925327,4923831.84970734,4289536.99330765,3532291.80987038,2951588.73114318,136140325.236088,136774620.092488,93676835.1567832,94113287.2851347,1174932.08621187,894133.516230541,2703360.4588421,2220471.39086524
2045-10-31,28.6743522456396,4.58216317229663,129417382.631102,132069642.479373,88718986.0960105,90537179.2924571,4923831.84970734,4309075.67013118,3532291.80987038,2953983.58932002,139135372.126964,139750128.30654,95380920.9724262,95802352.3430769,1194470.7630354,894133.516230541,2703360.4588421,2220471.39086524
2045-11-30,38.2629546744526,3.56317735407428,133225059.040883,135894142.738955,91063170.1471798,92887565.8328299,4923831.84970734,4328728.52699315,3532291.80987038,2958810.79139597,143077797.580739,143672900.903453,97797801.0982178,98204571.3824392,1214123.61989737,894133.516230541,2703360.4588421,2220471.39086524
2045-12-31,23.2302600158644,3.52011931417251,135737422.618016,138416955.987092,92513343.8660282,94339609.5132805,4923831.84970734,4348494.86506758,3532291.80987038,2963764.84091469,145676620.80436,146251957.789,99287514.480373,99679641.7749115,1233889.95797179,894133.516230541,2703360.4588421,2220471.39086524
2046-01-31,13.3406521769976,8.82568982848166,137265611.811382,139951180.629095,92897831.8015109,94715355.6301457,4923831.84970734,4368540.81774838,3532291.80987038,2956515.945617,147256462.394529,147811753.426488,99659382.2348604,100035188.907829,1253935.9106526,894133.516230541,2703360.4588421,2220471.39086524
2046-02-28,-19.1322664074386,2.24013502545224,134682643.013949,137358471.685894,90981621.69258,92789213.4244994,4923831.84970734,4388660.85555321,3532291.80987038,2964654.33675535,144587126.562164,145122297.556318,97672357.4479717,98033879.3474635,1274055.94845743,894133.516230541,2703360.4588421,2220471.39086524
2046-03-31,23.2514037058343,2.2476820702148,137223613.012547,139908846.764133,92526564.4841692,94337152.6797184,4923831.84970734,4408855.50026526,3532291.80987038,2972784.66723783,147214627.8399,147729604.189342,99263264.2211219,99610500.3225363,1294250.59316948,894133.516230541,2703360.4588421,2220471.39086524
2046-04-30,-28.1823974493879,1.26463254288458,133217950.606368,135889172.018057,89731622.2941847,91530877.0469172,4923831.84970734,4429092.46491254,3532291.80987038,2983304.0544354,143074989.561729,143569728.946524,96371028.5638025,96704270.1983449,1314487.55781676,894133.516230541,2703360.4588421,2220471.39086524
2046-05-31,22.1834611487894,4.34254943937031,135626801.909733,138306352.894714,91031110.0956702,92829593.1188351,4923831.84970734,4449473.05948278,3532291.80987038,2986433.84819376,145566739.901502,146041098.691726,97702679.2614394,98021063.2876772,1334868.152387,894133.516230541,2703360.4588421,2220471.39086524
2046-06-30,92.8837285249319,2.34076965433496,143817731.728189,146523974.521767,96342821.8737897,98155721.1893044,4923831.84970734,4469932.3240282,3532291.80987038,2994386.63443566,154034729.995857,154488629.521536,103187140.945983,103491206.1028,1355327.41693241,894133.516230541,2703360.4588421,2220471.39086524
2046-07-31,17.5637927489419,0.358506375367718,145908840.297989,148621245.034318,97714500.7990982,99530986.1760929,4923831.84970734,4490403.7931605,3532291.80987038,3007203.4301619,156192682.367554,156626110.424101,104601544.052078,104891808.892038,1375798.88606472,894133.516230541,2703360.4588421,2220471.39086524
2046-08-31,16.146107203659,0.257227160330831,147869268.534657,150587113.376039,99006193.2730535,100825932.2514,4923831.84970734,4510884.02832594,3532291.80987038,3020272.30111101,158214911.316294,158627859.137676,105933141.102871,106209631.222965,1396279.12123016,894133.516230541,2703360.4588421,2220471.39086524
2046-09-30,99.5227490949691,1.40653069769008,157243847.656547,159986160.558447,105160491.285871,106994477.011362,4923831.84970734,4531411.96687476,3532291.80987038,3030487.46108054,167881238.231575,168273658.114408,112274494.380688,112536934.331656,1416807.05977898,894133.516230541,2703360.4588421,2220471.39086524
2046-10-31,60.8880103243684,10.756778919786,164030256.711939,166788432.74348,108769061.763695,110598018.354653,4923831.84970734,4552290.94201,3532291.80987038,3018640.7347234,174866687.616929,175238228.524626,115954738.638375,116201108.770003,1437686.03491422,894133.516230541,2703360.4588421,2220471.39086524
2046-11-30,117.474200360929,-1.97497652773632,175726087.413773,178509113.687601,116718467.759175,118566972.82291,4923831.84970734,4573100.56126671,3532291.80987038,3037484.63461117,186891845.216318,187242576.504758,124134840.372163,124367798.490019,1458495.65417092,894133.516230541,2703360.4588421,2220471.39086524
2046-12-31,17.3737240050129,1.4415509224126,178237709.699043,181025449.418335,118245586.880091,120095015.487164,4923831.84970734,4593959.85007576,3532291.80987038,3047702.30437212,189469638.424071,189799510.423703,125697017.927588,125915859.991131,1479354.94297997,894133.516230541,2703360.4588421,2220471.39086524
2047-01-31,-1.52783574480684,1.16785348700952,177994771.705305,180782088.462678,117970218.198211,119817577.886951,4923831.84970734,4614859.52415789,3532291.80987038,3058606.60851519,189220387.092528,189529359.418078,125410258.621603,125615037.291859,1500254.61706211,894133.516230541,2703360.4588421,2220471.39086524
2047-02-28,15.5946941460034,1.83636638483287,180293775.406317,183084846.138254,119312870.78009,121159915.476043,4923831.84970734,4635822.63185867,3532291.80987038,3067844.71836508,191579214.725938,191867223.943787,126781227.134623,126971822.769526,1521217.72476288,894133.516230541,2703360.4588421,2220471.39086524
2047-03-31,23.9505501562032,1.75128140300516,183752497.271323,186548767.647597,121425943.971232,123273754.341594,4923831.84970734,4656846.44102171,3532291.80987038,3077302.25943645,195126830.184659,195393815.593345,128942245.145662,129118672.436489,1542241.53392592,894133.516230541,2703360.4588421,2220471.39086524
2047-04-30,36.3452085204605,4.21559795667794,188859278.13542,191662535.946353,124371871.650994,126217936.213499,4923831.84970734,4678015.18393731,3532291.80987038,3080672.07384361,200362475.594162,200608292.259932,131947216.701761,132109097.437019,1563410.27684152,894133.516230541,2703360.4588421,2220471.39086524
2047-05-31,23.5165390924302,0.449435432054623,192416955.647831,195224578.230269,126667410.450304,128515658.598924,4923831.84970734,4699199.75092163,3532291.80987038,3093466.79783968,204007581.682182,204232213.780967,134297479.122402,134445353.649163,1584594.84382585,894133.516230541,2703360.4588421,2220471.39086524
2047-06-30,15.7748413211886,2.97005517408973,194922419.088228,197732800.428485,128004164.733789,129849722.149533,4923831.84970734,4720487.7824659,3532291.80987038,3099910.71605316,206573515.819719,206776859.88696,135655356.999528,135788891.600641,1605882.87537011,894133.516230541,2703360.4588421,2220471.39086524
2047-07-31,90.053127241676,6.46953864122963,206277501.887623,209099060.792008,134755155.5639,136598398.79505,4923831.84970734,4741998.81595619,3532291.80987038,3097811.35742146,218199255.378388,218381088.412139,142543294.025639,142662080.313652,1627393.90886041,894133.516230541,2703360.4588421,2220471.39086524
2047-08-31,46.0166241427058,0.978430616287551,213270504.791485,216097891.208575,139210482.469809,141056034.566366,4923831.84970734,4763544.77153753,3532291.80987038,3109362.76237835,225350060.70171,225510347.77988,147095308.399806,147199934.407549,1648939.86444175,894133.516230541,2703360.4588421,2220471.39086524
2047-09-30,-47.7755424251962,1.61315274687455,201395518.798911,204214458.77138,131283995.073173,133121581.647414,4923831.84970734,4785148.2313786,3532291.80987038,3119301.66360834,213215609.794581,213354293.412909,138989175.294135,139079579.189783,1670543.32428281,894133.516230541,2703360.4588421,2220471.39086524
2047-10-31,12.0158372054354,0.79682547240969,203421213.701396,206241471.2636,132516813.569545,134354043.516159,4923831.84970734,4806780.27728145,3532291.80987038,3131331.26228074,215288084.48532,215405136.057746,140247373.596758,140323625.729556,1692175.37018567,894133.516230541,2703360.4588421,2220471.39086524
2047-11-30,36.2250911474999,-1.16699774818558,209039421.223083,211862733.390125,136310016.990413,138151036.866985,4923831.84970734,4828370.02219971,3532291.80987038,3148474.08164068,221034785.45893,221130247.286437,144131930.643004,144194179.204799,1713765.11510393,894133.516230541,2703360.4588421,2220471.39086524
2047-12-31,37.1713237583705,2.02495362488724,214938462.80354,217764322.684005,139922701.782096,141762307.147161,4923831.84970734,4850031.96320908,3532291.80987038,3157320.31936054,227065235.716787,227139035.603285,147817104.709274,147865147.66713,1735427.05611329,894133.516230541,2703360.4588421,2220471.39086524
2048-01-31,-28.4961389103472,2.74808193942318,208679516.096878,211503341.718091,135541635.335862,137375768.1236,4923831.84970734,4871791.89073067,3532291.80987038,3164328.97792935,220670565.894948,220722605.853925,143330068.668579,143363869.691671,1757186.98363489,894133.516230541,2703360.4588421,2220471.39086524
2048-02-29,40.3075037122804,0.39511551485123,214996036.562528,217821351.786419,139598463.652003,141432961.026437,4923831.84970734,4893566.12184262,3532291.80987038,3177427.46941309,227128027.154048,227158292.881912,147475851.880618,147495503.634105,1778961.21474684,894133.516230541,2703360.4588421,2220471.39086524
2048-03-31,42.2992431121149,1.82770528079961,221771989.139272,224598207.286238,143780960.431571,145613276.411317,4923831.84970734,4915406.13185649,3532291.80987038,3186794.76742093,234050873.31996,234059299.037811,151741703.207877,151747165.83555,1800801.2247607,894133.516230541,2703360.4588421,2220471.39086524
2048-04-30,18.1780417394519,3.22252531170493,225052405.042175,227878741.282522,145522609.411823,147350165.196856,4923831.84970734,4937361.74418767,3532291.80987038,3192579.81042084,237400300.78464,237386770.890159,153506963.1398,153498214.486127,1822756.83709189,894133.516230541,2703360.4588421,2220471.39086524
2048-05-31,28.3330493576299,4.37029758983356,230039188.449511,232865240.483591,148217869.079702,150038738.876813,4923831.84970734,4959474.16083498,3532291.80987038,3195467.245513,242490513.222552,242454870.911424,156240453.568538,156217488.666601,1844869.25373919,894133.516230541,2703360.4588421,2220471.39086524
2048-06-30,32.4186975923567,1.66031641688091,235780348.836713,238605557.010049,151708665.984625,153526495.864088,4923831.84970734,4981647.30607215,3532291.80987038,3205352.23117129,248348249.338813,248290433.882448,159795257.716328,159758057.390679,1867042.39897636,894133.516230541,2703360.4588421,2220471.39086524
2048-07-31,3.82283105723544,2.34540848988534,236557977.226093,239383004.367591,151915242.501448,153729447.578387,4923831.84970734,5003906.20843558,3532291.80987038,3213460.11672417,249141295.237441,249061220.878712,159996127.490331,159944704.512476,1889301.3013398,894133.516230541,2703360.4588421,2220471.39086524
2048-08-31,6.1881742215951,3.89130377077793,237807691.275159,240632316.756823,152232735.098731,154040920.781867,4923831.84970734,5026306.95861154,3532291.80987038,3217593.39091295,250415707.648261,250313232.539357,160303764.283511,160238164.781559,1911702.05151576,894133.516230541,2703360.4588421,2220471.39086524
2048-09-30,-17.3634618723444,-3.45145489311087,233859247.21046,236685488.474295,150143968.205799,151958491.614733,4923831.84970734,5048576.76560759,3532291.80987038,3241322.9685023,246389626.781841,246264881.865941,158188811.137663,158108721.524316,1933971.85851181,894133.516230541,2703360.4588421,2220471.39086524
2048-10-31,14.720702537846,0.888204310848306,236695174.123205,239519979.582015,151852768.141685,153665033.769707,4923831.84970734,5070879.4060518,3532291.80987038,3253243.66064521,249282226.645631,249135179.089286,159928043.758755,159833704.790662,1956274.49895601,894133.516230541,2703360.4588421,2220471.39086524
2048-11-30,12.4363795957662,2.71697735313043,239142122.765043,241965484.808399,153080264.454425,154887562.153593,4923831.84970734,5093281.80320537,3532291.80987038,3260324.51481425,251777507.508419,251608057.554921,161168459.104682,161059990.369048,1978676.89610959,894133.516230541,2703360.4588421,2220471.39086524
2048-12-31,-1.56747979433791,3.08157163980454,238810855.931941,241634440.922732,152482066.736513,154284941.540181,4923831.84970734,5115797.66424441,3532291.80987038,3266465.41174043,251439762.327828,251247796.513291,160545694.08022,160423122.834331,2001192.75714862,894133.516230541,2703360.4588421,2220471.39086524
2049-01-31,37.7237638626243,0.905080974186356,245607833.944789,248426229.671127,156704270.965404,158502481.716642,4923831.84970734,5138347.34966086,3532291.80987038,3278401.02843228,258369842.506028,258155327.006074,164846768.76575,164709902.223298,2023742.44256507,894133.516230541,2703360.4588421,2220471.39086524
2049-02-28,34.0140389110888,2.32919609607953,251989033.696338,254802131.334317,160467454.178186,162258844.10377,4923831.84970734,5160983.65197631,3532291.80987038,3286531.54282051,264872650.70178,264635498.899511,168671784.307732,168520765.25184,2046378.74488053,894133.516230541,2703360.4588421,2220471.39086524
2049-03-31,24.6850526600326,-6.8499778554133,256903775.375506,259712472.635251,164567432.845213,166366628.271594,4923831.84970734,5183353.03657547,3532291.80987038,3320352.53866104,269878754.63201,269619233.445141,172878945.684375,172712701.58995,2068748.12947969,894133.516230541,2703360.4588421,2220471.39086524
2049-04-30,89.3527669169651,1.88364115679454,271651085.789504,274445601.719908,173743866.336253,175531195.847105,4923831.84970734,5205792.04857111,3532291.80987038,3329544.71811728,284895123.930665,284613163.731802,182214549.918697,182034212.501818,2091187.14147533,894133.516230541,2703360.4588421,2220471.39086524
2049-05-31,17.7407147712483,1.28219714586946,275554886.566321,278345538.912019,176053661.014254,177836625.447222,4923831.84970734,5228278.73311408,3532291.80987038,3340378.47500181,288866393.951372,288561947.067966,184558462.500301,184363949.570133,2113673.8260183,894133.516230541,2703360.4588421,2220471.39086524
2049-06-30,-29.6596983687763,0.676726122441829,267208627.353762,270008076.128047,170625261.2304,172412840.782541,4923831.84970734,5250790.70154191,3532291.80987038,3352876.52943413,280377869.740887,280050910.889052,179034441.146341,178825662.559892,2136185.79444612,894133.516230541,2703360.4588421,2220471.39086524
2049-07-31,-44.427865076175,1.36644238108183,253812659.103019,256627729.404076,161888108.420029,163683631.179682,4923831.84970734,5273353.6205018,3532291.80987038,3363477.79369999,266746649.34563,266397127.574836,170137733.250009,169914799.458899,2158748.71340602,894133.516230541,2703360.4588421,2220471.39086524
2049-08-31,25.9468290229208,0.121519149279981,258990240.961966,261798527.006934,165173783.398811,166964797.721168,4923831.84970734,5295921.10662971,3532291.80987038,3377530.06644025,272019803.32338,271647714.066458,173483525.508289,173246221.623402,2181316.19953393,894133.516230541,2703360.4588421,2220471.39086524
2049-09-30,42.1755048315378,2.15315365800775,267085150.524017,269882363.739555,170034276.602083,171815064.956181,4923831.84970734,5318568.78980963,3532291.80987038,3385957.60550294,280261238.884771,279866501.944668,178422562.691632,178171261.52447,2203963.88271384,894133.516230541,2703360.4588421,2220471.39086524
2049-10-31,31.7174372161704,2.30515164251703,273593643.430509,276381689.689586,173847298.515644,175618883.206721,4923831.84970734,5341302.57758727,3532291.80987038,3393978.79287369,286884077.695085,286466606.967205,182292326.930872,182027057.031538,2226697.67049149,894133.516230541,2703360.4588421,2220471.39086524
