date,apy_roi,apy_cpi,earn_lc,earn_cc,earn_norm_lc,earn_norm_cc,exp_total_lc,exp_total_cc,exp_norm_total_lc,exp_norm_total_cc,worth_lc,worth_cc,worth_norm_lc,worth_norm_cc,added_lc_worth_norm,exp_al_cc,exp_cc,exp_lc,exp_non_taylor
2030-07-31,34.985388752310655,3.109173430584433,-1001608.4013519688,-1074997.2966466276,-908951.4373572007,-975551.2599765961,1000242.8931758327,687210.7497645912,907712.249848643,623638.1383409979,3463145.0338503346,3776177.177261576,3142775.811430673,3426849.9229383185,89000,0.0,192863.36713195755,505895.510543199,494347.3826326337
2030-08-31,22.935485912453736,-0.6338869935698654,-941500.8032542699,-1009456.5994196945,-854857.169709092,-916559.1877790798,1021922.9714994101,701927.0487895671,927878.3151932791,637330.7045479504,3518933.1311444375,3838929.05385428,3195095.7518973784,3485643.3625427065,89000,0.0,196993.4465619575,516989.3692718005,504933.6022276096
2030-09-30,-18.989737221191227,1.6496777870833146,-1002717.6846176755,-1076240.2681323474,-909199.8825204856,-975865.4308793241,1043640.1995874089,716663.4274005262,946305.7861798101,649824.2865315882,3418221.208083807,3745197.98027069,3099423.0664275307,3395904.566075753,89000,0.0,201129.16125968963,528105.9334465724,515534.2661408366
2030-10-31,18.413889793693606,3.36944883282031,-954232.5768628619,-1023117.2206224033,-862850.5601175987,-925138.4707303629,1065432.8559793476,731440.5583214399,963401.7521931576,661394.2038274029,3459716.9751053005,3793709.2727632085,3128397.4181977604,3430404.9665635154,89000,0.0,205276.3129550516,539268.6106129593,526164.2453663883
2030-11-30,68.91199629369795,3.930236624680461,-799748.7300415849,-853719.8952356434,-720841.4403939256,-769487.5350944457,1087313.5920157528,746265.2367208614,980033.6860650893,672634.9013718448,3639893.9675995167,3980942.322894408,3280763.4597296156,3588162.24442286,89000,0.0,209436.80868906077,550485.1639839521,536828.4280318007
2030-12-31,-2.553679856503377,1.7075827077182026,-807586.8351661089,-862292.4099020778,-726879.8664521244,-776118.3868523347,1109233.1416780301,761110.8471023402,998380.8586000005,685048.5010484596,3607794.904432854,3955917.199008544,3247246.4435126795,3560578.8010642207,89000,0.0,213603.17891287047,561725.4734885603,547507.6681894697
2031-01-31,-31.5276975062702,1.0264981904756443,-919676.9317593894,-985198.271431807,-827063.9550542714,-885987.1882664551,1131176.1391076825,775969.0972861033,1017264.8450403726,697827.7354131157,3439299.1945216423,3794506.2363432217,3092956.1199217266,3412393.2295489837,89000,0.0,217773.09645433968,572980.1382759189,558196.0008317636
2031-02-28,63.93851964033952,3.546530891738753,-775041.8062853432,-825625.389119111,-694972.5222558458,-740330.3337463121,1153199.3238221374,790870.5621411013,1034062.7257019783,709166.0151642762,3609481.2341762907,3971809.995857327,3236587.0550563587,3561483.7655940605,89000,0.0,221955.1420467841,584283.9037278204,568915.4200943172
2031-03-31,-22.510419602314748,4.01197609306827,-850941.9351176742,-909144.5628797986,-760534.3234488238,-812553.2618760265,1175313.3759374816,805820.9539728349,1050443.1927959404,720207.1830739732,3487217.5914448285,3856710.013409475,3116721.0853952942,3446957.095117261,89000,0.0,226150.91882937663,595643.3407940234,579670.0351434583
2031-04-30,-45.83070091011769,5.44043671499459,-1024622.5996018253,-1101227.775437266,-911728.5542689378,-979893.2875483966,1197550.399586822,820837.4927351398,1065602.9789932196,730396.714684972,3232763.4906106433,3609476.397462325,2876574.0524689048,3211780.316777152,89000,0.0,230365.2595237819,607078.1663754642,590472.2332113578
2031-05-31,-25.106994122805858,0.4449596733528294,-1101577.1327857932,-1187149.7960280133,-979841.5661986967,-1055957.5728581734,1219797.7676541058,835859.5883024745,1084997.608911229,743488.5345280264,3105054.4213490672,3488992.600700699,2761914.0746438126,3103423.149027015,89000,0.0,234581.15971668006,618519.3390683114,601278.4285857944
2031-06-30,169.0925830161261,2.6553326771630026,-834578.8003722348,-887137.274577393,-740729.8326300113,-787378.0697813882,1242106.2819291698,850914.52660701,1102430.5648690292,755228.59506488,3454632.568531382,3845824.3238535416,3066156.7285738704,3413358.6983780195,89000,0.0,238806.27711242985,629998.0324345896,612108.2494945802
2031-07-31,55.913360944949744,3.4383944323858717,-704324.3407497179,-742133.2085387202,-623363.9801904141,-656826.8110878355,1264493.9231701118,866011.937012762,1119143.43899413,766465.9826665258,3609332.119290975,4007814.105448325,3194448.218721775,3547125.675049379,89000,0.0,243043.3141593966,641525.3003167465,622968.6228533654
2031-08-31,3.66918743048803,2.656201767841937,-693469.6017118787,-730080.071063702,-612417.6081020252,-644749.0845165481,1286943.131316484,881142.3654907923,1136526.5792452563,778155.3777398807,3601540.5009862194,4007341.266811911,3180596.25634888,3538967.4578542556,89000,0.0,247289.61761641005,653090.3834421017,633852.7478743823
2031-09-30,-4.851848951055238,1.8277058045576888,-708365.6035695701,-746654.4683080167,-624629.0935675679,-658391.798524992,1309434.9828520352,896295.6481226278,1154645.5422213364,790343.7651887743,3558829.8399584144,3971969.174687822,3138137.489867711,3502439.266900273,89000,0.0,251542.3350142085,664681.669743616,644753.3131084193
2031-10-31,75.49918545747269,-0.35754867172537175,-537584.9153706199,-556048.1005795363,-474178.0549102565,-490463.551395544,1325437.1399779525,906093.2521882823,1169104.9859672221,799221.7110365547,3776445.375771709,4195789.263561379,3331022.6376491953,3700905.9125798633,89000,0.0,255113.55149266394,674457.4392823341,650979.7006956184
2031-11-30,16.494198451454768,-4.975552531322069,-489231.74706513755,-502325.70180291927,-433367.22411485226,-444966.00291741116,1341350.6404425232,915849.2755395463,1188184.141974458,811270.0384411633,3825855.7869255953,4251357.151828572,3388987.96365915,3765902.0671924446,89000,0.0,258669.6118440272,684170.9767470041,657179.6636955191
2031-12-31,-57.94931917069708,3.0697176958761396,-755691.2049134357,-798420.0620940165,-667715.6284044895,-705470.1047538673,1357316.540085163,925629.9113597188,1199301.3291858924,817870.5189566747,3450009.353382024,3881695.982107468,3048368.36583102,3429799.176060237,89000,0.0,262234.6434146756,693921.2721401199,663395.2679450432
2032-01-31,72.6363373752777,3.8782367911267768,-595084.6584897074,-617717.4256382624,-524141.9019773154,-544076.5137187111,1373348.6267495742,935441.6085342191,1209625.4726669388,823923.3475287538,3657770.2858658815,4095677.3040812365,3221710.8058130383,3607412.9309512232,89000,0.0,265810.9968166284,703718.0150319836,669630.6117175907
2032-02-29,0.7893188895229164,-0.24772482376685945,-592687.3629186997,-615033.126654455,-522138.3103750292,-541824.20221448,1389376.3876719428,945251.2779045139,1223995.4568315994,832735.6647092907,3645039.9105483536,4089165.0203157826,3211161.7341912743,3602421.526313583,89000,0.0,269386.61108606006,713511.7208534889,675864.6668184538
2032-03-31,-54.4578537462006,3.0761220228927577,-823937.7151555626,-874459.8749230154,-724032.0130390417,-768428.1613966909,1405457.045770281,955085.7460028057,1235039.8280977283,839277.827175014,3309563.4239156414,3759934.723683117,2908265.7875973154,3304027.7885200297,89000,0.0,272971.26446602057,723342.5642334961,682114.481536785
2032-04-30,-40.21723508910452,2.6185563490131125,-962823.8539050436,-1032245.8874069857,-844257.1274118967,-905130.2002442016,1421582.979204556,964941.4208621401,1246522.4636190305,846113.9270633074,3095571.215302186,3552212.773644602,2714367.7956567584,3114776.3322124816,89000,0.0,276563.6476882959,733205.2060307118,688377.7731738442
2032-05-31,16.69046480179377,2.4977049897616954,-922748.682760037,-986259.0484857596,-807455.288215643,-863030.3127264937,1437752.2477637837,974817.3783706166,1258111.4200329827,853018.2290323102,3137880.8880570484,3600815.7574502155,2745816.454892037,3150909.64589271,89000,0.0,280163.42391506064,743098.2933082279,694653.9544555559
2032-06-30,45.87014261150133,4.46511228945734,-822454.5276879781,-871168.3911768263,-717077.3509532564,-759549.7394067298,1453998.5231931238,984729.3523282807,1267704.6258499336,858560.6761245396,3267882.75768111,3737151.928545953,2849184.5229318263,3258328.47265722,89000,0.0,283776.32810004585,753045.4989648889,700953.0242282349
2032-07-31,41.796298487211445,2.872811503306094,-725956.0035383594,-760812.6433214508,-631450.5705982808,-661769.5499481206,1470294.9423457687,994664.7488180399,1278890.9737874279,865178.6336001547,3391020.5253098193,3866650.718837548,2949575.229326171,3363287.569513444,89000,0.0,287397.7697735868,763027.9633013157,707266.979044453
2032-08-31,57.65415552459634,2.404558637460874,-594842.5640993913,-611309.0142304325,-516382.07109239977,-530676.5754459685,1486633.5546585699,1004619.8377468092,1290544.6923965912,872109.1996192926,3562644.1463143597,4044657.8632261204,3092726.8387802076,3511162.331557506,89000,0.0,291026.38932063885,773040.1062323995,713593.4484261704
2032-09-30,17.577663294690325,2.4838589619799345,-546442.1537943702,-556360.1919277348,-473396.842197726,-481989.0928147936,1503015.852826049,1014595.3016116875,1302101.1529954632,878969.9121059475,3614858.9637818816,4103279.514996243,3131644.96289656,3554776.2037860756,89000,0.0,294662.43551068363,783082.9867250453,719932.866101004
2032-10-31,4.1016739853578565,0.6219072418543137,-534312.7134930458,-542591.8860503944,-462649.70694744255,-469818.46161244734,1519409.212116708,1024575.9206430349,1315623.2464009835,887157.9085813307,3615638.323449185,4110471.6149228583,3130702.243328671,3559167.581148324,89000,0.0,298300.3607535376,793133.6522272107,726275.5598894972
2032-11-30,-45.86732255569929,3.0494523209667834,-714582.9784383245,-747533.791402617,-617194.8730303667,-645654.9307666833,1535856.2545658157,1034581.5547944386,1326539.5827105585,893581.9220692856,3343165.567991265,3844440.267762642,2887536.8019054383,3320494.4625467113,89000,0.0,301947.40398160083,803222.1037529778,732634.1508128379
2032-12-31,44.59443976923614,4.181938109774985,-610251.9082994927,-627559.3064232533,-525286.3146869864,-540183.9975186293,1552376.7946514701,1044621.4070503782,1336238.8128213335,899178.3912346737,3478905.978679863,3986661.366280955,2994536.64270465,3431597.0642913096,89000,0.0,305606.9196731316,813362.3072742235,739014.4873772465
2033-01-31,137.66518356157377,3.189924602108629,-350005.58239882917,-329329.35150551726,-300486.84929126676,-282735.88819582213,1568953.9060919364,1054687.565520291,1346978.5615807055,905470.539577682,3838703.757607559,4352970.098179204,3295604.571734112,3737112.5937371356,89000,0.0,309276.02395225974,823542.3645239053,745411.5415680312
2033-02-28,44.119672166478765,0.19046814814409618,-231294.8772260532,-194715.12165598138,-198539.8300073895,-167140.35181879145,1585534.4536171735,1064755.320332578,1360997.46205946,913968.9682434598,3989353.3208504487,4510132.454135044,3424397.2009244584,3871425.694740458,89000,0.0,312945.71009652084,833724.8433811163,751809.6102360572
2033-03-31,43.30420248946509,2.7628919288074316,-109869.67448348885,-57438.80050967075,-94096.42198233612,-49192.69704152468,1602164.2775510058,1074845.9667873876,1372152.2945635007,920537.5380632187,4142408.110897477,4669726.421661095,3547710.3528202185,3999325.1093205004,89000,0.0,316623.74022064137,843942.0509842597,758222.2265667461
2033-04-30,67.51623957196833,3.0025956526133157,72106.6253269486,147702.63234562826,61602.702028225765,126186.4802008945,1618847.7600757435,1084961.5207413353,1383026.812596319,926912.9011552862,4378084.125374732,4911970.36470914,3740319.4312183214,4196433.342659354,89000,0.0,320310.84910225857,854197.0884366668,764650.6716390768
2033-05-31,-36.3776964035182,2.914668284304378,-89806.48639540248,-33955.00228695333,-76540.71647702304,-28939.337316679757,1635583.5243252749,1095101.3220281713,1393983.2169659392,933338.371951521,4139565.9845069423,4680048.186804046,3528089.7747525633,3988734.6197669813,89000,0.0,324006.7961114617,864488.9984085653,771094.5259167097
2033-06-30,66.682165149098,3.42127153118863,90247.8017472069,169608.06396248602,76701.5182678575,144149.72735662435,1652380.7172587442,1105269.5888410357,1404356.7523704204,939367.5404622449,4373964.312461825,4921075.440879533,3717427.982955059,4182417.1948632337,89000,0.0,327713.11877525743,874824.2471929659,777556.4700657782
2033-07-31,11.771862694421253,2.4584907935902844,131001.23907267908,215459.0872509973,111112.70890505103,182748.21682706437,1669222.4112010673,1115458.4566962286,1415802.0579536075,946110.2175209434,4413271.744787102,4967035.699291941,3743251.454479448,4212943.294912113,89000,0.0,331426.9504975275,885190.9050023662,784031.5061987012
2033-08-31,76.9971775014075,4.432409661512859,346061.7841873589,457504.77735733613,292463.96705821337,386646.74415933044,1686143.85104436,1125684.2153393503,1424995.0218145475,951338.9987457171,4692752.743880134,5253212.379585143,3965942.3450104077,4439598.368079238,89000,0.0,335154.22887357854,895613.8645785883,790529.9864657718
2033-09-30,-14.115679618771393,5.658952902535397,286929.90659786604,391310.72701314616,241380.5925797966,329191.2519305393,1703167.0520445984,1135956.989245144,1432794.082566951,955627.0186692129,4595351.105490666,5162561.168290121,3865852.068568616,4343019.132466354,89000,0.0,338898.64426391065,906108.707063365,797058.3449812334
2033-10-31,3.745279932430945,-5.281645644943134,301031.8386343109,407153.2785522941,254391.61046368672,344071.17435279407,1720089.7756251867,1146183.4159136016,1453588.4647569598,968600.0204624111,4597756.888687666,5171663.248399251,3885405.559558155,4370394.003852704,89000,0.0,342626.16613450093,916532.5258460861,803557.2497791006
