date,apy_roi,apy_cpi,earn_lc,earn_cc,earn_norm_lc,earn_norm_cc,exp_total_lc,exp_total_cc,exp_norm_total_lc,exp_norm_total_cc,worth_lc,worth_cc,worth_norm_lc,worth_norm_cc,added_lc_worth_norm,exp_al_cc,exp_cc,exp_lc,exp_non_taylor
2031-12-31,-57.945412163800555,3.0697176958761396,-789359.3717486371,-826036.0513918626,-697464.2360757522,-729871.1134305994,1022718.5779635119,647270.4342389394,903656.379121253,571916.9178302238,3787394.8164434773,4162842.9601680497,3346476.303329675,3678215.764620704,179044,0.0,226849.96411966128,602298.1078442339,420420.4701192781
2032-01-31,72.63945317330823,3.8782367911267768,-613040.7284481833,-632238.7689371858,-539957.3469325916,-556866.7014464205,1038750.6646279232,657082.1314134398,914916.459819468,578748.373363259,3995293.0853208196,4376961.618535303,3518995.972794165,3855164.0592503734,179044,0.0,230426.31752161408,612094.8507360975,426655.8138918257
2032-02-29,0.798778059102645,-0.24772482376685945,-610390.9551277246,-629335.8639753248,-537734.5999231442,-554424.449099584,1054778.4255502915,666891.8007837345,929225.5232585565,587510.0092389593,3982604.0218451163,4370490.646611673,3508544.748817684,3850260.262837281,179044,0.0,234001.93179104576,621888.5565576028,432889.8689926888
2032-03-31,-45.82184169821162,3.0761220228927577,-808692.7399913404,-846951.296290212,-710635.5513237311,-744255.1065686436,1070859.08364863,676726.2688820262,941013.1903828125,594670.5360399053,3715702.060679754,4109834.8754463578,3265158.510603366,3611501.1649462734,179044,0.0,237586.58517100627,631719.39993761,439139.6837110199
2032-04-30,-40.20871122197307,2.6185563490131125,-964580.2311688459,-1019374.1217548412,-845797.2159933909,-893843.525272322,1070859.08364863,688684.4707044509,941013.1903828125,603876.5767715017,3514888.0567656257,3897062.669709805,3082047.9591815257,3417159.765547124,179044,11958.201822424619,237586.58517100627,631719.39993761,439139.6837110199
2032-05-31,16.70852712305606,2.4977049897616954,-919030.6745710816,-968871.9510534721,-804201.8288177694,-847815.6567419106,1070859.08364863,700691.8916854605,941013.1903828125,613143.5177549631,3574314.913479674,3944482.1054428434,3127719.965965791,3451636.3933299296,179044,23965.622803434293,237586.58517100627,631719.39993761,439139.6837110199
2032-06-30,45.8793197430096,4.46511228945734,-804767.709783949,-842775.5575269945,-701656.6606871735,-734794.7441404116,1070859.08364863,712786.8919553175,941013.1903828125,621460.9064337639,3722810.8814377016,4080883.073131014,3245824.8755292557,3558018.9847783917,179044,36060.623073291266,237586.58517100627,631719.39993761,439139.6837110199
2032-07-31,41.81429893248008,2.872811503306094,-694794.9005073239,-722225.2018483495,-604346.0405806025,-628205.4471411244,1070859.08364863,724939.0545085336,941013.1903828125,630566.0086661209,3864417.148743426,4210337.177883523,3361344.7670522337,3662232.6978872134,179044,48212.78562650731,237586.58517100627,631719.39993761,439139.6837110199
2032-08-31,57.65299206898209,2.404558637460874,-545380.1006093412,-559435.6626442133,-473443.7696327608,-485645.3851054596,1070859.08364863,737139.3894160525,941013.1903828125,639909.7636309138,4055235.9145032014,4388955.608735779,3520345.124377403,3810046.76523602,179044,60413.12053402634,237586.58517100627,631719.39993761,439139.6837110199
2032-09-30,17.562395187520675,2.4838589619799345,-490332.05158268975,-499857.5151284522,-424787.22264704114,-433039.3758378625,1070859.08364863,749389.6648205431,941013.1903828125,649215.4721927904,4124820.4059416247,4446289.824769711,3573437.629667774,3851934.8259027875,179044,72663.39593851691,237586.58517100627,631719.39993761,439139.6837110199
2032-10-31,4.104489888891338,0.6219072418543137,-476482.1375893937,-484928.20291558024,-412575.4745386442,-419888.7380065366,1070859.08364863,761652.6017332815,941013.1903828125,659498.3501028862,4142265.944652571,4451472.42656792,3586697.5967376563,3854432.735041169,179044,84926.3328512553,237586.58517100627,631719.39993761,439139.6837110199
2032-11-30,-45.86054425148545,3.0494523209667834,-682968.194263966,-706827.7622483632,-589888.761223703,-610496.5891135754,1070859.08364863,773977.0095504106,941013.1903828125,668494.2918481765,3882399.0880990815,4179281.162197301,3353280.003211466,3609701.0201638835,179044,97250.74066838437,237586.58517100627,631719.39993761,439139.6837110199
