date,apy_roi,apy_cpi,cpi_one_dollar,roi_one_dollar,num_il_2,num_il_1_2,num_il_1_1,num_al_1_2,num_al_2,num_al_1_1,num_il,num_al,num_non_taylor_2,num_non_taylor_1_2,num_non_taylor_1_1,num_non_taylor,earn_norm_lc,earn_norm_cc,mo_earn_lc_norm,cum_mo_earn_lc_norm,mo_earn_cc_norm,cum_mo_earn_cc_norm,mo_earn_inv_lc_norm,cum_mo_earn_inv_lc_norm,mo_earn_inv_cc_norm,cum_mo_earn_inv_cc_norm,mo_earn_ss_man_norm,cum_mo_earn_ss_man_norm,mo_earn_ss_woman_norm,cum_mo_earn_ss_woman_norm,mo_earn_ss_norm,cum_mo_earn_ss_norm,mo_earn_pen_man_norm,cum_mo_earn_pen_man_norm,mo_earn_pen_woman_norm,cum_mo_earn_pen_woman_norm,mo_earn_pen_norm,cum_mo_earn_pen_norm,exp_norm_total_lc,exp_norm_total_cc,added_lc_worth_norm,mo_exp_lc_norm,cum_mo_exp_lc_norm,mo_exp_cc_norm,cum_mo_exp_cc_norm,mo_exp_al_cc_norm,cum_mo_exp_al_cc_norm,mo_exp_al_lc_norm,cum_mo_exp_al_lc_norm,mo_exp_non_taylor_norm,cum_mo_exp_non_taylor_norm,mo_exp_total_lc_norm,cum_mo_exp_total_lc_norm,mo_exp_total_cc_norm,cum_mo_exp_total_cc_norm,worth_norm_cc,worth_norm_lc
2031-11-30,4.00000000000007,2.0000000000000684,1.1132283652740662,1.2366987482307041,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1048242.5261145033,1163774.987514546,29004.63959794229,1949657.5894360496,31378.37531119959,2070733.423295665,8113.300949556765,547761.9720766029,9289.501800381355,607755.8028997318,3445.0,223925.0,2667.0,173355.0,6112.0,397280.0,5124.734670765853,351339.24594538566,1394.1434196369155,95579.05516340726,6518.878090402768,446918.301108793,2085114.399756002,1311769.7309000897,-968247.2548588058,9600.00000000002,624000.0,3956.3490778442524,250499.6648020726,0.0,0.0,0.0,0.0,9612.000000000025,624780.0,19212.000000000044,2147296.027729126,13568.3490778442,1355486.5640661947,9179771.506195705,8211524.2513369
2031-12-31,4.00000000000007,2.0000000000000684,1.11506695242692,1.2407473781213827,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1062872.7352028002,1180602.9671109505,28978.741631567023,1978636.3310676166,31367.008772011788,2102100.432067677,8105.794395962605,555867.7664725655,9289.195659590643,617044.9985593224,3445.0,227370.0,2667.0,176022.0,6112.0,403392.0,5116.284710602521,356455.5306559882,1391.844674996514,96970.89983840377,6508.129385599035,453426.43049439206,2102372.314303724,1323971.5203246297,-968247.2548588058,9600.000000000002,633600.0,3959.6108069139286,254459.27560898653,0.0,0.0,0.0,0.0,9612.000000000045,634392.0,19212.000000000153,2166508.027729126,13571.61080691408,1369058.1748731087,9179771.506195705,8211524.2513369
2032-01-31,4.00000000000007,2.0000000000000684,1.1169085761559376,1.2448092621727977,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1077463.8177485396,1197402.693159621,28953.00724574345,2007589.33831336,31355.77119266911,2133456.203260346,8098.360115651098,563966.1265882165,9288.94463730639,626333.9431966288,3445.0,230815.0,2667.0,178689.0,6112.0,409504.0,5107.84868322427,361563.3793392125,1389.5497206597838,98360.44955906355,6497.398403884054,459923.8288982761,2119601.7729996215,1336156.4551482357,-968247.2548588058,9599.999999999978,643200.0,3962.8752250477305,258422.15083403426,0.0,0.0,0.0,0.0,9611.999999999969,644004.0,19211.999999999844,2185720.027729126,13574.875225047545,1382633.0500981563,9179771.506195705,8211524.2513369
2032-02-29,4.00000000000007,2.0000000000000684,1.118753241476271,1.2488844437756226,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1092015.9840785628,1214174.3234869624,28927.436366511385,2036516.7746798713,31344.662547507014,2164800.8658078527,8090.998086454585,572057.1246746711,9288.748735292029,635622.6919319208,3445.0,234260.0,2667.0,181356.0,6112.0,415616.0,5099.426565657914,366662.8059048704,1387.2585503770522,99747.7081094406,6486.685116034966,466410.5140143111,2136802.822763356,1348324.565853034,-968247.2548588058,9600.000000000016,652800.0,3966.1423344627187,262388.293168497,0.0,0.0,0.0,0.0,9611.99999999997,653616.0,19212.000000000196,2204932.027729126,13578.142334462742,1396211.1924326192,9179771.506195705,8211524.2513369
2032-03-31,4.00000000000007,2.0000000000000684,1.120600953411356,1.2529729664625802,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1106529.4441285657,1230918.0156630087,28902.02892034957,2065418.803600221,31333.682811213126,2196134.548619066,8083.708286398981,580140.8329610701,9288.607955461128,644911.299887382,3445.0,237705.0,2667.0,184023.0,6112.0,421728.0,5091.018334968147,371753.8242398385,1384.971157908951,101132.67926734955,6475.989492877098,472886.5035071882,2153975.5104372245,1360475.8828731081,-968247.2548588058,9599.999999999967,662400.0,3969.412137377541,266357.7053058745,0.0,0.0,0.0,0.0,9612.000000000025,663228.0,19211.99999999989,2224144.027729126,13581.412137377463,1409792.6045699967,9179771.506195705,8211524.2513369
2032-04-30,4.00000000000007,2.0000000000000684,1.122451716992924,1.2570748739089086,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1121004.4074441332,1247633.9270021499,28876.78483417511,2094295.588434396,31322.83195882706,2227457.380577893,8076.490693703762,588217.3236547739,9288.522299878196,654199.8221872601,3445.0,241150.0,2667.0,186690.0,6112.0,427840.0,5082.623968257482,376836.44820809603,1382.6875370264002,102515.36680437595,6465.311505283882,479351.81501247204,2171119.882786288,1372610.436594582,-968247.2548588058,9599.99999999998,672000.0,3972.6846360128197,270330.38994188735,0.0,0.0,0.0,0.0,9612.000000000004,672840.0,19211.99999999998,2243356.027729126,13584.684636013031,1423377.2892060098,9179771.506195705,8211524.2513369
2032-05-31,4.00000000000007,2.0000000000000684,1.1243055372610178,1.261190209932827,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1135441.0831817745,1264322.2145638561,28851.70403534427,2123147.2924697404,31312.109965740427,2258769.4905436332,8069.345286781947,596286.6689415558,9288.491770758019,663488.3139580182,3445.0,244595.0,2667.0,189357.0,6112.0,433952.0,5074.243442666184,381910.6916507622,1380.4076815105902,103895.77448588655,6454.651124176774,485806.46613664884,2188235.986498499,1384728.257355698,-968247.2548588058,9599.99999999996,681600.0,3975.959832591047,274306.3497744784,0.0,0.0,0.0,0.0,9611.999999999965,682452.0,19211.999999999924,2262568.027729126,13587.959832590908,1436965.2490386008,9179771.506195705,8211524.2513369
2032-06-30,4.00000000000007,2.0000000000000684,1.1261624192640034,1.265319018496004,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1149839.680109954,1280983.0351534036,28826.786451651067,2151974.0789213916,31301.516807696735,2290071.00735133,8062.272044240057,604348.9409857958,9288.51637046634,672776.8303284845,3445.0,248040.0,2667.0,192024.0,6112.0,440064.0,5065.8767353722105,386976.56838613446,1378.131585152966,105273.90607103951,6444.008320525177,492250.474457174,2205323.8681848273,1396829.3754469007,-968247.2548588058,9599.99999999998,691200.0,3979.237729336373,278285.5875038148,0.0,0.0,0.0,0.0,9612.000000000047,692064.0,19212.000000000233,2281780.0277291266,13591.237729336368,1450556.4867679372,9179771.506195705,8211524.2513369
2032-07-31,4.00000000000007,2.0000000000000684,1.128022368058585,1.2694613437040272,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1164200.4066101215,1297616.5453225968,28802.032011327996,2180776.1109327194,31291.052460790965,2321362.059812121,8055.2709448778605,612404.2119306737,9288.596101519175,682065.4264300037,3445.0,251485.0,2667.0,194691.0,6112.0,446176.0,5057.523823591151,392034.0922097256,1375.859241755209,106649.76531279473,6433.38306534636,498683.85752252035,2222383.5743793882,1408913.8211109159,-968247.2548588058,9599.99999999995,700800.0,3982.518328475017,282268.1058322898,0.0,0.0,0.0,0.0,9612.00000000003,701676.0,19211.999999999774,2300992.0277291266,13594.518328475098,1464151.0050964123,9179771.506195705,8211524.2513369
2032-08-31,4.00000000000007,2.0000000000000684,1.1298853887098184,1.2736172298068749,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1178523.470677741,1314222.9013704897,28777.440643045582,2209553.551575765,31280.716901470474,2352642.7767135915,8048.3419676886215,620452.5538983623,9288.730966583564,691354.1573965873,3445.0,254930.0,2667.0,197358.0,6112.0,452288.0,5049.184684576164,397083.27689430176,1373.590645129221,108023.35595792395,6422.775329705385,505106.63285222574,2239415.1515395697,1420981.62454283,-968247.2548588058,9600.000000000018,710400.0,3985.801632234845,286253.9074645246,0.0,0.0,0.0,0.0,9612.000000000051,711288.0,19212.00000000007,2320204.0277291266,13597.801632234794,1477748.806728647,9179771.506195705,8211524.2513369
2032-09-30,4.00000000000007,2.0000000000000684,1.1317514862911244,1.2777867211993876,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1192809.0799233168,1330802.2593441082,28753.012275911635,2238306.563851677,31270.51010653365,2383913.2868201253,8041.485091858613,628494.038990221,9288.920968476652,700643.078365064,3445.0,258375.0,2667.0,200025.0,6112.0,458400.0,5040.85929561791,402124.13618991966,1371.3257890971072,109394.68174702107,6412.185084715017,511518.81793694076,2256418.646046156,1433032.8158901737,-968247.2548588058,9600.00000000004,720000.0,3989.0876428456777,290242.9951073703,0.0,0.0,0.0,0.0,9611.999999999969,720900.0,19212.000000000113,2339416.0277291266,13601.0876428457,1491349.8943714928,9179771.506195705,8211524.2513369
2032-10-31,4.00000000000007,2.0000000000000684,1.1336206658843033,1.2819698624217435,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1207057.4415734177,1347354.775039168,28728.74683947219,2267035.310691149,31260.43205313101,2415173.7188732564,8034.700296767644,636528.7392869886,9289.16611016663,709932.2444752306,3445.0,261820.0,2667.0,202692.0,6112.0,464512.0,5032.547634044498,407156.68382396415,1369.064667491159,110763.74641451222,6401.612301535657,517920.43023847643,2273394.104203459,1445067.4252529992,-968247.2548588058,9599.999999999975,729600.0,3992.376362539024,294235.3714699093,0.0,0.0,0.0,0.0,9611.99999999997,730512.0,19211.999999999844,2358628.0277291266,13604.376362539098,1504954.270734032,9179771.506195705,8211524.2513369
2032-11-30,4.00000000000007,2.0000000000000684,1.1354929325795482,1.2861666981599336,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1221268.7624717017,1363880.6040007942,28704.644263710106,2295739.954954859,31250.482718764197,2446424.2015920207,8027.987561988346,644556.7268489769,9289.466394772104,719221.7108700026,3445.0,265265.0,2667.0,205359.0,6112.0,470624.0,5024.249677221421,412180.93350118556,1366.807274153838,112130.55368866606,6391.056951375259,524311.4871898517,2290341.572239438,1457085.4826839617,-968247.2548588058,9599.999999999978,739200.0,3995.6677935484317,298231.03926345776,0.0,0.0,0.0,0.0,9612.000000000036,740124.0,19211.999999999913,2377840.0277291266,13607.667793548468,1518561.9385275804,9179771.506195705,8211524.2513369
2032-12-31,4.00000000000007,2.0000000000000684,1.137368291475459,1.290377273246239,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1235443.2490799339,1380379.9015242376,28680.704479045286,2324420.659433904,31240.662081286817,2477664.8636733075,8021.346867286668,652578.0737162636,9289.821825562367,728511.532695565,3445.0,268710.0,2667.0,208026.0,6112.0,476736.0,5015.965402551489,417196.898903737,1364.5536029377583,113495.10729160381,6380.519005489247,530692.006195341,2307261.0963058323,1469087.0181883988,-968247.2548588058,9599.999999999975,748800.0,3998.961938109122,302230.0012015669,0.0,0.0,0.0,0.0,9612.00000000003,749736.0,19212.000000000207,2397052.0277291266,13610.961938109202,1532172.9004656896,9179771.506195705,8211524.2513369
2033-01-31,4.00000000000007,2.0000000000000684,1.1392467476790569,1.2946016326597107,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1249581.1074790084,1396852.8226555912,28656.927416334904,2353077.586850239,31230.97011890338,2508895.833792211,8014.778192621447,660592.8519088851,9290.232405957382,737801.7651015224,3445.0,272155.0,2667.0,210693.0,6112.0,482848.0,5007.694787474772,422204.5936912118,1362.3036477056698,114857.41093930948,6369.998435180441,537062.0046305214,2324152.722478281,1481072.0617244113,-968247.2548588058,9600.000000000047,758400.0,4002.258798458233,306232.2600000251,0.0,0.0,0.0,0.0,9611.999999999993,759348.0,19212.00000000004,2416264.0277291266,13614.258798458122,1545787.1592641477,9179771.506195705,8211524.2513369
2033-02-28,4.00000000000007,2.0000000000000684,1.141128306305797,1.2988398215266486,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1263682.5433699647,1413299.522192505,28633.31300687277,2381710.8998571117,31221.40681017012,2540117.240602381,8008.2815181444685,668601.1334270295,9290.698139527725,747092.4632410501,3445.0,275600.0,2667.0,213360.0,6112.0,488960.0,4999.437809468541,427204.0315006803,1360.0574023304425,116217.46834163992,6359.495211798983,543421.4998423203,2341016.4967564517,1493040.6432029419,-968247.2548588058,9600.000000000024,768000.0,4005.5583768347597,310237.8183768599,0.0,0.0,0.0,0.0,9612.000000000027,768960.0,19211.99999999995,2435476.0277291266,13617.558376834839,1559404.7176409825,9179771.506195705,8211524.2513369
2033-03-31,4.00000000000007,2.0000000000000684,1.1430129724795837,1.3030918851210844,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1277747.7620750035,1429720.1546848991,28609.86118238926,2410320.761039501,31211.972133994255,2571329.212736375,8001.856824200523,676602.99025123,9291.219029994725,756383.6822710448,3445.0,279045.0,2667.0,216027.0,6112.0,495072.0,4991.1944460472005,432195.2259467275,1357.8148606950492,117575.28320233498,6349.0093067422495,549770.5091490626,2357852.4650641656,1504992.7924878548,-968247.2548588058,9599.999999999964,777600.0,4008.8606754795433,314246.6790523394,0.0,0.0,0.0,0.0,9611.999999999976,778572.0,19211.99999999984,2454688.0277291266,13620.860675479418,1573025.578316462,9179771.506195705,8211524.2513369
2033-04-30,4.00000000000007,2.0000000000000684,1.1449007513327831,1.3073578688652658,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1291776.9685385004,1446114.8744356784,28586.571875050853,2438907.3329145517,31202.66606963457,2602531.87880601,7995.504091327132,684598.494342557,9291.795081230193,765675.477352275,3445.0,282490.0,2667.0,218694.0,6112.0,501184.0,4982.964674762235,437178.1906214897,1355.5760166925484,118930.85921902752,6338.540691454783,556109.0498405173,2374660.673249522,1516928.539396017,-968247.2548588058,9600.000000000047,787200.0,4012.1656966352057,318258.8447489746,0.0,0.0,0.0,0.0,9612.000000000011,788184.0,19211.999999999956,2473900.0277291266,13624.16569663537,1586649.7440130974,9179771.506195705,8211524.2513369
2033-05-31,4.00000000000007,2.0000000000000684,1.1467916480062388,1.311637818330141,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1305770.3673280175,1462483.83550144,28563.4450174604,2467470.777932012,31193.48859670062,2633725.3674027105,7989.223300254576,692587.7176428116,9292.426297256834,774967.9036495319,3445.0,285935.0,2667.0,221361.0,6112.0,507296.0,4974.748473202138,442152.9390946918,1353.340864226068,120284.20008325359,6328.089337428206,562437.1391779456,2391441.1670850236,1528847.9136973745,-968247.2548588058,9600.000000000042,796800.0,4015.4734425462893,322274.31819152087,0.0,0.0,0.0,0.0,9612.000000000011,797796.0,19212.000000000255,2493112.027729127,13627.473442546097,1600277.2174556435,9179771.506195705,8211524.2513369
2033-06-30,4.00000000000007,2.0000000000000684,1.1486856676492843,1.315931779235845,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1319728.1626353147,1478827.1916931875,28540.480542656827,2496011.258474669,31184.439695153458,2664909.807097864,7983.014431906004,700570.7320747176,9293.112682247754,784261.0163317797,3445.0,289380.0,2667.0,224028.0,6112.0,513408.0,4966.545818992359,447119.4849136842,1351.1093972087892,121635.30948046237,6317.6552162011485,568754.7943941467,2408193.992267698,1540750.9451150347,-968247.2548588058,9600.000000000005,806400.0,4018.7839154591934,326293.10210698005,0.0,0.0,0.0,0.0,9611.999999999955,807408.0,19211.99999999976,2512324.0277291266,13630.7839154593,1613908.0013711029,9179771.506195705,8211524.2513369
2033-07-31,4.00000000000007,2.0000000000000684,1.1505828154197575,1.3202397974521891,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1333650.5582773576,1495145.0965770383,28517.67838411436,2524528.9368587835,31175.51934530502,2696085.326443169,7976.877467397028,708547.6095421147,9293.854240527053,793554.8705723067,3445.0,292825.0,2667.0,226695.0,6112.0,519520.0,4958.356689795243,452077.84160347946,1348.8816095639295,122984.1910900263,6307.238299359173,575062.0326935059,2424919.1944192285,1552637.6633253433,-968247.2548588058,9599.99999999997,816000.0,4022.097117622057,330315.1992246021,0.0,0.0,0.0,0.0,9612.00000000001,817020.0,19212.000000000386,2531536.027729127,13634.097117622016,1627542.0984887248,9179771.506195705,8211524.2513369
2033-08-31,4.00000000000007,2.0000000000000684,1.1524830964840156,1.3245619189991507,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1347537.7576973238,1511437.7034749303,28495.038475743102,2553023.9753345265,31166.727527818126,2727252.053970987,7970.812388036211,716518.4219301508,9294.650976569485,802849.5215488762,3445.0,296270.0,2667.0,229362.0,6112.0,525632.0,4950.18106330996,457028.0226667894,1346.6574952247254,124330.84858525103,6296.838558534686,581358.8712520406,2441616.8190860725,1564508.0979579638,-968247.2548588058,9600.000000000015,825600.0,4025.413051284994,334340.61227588705,0.0,0.0,0.0,0.0,9611.999999999993,826632.0,19211.999999999807,2550748.027729127,13637.413051284988,1641179.5115400099,9179771.506195705,8211524.2513369
2033-09-30,4.00000000000007,2.0000000000000684,1.1543865160169478,1.328898190047364,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1361389.9639656083,1527705.1654653312,28472.560751888515,2581496.536086415,31158.0642237067,2758410.1181946937,7964.819175324232,724483.2411054751,9295.502895000134,812145.0244438763,3445.0,299715.0,2667.0,232029.0,6112.0,531744.0,4942.018917272457,461970.04158406187,1344.4370481344179,125675.28563338546,6286.455965406874,587645.3272174475,2458286.9117395887,1576362.278595957,-968247.2548588058,9599.99999999995,835200.0,4028.731718699929,338369.34399458696,0.0,0.0,0.0,0.0,9611.999999999985,836244.0,19212.00000000014,2569960.027729127,13640.731718699964,1654820.2432587098,9179771.506195705,8211524.2513369
2033-10-31,4.00000000000007,2.0000000000000684,1.15629307920199,1.3332486569186142,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1375207.379780827,1543947.6353839429,28450.245147331283,2609946.781233746,31149.52941433549,2789559.647609029,7958.897810954546,732442.1389164297,9296.410000595477,821441.4344444718,3445.0,303160.0,2667.0,234696.0,6112.0,537856.0,4933.870229455388,466903.9118135173,1342.2202622462335,127017.5058956317,6276.090491701621,593921.4177091491,2474929.51777616,1588200.2347758592,-968247.2548588058,9600.000000000024,844800.0,4032.053122120676,342401.39711670764,0.0,0.0,0.0,0.0,9611.99999999999,845856.0,19212.000000000015,2589172.027729127,13644.053122120617,1668464.2963808305,9179771.506195705,8211524.2513369
2033-11-30,4.00000000000007,2.0000000000000684,1.15820279123114,1.3376133660863319,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1388990.2074708175,1560165.2658244048,28428.0915972871,2638374.872831033,31141.123081419795,2820700.7706904486,7953.04827681303,740395.1871932427,9297.372298281987,830738.8067427538,3445.0,306605.0,2667.0,237363.0,6112.0,543968.0,4925.734977668057,471829.6467911853,1340.0071315233697,128357.51302715506,6265.742109191427,600187.1598183404,2491544.682517316,1600021.9959877601,-968247.2548588058,9599.999999999969,854400.0,4035.3772638028718,346436.7743805105,0.0,0.0,0.0,0.0,9612.000000000033,855468.0,19212.000000000004,2608384.027729127,13647.377263802855,1682111.6736446333,9179771.506195705,8211524.2513369
2033-12-31,4.00000000000007,2.0000000000000684,1.1601156573049691,1.3419923641760896,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1402738.6489936383,1576358.209138999,28406.100037406184,2666780.9728684393,31132.845207025974,2851833.6158974743,7947.2705549778075,748342.4577482205,9298.389793137494,840037.1965358913,3445.0,310050.0,2667.0,240030.0,6112.0,550080.0,4917.613139756358,476747.2599309417,1337.7976499389777,129695.31067709404,6255.410789695336,606442.5706080358,2508132.4512098595,1611827.5916753833,-968247.2548588058,9600.00000000002,864000.0,4038.704146003955,350475.47852651443,0.0,0.0,0.0,0.0,9612.000000000033,865080.0,19211.999999999953,2627596.027729127,13650.70414600414,1695762.3777906373,9179771.506195705,8211524.2513369
2034-01-31,4.00000000000007,2.0000000000000684,1.162031682632639,1.3463856979661,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1416452.9059385685,1592526.6174393522,28384.270403773917,2695165.2432722133,31124.69577357133,2882958.3116710456,7941.564627719575,756284.0223759401,9299.462490390279,849336.6590262816,3445.0,313495.0,2667.0,242697.0,6112.0,556192.0,4909.504693602714,481656.7646245444,1335.591811476146,131030.90248857018,6245.09650507886,612687.6671131146,2524692.8690259857,1623617.0512361617,-968247.2548588058,9599.999999999973,873600.0,4042.0337709834,354517.51229749783,0.0,0.0,0.0,0.0,9611.999999999996,874692.0,19211.99999999997,2646808.027729127,13654.033770983397,1709416.4115616207,9179771.506195705,8211524.2513369
2034-02-28,4.00000000000007,2.0000000000000684,1.1639508724319139,1.3507934143877152,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1430133.1795271013,1608670.6425971359,28362.60263290935,2723527.845905123,31116.674763823346,2914074.986434869,7935.930477501099,764219.9528534412,9300.590395419369,858637.249421701,3445.0,316940.0,2667.0,245364.0,6112.0,562304.0,4901.409617126017,486558.1742416704,1333.389610127884,132364.29209869806,6234.799227253901,618922.4663403685,2541225.981063408,1635390.404021318,-968247.2548588058,9599.999999999984,883200.0,4045.3661410022887,358562.8784385001,0.0,0.0,0.0,0.0,9611.999999999993,884304.0,19211.999999999774,2666020.027729127,13657.366141002132,1723073.7777026228,9179771.506195705,8211524.2513369
2034-03-31,4.00000000000007,2.0000000000000684,1.1658732319291762,1.3552155605259286,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1443779.6706139403,1624790.4362447662,28341.096661766405,2751868.9425668893,31108.782160900097,2945183.768595769,7930.368086977505,772150.3209404188,9301.773513754739,867939.0229354557,3445.0,320385.0,2667.0,248031.0,6112.0,568416.0,4893.327888281566,491451.50212995196,1331.191039897106,133695.48313859515,6224.518928178672,625146.9852685472,2557731.8323454806,1647147.6793359425,-968247.2548588058,9600.00000000004,892800.0,4048.701258323845,362611.57969682396,0.0,0.0,0.0,0.0,9612.000000000038,893916.0,19212.00000000008,2685232.027729127,13660.701258323934,1736734.4789609467,9179771.506195705,8211524.2513369
2034-04-30,4.00000000000007,2.0000000000000684,1.1677987663594398,1.3596521836198774,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1457392.579687992,1640886.149776105,28319.752427733074,2780188.6949946224,31101.01794827087,2976284.78654404,7924.877438995867,780075.1983794146,9303.01185107697,877242.0347865326,3445.0,323830.0,2667.0,250698.0,6112.0,574528.0,4885.25948506101,496336.76161501295,1328.996094796615,135024.47923339176,6214.255579857625,631361.2408484048,2574210.46782132,1658888.9064390692,-968247.2548588058,9599.999999999958,902400.0,4052.039125212959,366663.6188220369,0.0,0.0,0.0,0.0,9611.999999999982,903528.0,19211.999999999938,2704444.027729127,13664.039125212992,1750398.5180861596,9179771.506195705,8211524.2513369
2034-05-31,4.00000000000007,2.0000000000000684,1.1697274809663645,1.3641033310633475,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1470972.1068733558,1656957.9343471548,28298.56986863081,2808487.264863253,31093.382109754726,3007378.1686537946,7919.458516595756,787994.6568960104,9304.305413217711,886546.3401997504,3445.0,327275.0,2667.0,253365.0,6112.0,580640.0,4877.204385492289,501213.96600050526,1326.8047688490853,136351.28400224083,6204.009154341374,637565.2500027462,2590661.932365929,1670614.1145437562,-968247.2548588058,9600.000000000044,912000.0,4055.3797439364616,370718.99856597336,0.0,0.0,0.0,0.0,9611.999999999985,913140.0,19212.000000000127,2723656.027729127,13667.379743936397,1764065.897830096,9179771.506195705,8211524.2513369
2034-06-30,4.00000000000007,2.0000000000000684,1.1716593810022708,1.3685690504052797,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1484518.4519303134,1673005.940876756,28277.548922715243,2836764.8137859683,31085.874629521626,3038464.0432833163,7914.111303008496,795908.7681990189,9305.65420615913,895851.9944059096,3445.0,330720.0,2667.0,256032.0,6112.0,586752.0,4869.162567639564,506083.1285681448,1324.617056087047,137675.90105832787,6193.779623726611,643759.0296264729,2607086.2707803156,1682323.3328171612,-968247.2548588058,9599.999999999995,921600.0,4058.7231167630507,374777.7216827364,0.0,0.0,0.0,0.0,9612.0,922752.0,19212.000000000095,2742868.027729127,13670.72311676305,1777736.620946859,9179771.506195705,8211524.2513369
2034-07-31,4.00000000000007,2.0000000000000684,1.1735944717281537,1.3730493893502775,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1498031.814256317,1689030.3200472835,28256.689528675153,2865021.5033146436,31078.495492091562,3069542.5387754077,7908.835781657606,803817.6039806765,9307.058236034345,905159.0526419439,3445.0,334165.0,2667.0,258699.0,6112.0,592864.0,4861.134009603175,510944.262577748,1322.4329505528708,138998.33400888075,6183.566960156046,649942.5965866289,2623483.52779162,1694016.5903806207,-968247.2548588058,9599.999999999973,931200.0,4062.0692459633165,378839.7909286997,0.0,0.0,0.0,0.0,9611.99999999996,932364.0,19211.999999999734,2762080.0277291266,13674.069245963374,1791410.6901928224,9179771.506195705,8211524.2513369
2034-08-31,4.00000000000007,2.0000000000000684,1.1755327584136968,1.3775443957591176,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1511512.3928869742,1705031.2223053407,28235.9916256331,2893257.4949402767,31071.244682335247,3100613.783457743,7903.631936158516,811721.235916835,9308.517509127443,914467.5701510713,3445.0,337610.0,2667.0,261366.0,6112.0,598976.0,4853.118689519565,515797.38126726757,1320.2524462987494,140318.5864551795,6173.3711358183145,656115.9677224472,2639853.748053232,1705693.916309726,-968247.2548588058,9599.999999999987,940800.0,4065.418133809614,382905.20906250936,0.0,0.0,0.0,0.0,9611.999999999955,941976.0,19211.99999999994,2781292.0277291266,13677.41813380942,1805088.1083266318,9179771.506195705,8211524.2513369
