date,apy_roi,apy_cpi,earn_lc,earn_cc,earn_norm_lc,earn_norm_cc,exp_total_lc,exp_total_cc,exp_norm_total_lc,exp_norm_total_cc,worth_lc,worth_cc,worth_norm_lc,worth_norm_cc,exp_al_cc,exp_cc,exp_lc,exp_non_taylor
2034-03-31,17.964599779709033,2.021582402482558,11317099.170121092,11630255.758054534,10069252.83366474,10347880.14027655,1963956.5013270057,1322806.1860073926,1747406.669227733,1176950.8896776475,16038595.220989218,16679745.536308832,14270147.14188631,14840602.921436397,0.0,371241.0715108309,1012391.3868304439,951565.1144965617
2034-04-30,17.964599779709033,2.021582402482558,11861213.408922354,12196121.217020063,10486726.784129133,10782825.21523487,1987099.6937604202,1337919.5323195977,1756833.0374712853,1182880.3774857784,16626194.091180425,17275374.25262125,14699537.803017424,15273490.463002931,0.0,375482.58091591764,1024662.74235674,962436.95140368
2034-05-31,17.964599779709033,2.021582402482558,12333618.366570355,12686971.522111354,10865230.076296506,11176514.503869234,2010370.522580546,1353087.3481372898,1771024.3350521359,1191994.507523073,17131788.269826394,17789071.44426965,15092150.222078107,15671180.049607169,0.0,379739.3770030562,1037022.5514463126,973347.9711342335
2034-06-30,17.964599779709033,2.021582402482558,13435039.8547956,13830650.467688892,11802985.291057438,12150538.130158175,2033739.5695898458,1368296.9750336134,1786686.0452328473,1202079.7291759006,18339089.64045882,19004532.23501505,16111303.547823561,16695909.863880506,0.0,384007.90722766425,1049450.501783897,984289.067805949
2034-07-31,17.964599779709033,2.021582402482558,13470039.962555293,13866920.571014013,11868897.17417462,12218601.788660916,2057002.5622887958,1383461.5409859829,1812492.9077187378,1219013.664401398,18354708.142517842,19028249.163820654,16172939.665444266,16766418.908761606,0.0,388263.7912511178,1061804.8125539308,995197.749734865
2034-08-31,17.964599779709033,2.021582402482558,13662998.727374654,14066960.115463136,12005017.450096516,12359958.822040804,2080366.1379459482,1398668.93154198,1827917.3032924607,1228942.87448241,18545928.11974901,19227625.32615298,16295411.80149137,16894386.230301425,0.0,392531.69385439495,1074228.900258363,1006137.2376875851
2034-09-30,17.964599779709033,2.021582402482558,14042723.185889442,14460642.198578933,12326619.809883181,12693466.660921413,2103764.6783956387,1413891.1798228438,1846672.2598435734,1241105.3607989694,18944849.150883846,19634722.649456643,16629677.146465966,17235244.04551057,0.0,396803.7662277851,1086677.26480058,1017087.4135950586
2034-10-31,17.964599779709033,2.021582402482558,14601110.972007135,15039363.582103569,12801376.286021354,13185609.826943772,2127206.323020723,1429131.7321235368,1865006.61704435,1252976.7837722264,19541802.463398308,20239877.054295495,17133077.552842706,17745107.38611483,0.0,401080.9755622858,1099155.5664594723,1028050.7565612509
2034-11-30,17.964599779709033,2.021582402482558,14515459.483594757,14950652.441039128,12688857.474585252,13069286.45220018,2150753.910556748,1444417.2351728277,1880106.5074657167,1262654.1000411764,19423279.867366828,20129616.54275075,16979085.657229442,17596538.06465398,0.0,405370.8001719881,1111707.4755559082,1039046.4350008398
2034-12-31,17.964599779709033,2.021582402482558,14884052.220406,15332649.225470945,12988044.097311247,13379496.478519456,2174365.489149021,1459729.833765732,1897383.4839158396,1273781.8418237844,19809075.567491844,20523711.222875137,17285692.309304252,17909293.951396313,0.0,409668.22905414575,1124303.8844374348,1050061.6047115861
2035-01-31,17.964599779709033,2.021582402482558,15502018.087045431,15972908.936192384,13501777.359371388,13911908.696468756,2198045.486177872,1475071.3669702718,1914429.5028881095,1284741.4494155115,20471193.156422935,21194167.275630537,17829774.854261506,18459462.907734107,0.0,413973.77833696455,1136947.8975445644,1061097.5886333073
2035-02-28,17.964599779709033,2.021582402482558,15204561.267835869,15664946.936350355,13198449.038576264,13598090.743255598,2221847.2727952837,1490464.3383009955,1928693.4680267926,1293810.2761633291,20117995.834869895,20849378.769364182,17463597.805121895,18098480.996985357,0.0,418293.7635555107,1149676.6980497988,1072170.5747454849
2035-03-31,17.964599779709033,2.021582402482558,15514734.590485886,15986396.505241979,13447333.630770128,13856144.693032354,2245704.37960321,1505880.6200182657,1946455.2134281953,1305215.9537369444,20438567.836262416,21178391.59584736,17715046.23726475,18356285.496956002,0.0,422620.290755014,1162444.050339958,1083260.3292632517
2035-04-30,17.964599779709033,2.021582402482558,15776220.403829211,16257347.434686176,13674446.887643227,14091476.179910604,2269560.22363225,1521296.3701958072,1967199.9973348535,1318622.9579778,20704928.773467094,21453192.626903538,17946532.28579963,18595109.325156685,0.0,426946.6687796944,1175210.522216137,1094349.7014161127
2035-05-31,17.964599779709033,2.021582402482558,16478054.598196803,16984545.500839885,14276397.609132662,14715215.52106824,2293432.4395316625,1536719.0119272377,1987003.575047025,1331395.7358890832,21459821.949745666,22216535.377350092,18592543.73445805,19248151.573615994,0.0,431274.98089561006,1187988.408500035,1105444.0310316277
2035-06-30,17.964599779709033,2.021582402482558,16734342.390855458,17249870.480036717,14460254.135271491,14905725.31121119,2317401.4451784994,1552182.383520493,2002481.6660281976,1341250.8962564848,21719530.467152998,22484749.528811008,18767987.58614076,19429218.355912473,0.0,435614.723709164,1200833.78536717,1116567.659811329
2035-07-31,17.964599779709033,2.021582402482558,15675691.541523535,16153921.411446586,13506300.066065315,13918346.712085778,2341477.2090250356,1567690.597417214,2017435.3201052868,1350734.6430860045,20523849.339976575,21297635.9515844,17683511.24811038,18350211.925129667,0.0,439967.0513631607,1213753.6629709825,1127723.5460540534
2035-08-31,17.964599779709033,2.021582402482558,15830541.395761086,16314609.388057461,13595272.853008134,14010990.56411808,2365673.9228559267,1583249.5123736989,2031641.3481022443,1359695.0715075445,20672168.630553804,21454593.041036032,17753263.515739836,18425209.792334534,0.0,444333.60809769284,1226758.018579921,1138915.904276006
2035-09-30,17.964599779709033,2.021582402482558,16141490.28004198,16637327.42930595,13801633.094053386,14225594.097022494,2390034.2015862325,1598876.8364484746,2043576.8048826172,1367104.9622058354,20994341.48853726,21785498.853675015,17951018.97340425,18627490.816081032,0.0,448719.36361935193,1239876.7287571102,1150157.4728291226
2035-10-31,17.964599779709033,2.021582402482558,16933254.90934368,17458929.165823877,14437033.29620397,14885215.100847697,2414502.451528826,1614549.1804443938,2058567.7398178878,1376539.856113109,21851773.800222248,22651727.07130668,18630487.028270558,19312514.911975335,0.0,453117.75382925296,1253071.024913685,1161431.4266151409
2035-11-30,17.964599779709033,2.021582402482558,18087144.411762465,18655060.441856507,15398331.133669734,15881821.445264757,2439025.711003462,1630244.415306665,2076443.0629050254,1387894.228310732,23108638.57293587,23917419.86863267,19673335.972424306,20361884.8070186,0.0,457522.5682831908,1266303.8639799873,1172721.8470234743
2035-12-31,17.964599779709033,2.021582402482558,19082746.341757093,19685507.532304782,16338986.620849323,16855081.466504492,2463333.9309602235,1645850.2581006843,2109150.298380861,1409206.2465969129,24185014.142189175,25002497.815048713,20707639.00632006,21407583.058104005,0.0,461902.2951562317,1279385.968015771,1183947.9629444527
2036-01-31,17.964599779709033,2.021582402482558,19839797.882283803,20468148.36007587,16975052.52875308,17512673.044358835,2487668.880407001,1661467.257155859,2128464.723764222,1421561.5568447232,24994839.257427957,25821040.8806791,21385737.488860864,22092640.655780368,0.0,466285.15299614373,1292486.7762472855,1195182.1041597151
2036-02-29,17.964599779709033,2.021582402482558,20308709.096502624,20952559.382169355,17293890.529768053,17842161.535323884,2512182.124470481,1677158.6350144364,2139249.8383323834,1428185.203558299,25485906.694959026,26320930.18441507,21702535.515189692,22413600.149963774,0.0,470688.884995071,1305712.3744511157,1206469.7500193655
2036-03-31,17.964599779709033,2.021582402482558,20864352.37414209,21526407.82685038,17766254.548590865,18330002.96920685,2536697.055708916,1692850.7143810128,2160028.971723053,1441483.3571221079,26071805.59068268,26915651.932010584,22200465.480994295,22919011.09559524,0.0,475092.8138698398,1318939.1551977426,1217757.900511173
2036-04-30,17.964599779709033,2.021582402482558,21627953.04698912,22314723.38305201,18386877.38176878,18970731.15337582,2561272.730018705,1708568.0492287676,2177450.9832625217,1452529.1020987595,26885126.309622217,27737830.990412153,22856232.384747427,23581154.265911188,0.0,479503.83060978,1332208.5113997178,1229064.2186189876
2036-05-31,17.964599779709033,2.021582402482558,22116525.427771475,22818791.61649282,18823474.055286177,19421175.960428197,2585805.701358095,1724267.6492015414,2200790.8380764895,1467531.9351184783,27395710.678576507,28257248.73073306,23316612.31636207,24049871.219320085,0.0,483909.87011718174,1345447.9222737353,1240357.7790843598
2036-06-30,17.964599779709033,2.021582402482558,22687375.575964153,23407593.813110795,19298386.782633454,19911020.450279325,2610360.086135784,1739976.1493917664,2220430.407013082,1480062.4519609078,27995887.41573721,28866271.35248123,23813925.143653244,24554293.09870542,0.0,488318.4074404375,1358702.3441844552,1251657.741951329
2036-07-31,17.964599779709033,2.021582402482558,23335611.88566263,24075983.59973955,19852132.341391522,20481983.288591597,2634910.0118175917,1755682.7969525477,2241577.4875994856,1493599.0281883578,28680015.89841262,29559243.113277663,24398737.601490274,25146716.060901403,0.0,492726.42482952075,1371953.6396945647,1262956.372123027
2036-08-31,17.964599779709033,2.021582402482558,22949550.113604832,23678086.547749743,19383684.496545598,19999022.065857325,2659732.9913573517,1771502.9001260512,2246467.7910597264,1496249.5182161622,28233662.615975387,29121892.70720669,23846759.76744093,24596978.040284492,0.0,497166.28315167595,1385396.3743829767,1274336.6169743752
2036-09-30,17.964599779709033,2.021582402482558,23383304.910211224,24125487.255898044,19656407.099613905,20280298.306822848,2684738.2549776183,1787398.364573182,2256837.016768405,1502517.7167275457,28683273.724676482,29580613.61508092,24111651.77235876,24865971.07239962,0.0,501627.2913597841,1398967.1817642206,1285771.073213398
2036-10-31,17.964599779709033,2.021582402482558,21179671.677116405,21852914.611533176,17773070.38997622,18338026.931576986,2709810.640271404,1803321.4868441229,2273956.6499081515,1513269.903804327,26248309.27761938,27154798.43104666,22026453.267122146,22787140.013225973,0.0,506096.0616423786,1412585.2150696593,1297225.4252017443
2036-11-30,17.964599779709033,2.021582402482558,20860640.418052867,21522865.56184219,17488893.820774615,18044082.203924917,2734919.4381075944,1819259.594772648,2292868.996487923,1525209.0658669278,25871233.221252184,26786893.06458713,21689614.592436794,22457274.52305779,0.0,510569.03759896965,1426228.880933916,1308690.5571736784
2036-12-31,17.964599779709033,2.021582402482558,21310857.118658584,21989016.769706137,17850548.720291473,18418593.535371263,2760062.5202576844,1835211.8031490673,2311902.8115379475,1537222.9057593364,26343900.489199396,27268751.206308015,22066361.599000968,22841041.504779577,0.0,515045.9707984587,1439896.6879070755,1320165.8323506087
2037-01-31,17.964599779709033,2.021582402482558,21535185.05491875,22221220.14767634,18037157.67403507,18611757.943614066,2785208.3871109975,1851165.156105451,2332798.2882548533,1550474.6170605745,26566585.49923466,27500628.730240207,22251292.026904624,23033615.6980989,0.0,519523.2252204343,1453566.4562259808,1331641.9308850167
2037-02-28,17.964599779709033,2.021582402482558,22624086.400312647,23348405.710322294,18938357.66662811,19544676.87506335,2810376.4461882776,1867127.6301384382,2352533.1973204147,1562950.664311325,27744477.873101875,28687726.689151715,23224577.379062332,24014159.91207142,0.0,524003.0394416364,1467251.8554914754,1343124.590696802
2037-03-31,17.964599779709033,2.021582402482558,23073645.034774452,23813248.310539037,19269803.57728906,19887478.410529483,2835634.984853882,1883127.2766173482,2368161.99142666,1572681.415388095,28214316.003646854,29166823.71188339,23563001.278664365,24358481.85470293,0.0,528493.2859837642,1481000.994220298,1354633.9906335839
2037-04-30,17.964599779709033,2.021582402482558,23268516.638470836,24014698.727083948,19499912.656578235,20125241.970858708,2860758.7697233665,1899071.6515896309,2397425.9729524343,1591495.1481417352,28403649.08326564,29365336.201399375,23803351.320472382,24609282.14528308,0.0,532968.0207649393,1494655.1388986749,1366103.6308246916
2037-05-31,17.964599779709033,2.021582402482558,21923786.805629067,22624439.2035386,18436230.654299565,19025425.82075829,2885749.5103452057,1914961.322574437,2426694.98909724,1610336.2503041755,26898490.008539975,27869278.196310744,22619576.19121201,23435934.930005074,0.0,537427.403057487,1508215.590828256,1377533.91951695
2037-06-30,17.964599779709033,2.021582402482558,22601734.165003657,23326854.229618732,18970647.12797921,19579272.854253337,2910812.769218602,1930880.8834558032,2443175.443854405,1620674.7508303358,27624106.305522606,28604038.191285405,23186148.864598416,24008649.55762249,0.0,541895.1738481713,1521827.0596109703,1388985.709607632
2037-07-31,17.964599779709033,2.021582402482558,23303344.641478244,24053353.49234684,19421169.84854867,20046232.45242517,2936151.5746156927,1946913.8667172468,2447009.1872647908,1622571.5865141898,28374308.213884607,29363545.921783052,23647346.234414447,24471783.835165046,0.0,546394.7762452984,1535632.4841437445,1400519.0904719483
2037-08-31,17.964599779709033,2.021582402482558,24482237.986173958,25273347.601204723,20369927.275579102,21028153.265142996,2961555.2180459443,1962973.406819947,2464099.2562966035,1633250.4227513622,29649788.891079426,30648370.702305425,24669478.49247452,25500327.32601976,0.0,550901.8317298911,1549483.642955888,1412071.575090056
2037-09-30,17.964599779709033,2.021582402482558,24306758.273425203,25091957.86831944,20201234.44159672,20853810.195281133,2987002.9498104826,1979050.983910025,2482484.343987328,1644780.1244458326,29431333.73799251,30439285.70389297,24460245.42154138,25297949.641082875,0.0,555413.9492338421,1563365.9151342998,1423637.034676183
2037-10-31,17.964599779709033,2.021582402482558,24780916.429265663,25582354.793682948,20559476.47307884,21224389.461462144,3012519.221246652,1995156.5790968202,2499335.2538315984,1655280.7829014203,29928098.20572179,30945460.847871624,24829833.581855297,25673888.052785475,0.0,559933.9299216494,1577296.572071481,1435222.6491751708
2037-11-30,17.964599779709033,2.021582402482558,25132571.147589397,25945963.508244567,20811654.23950493,21485204.131062035,3038110.4992282856,2011292.7983425076,2515783.3983656443,1665501.314915225,30289558.703067318,31316376.403953098,25082026.788806573,25932308.872256994,0.0,564462.5051477628,1591280.2060335411,1446830.2931947447
2037-12-31,17.964599779709033,2.021582402482558,26789879.151134998,27659454.34398468,22112471.505534414,22830222.286168057,3063829.8454311443,2027481.2359455982,2528897.191834917,1673490.9778774916,32087379.0607589,33123727.670244448,26485048.74417294,27340454.958130363,0.0,569005.7352788503,1605354.3447643963,1458475.500666748
2038-01-31,17.964599779709033,2.021582402482558,27746794.30858976,28647275.662112337,22745781.80144416,23483962.657787368,3089823.0412375187,2043781.0786499646,2532921.0978187136,1675415.110944938,33109671.065856583,34155713.02844413,27142067.123351224,27999573.110224996,0.0,573580.2308739239,1619622.193461478,1470200.8477760407
2038-02-28,17.964599779709033,2.021582402482558,28277302.965075042,29194544.80876062,23100182.207850218,23849491.77757725,3115956.5233725673,2060137.7168279495,2545474.8471078165,1682959.534392918,33663553.76527778,34719372.5718224,27500296.8529964,28362812.1657113,0.0,578170.6659261199,1633989.4724707375,1481967.0509018295
2038-03-31,17.964599779709033,2.021582402482558,27648933.252472073,28546466.999839146,22409653.639949568,23137111.015067786,3142410.263356751,2076623.694347072,2546945.480804445,1683118.017823331,32950567.329699367,34016353.89870905,26706665.112744626,27570492.575725745,0.0,582797.3996259186,1648583.9686355977,1493826.2947211533
2038-04-30,17.964599779709033,2.021582402482558,27527308.476935912,28420908.269208122,22325871.263618793,23050620.43189224,3168836.8006759565,2093098.7466093414,2570067.55769767,1697596.1597551578,32790916.977012634,33866655.03107925,26594891.820178602,27467363.21812111,0.0,587421.0671894203,1663159.1212560355,1505677.679419921
2038-05-31,17.964599779709033,2.021582402482558,28573722.719041836,29501651.1524234,23144400.43109033,23896012.233470745,3195316.7670259075,2109595.2674031556,2588171.3589577544,1708748.9122925517,33911974.25464932,34997695.75427207,27468325.330790114,28347747.77745532,0.0,592050.7598235172,1677772.2594462691,1517544.5075796382
2038-06-30,17.964599779709033,2.021582402482558,28820311.506492104,29756134.695457354,23281872.402964644,24037857.156020366,3221906.627811794,2126135.9044998824,2602748.377167366,1717553.4285525521,34155207.72617339,35250978.44948531,27591554.241125878,28476749.189740695,0.0,596692.8335484631,1692463.5568603745,1529443.0709514194
2038-07-31,17.964599779709033,2.021582402482558,29055627.149860743,29998999.75837009,23460413.085527148,24222121.341729995,3248516.8191719605,2142684.687701656,2622953.072049665,1730069.9663526453,34386110.818936266,35491942.950406566,27764410.661527414,28657293.76722443,0.0,601337.1934501732,1707169.3249204776,1541347.494251483
2038-08-31,17.964599779709033,2.021582402482558,28854324.748425756,29791223.61918613,23199715.25495471,23953009.161980387,3275301.8219947084,2159303.4902624385,2633437.805487279,1736142.729378949,34139006.020119295,35255004.35185156,27448752.50623092,28346047.582339246,0.0,606001.2040476088,1721999.5357798787,1553302.2862148297
2038-09-30,17.964599779709033,2.021582402482558,30198620.136901535,31179463.796505798,24200563.575921275,24986591.852534037,3302224.3998252978,2175977.232632255,2646335.8646071623,1743784.1570027834,35585350.75023334,36711597.91742638,28517380.572304513,29419932.279908888,0.0,610680.6333161922,1736927.800509235,1565296.5993160629
2038-10-31,17.964599779709033,2.021582402482558,30235092.974489078,31217090.969491094,24144800.63764878,24928993.556648564,3329294.2958016726,2192709.667842143,2658670.410043647,1751029.4355953857,35598138.27262489,36734722.900584415,28427561.059236564,29335202.033684824,0.0,615376.5345313606,1751961.1624908901,1577333.1333107825
2038-11-30,17.964599779709033,2.021582402482558,33632296.23002435,34722760.8242829,26810231.292769942,27679503.131620742,3356438.7390732206,2209471.7292103632,2675609.7264103154,1761296.5730863302,39285918.45935246,40432885.46921532,31317057.665062588,32231370.81838657,0.0,620080.750227426,1767047.7600902836,1589390.9789829373
2038-12-31,17.964599779709033,2.021582402482558,34372805.343434654,35484889.37684322,27270648.853659187,28152952.54891572,3383784.320433967,2226313.624959292,2684622.1330229,1766309.6304700766,40062348.26014049,41219818.95561517,31784610.558822844,32702923.06137567,0.0,624807.3711717818,1782278.0666464563,1601506.2537875103
2039-01-31,17.964599779709033,2.021582402482558,34865343.36104738,35991657.67167515,27615680.11453069,28507796.25945485,3411200.4171862444,2243183.4147330076,2701898.5171623174,1776751.0555681628,40569071.39744471,41737088.39989795,32133413.592222653,33058561.05381681,0.0,629541.8204796275,1797558.822932864,1613641.5942533803
2039-02-28,17.964599779709033,2.021582402482558,35769563.38597356,36921910.936374694,28261536.243340835,29172006.17860869,3438722.791765263,2260095.1955310525,2716935.282704208,1785701.4801290075,41521799.275253534,42700426.871487744,32806378.496821623,33737612.29939682,0.0,634288.0544260927,1812915.650660303,1625807.1411049599
2039-03-31,17.964599779709033,2.021582402482558,35854004.39934692,37008748.87161447,28346378.230950274,29259325.727871742,3466217.748688368,2276996.1626627543,2740411.3147524223,1800206.0171118986,41585738.507392585,42774960.0934182,32877919.56553159,33818124.863172114,0.0,639031.2535537593,1828252.839579373,1637964.909108995
2039-04-30,17.964599779709033,2.021582402482558,37054564.8756231,38243641.60902058,29178342.604386456,30114672.269204658,3493884.756634823,2293965.0187277193,2751233.6682814704,1806365.7598891084,42858700.03223891,44058619.77014601,33748765.83537987,34693633.74377223,0.0,643793.5054803885,1843713.2433874921,1650171.513247331
2039-05-31,17.964599779709033,2.021582402482558,37516973.0718888,38718995.89840744,29381525.551569574,30322893.19131102,3521787.9944729847,2311026.82150262,2758098.4145107493,1809887.313569547,43330900.97647704,44541662.14944741,33934719.940581694,34882931.041522905,0.0,648581.8425860521,1859343.015556417,1662444.9789165678
2039-06-30,17.964599779709033,2.021582402482558,38058664.02198894,39275822.891270384,29737927.35007237,30688979.704597346,3549790.5205925214,2328127.538128743,2773702.5279806247,1819130.7911011965,43888616.19523427,45110279.177698046,34293281.52861628,35247853.2654957,0.0,653381.1007321351,1875044.0831959138,1674746.4373966076
2039-07-31,17.964599779709033,2.021582402482558,38719682.0243038,39955240.68137026,30176988.717192654,31139947.029461868,3577905.1968255867,2345272.1378122093,2788514.7581537263,1827836.5715163145,44574983.85083878,45807616.909852155,34740439.859280914,35701118.04591832,0.0,658192.6745094887,1890825.7335228664,1687079.4633027203
2039-08-31,17.964599779709033,2.021582402482558,38783986.51455081,40021323.385172814,30115677.33851851,31076466.605004158,3606182.2900691098,2362480.1727497,2800192.348222275,1834460.482149883,44616172.78352794,45859874.90084735,34644356.71470273,35610088.58077513,0.0,663022.0511758254,1906724.168495235,1699458.1215738745
2039-09-30,17.964599779709033,2.021582402482558,39540824.85818906,40799259.04379185,30617865.154020503,31592315.442758374,3634582.7363317637,2379736.2583421255,2814386.510935156,1842714.3116353678,45405783.49921129,46660629.977200925,35159310.94956859,36130983.148868375,0.0,667864.9130955676,1922711.391085206,1711871.3452465578
2039-10-31,17.964599779709033,2.021582402482558,40503848.03652976,41788896.59040095,31306971.49226793,32300234.61151383,3663063.4265820207,2397023.5394704766,2831321.6602764535,1852751.0657460701,46417412.80640143,47683452.693512976,35877791.61536047,36856362.20989085,0.0,672716.5299367079,1938756.4170482522,1724307.0095337688
2039-11-30,17.964599779709033,2.021582402482558,40868015.50841092,42162996.768934965,31494981.55492554,32492960.302040994,3691676.2575415536,2414362.124739087,2844994.409236699,1860630.8537276238,46781705.98458198,48059020.11738444,36052373.69035268,37036737.24586175,0.0,677582.5451108802,1954896.6779133466,1736779.579628207
2039-12-31,17.964599779709033,2.021582402482558,40994191.17564726,42292617.49999668,31440426.906134732,32436252.82129415,3720505.1531343563,2431784.419421165,2853435.2542734714,1865053.0257493546,46889009.63371026,48177730.367423445,35961448.14208396,36949830.37060807,0.0,682472.0530481493,1971192.7867613407,1749312.3663730153
2040-01-31,17.964599779709033,2.021582402482558,41742809.471172675,43061811.19104905,32003055.458437458,33014297.531641208,3749350.296418241,2449212.9871677095,2874522.9894563444,1877743.7372054174,47668183.448238984,48968320.75748952,36545875.51301458,37542654.76526551,0.0,687363.3214996943,1987500.6307502259,1761849.6656680154
2040-02-29,17.964599779709033,2.021582402482558,42791790.895639904,44139403.311120845,32898332.89738841,33934377.45016881,3778070.470151396,2466593.3180109463,2904580.9356274833,1896317.1767290083,48770952.53817012,50082429.69031057,37495112.93501233,38503376.69391081,0.0,692241.0524278589,2003718.2045683088,1774352.2655830872
2040-03-31,17.964599779709033,2.021582402482558,42197362.17613263,43528990.08354804,32358829.410277933,33379981.39874021,3806905.223497958,2484017.964194791,2919305.623751585,1904856.3561849615,48101641.29559059,49424528.554893754,36886495.38190281,37900944.64946943,0.0,697131.220306127,2020018.4796092939,1786886.743888664
2040-04-30,17.964599779709033,2.021582402482558,43553626.15792233,44922553.92233713,33293040.220210988,34339468.982628405,3835883.4538470414,2501498.0005288976,2932206.4171169247,1912182.3115349724,49536265.763500124,50870651.21681827,37866258.99858125,38886283.10416321,0.0,702036.9332422817,2036422.3865604252,1799461.067286616
2040-05-31,17.964599779709033,2.021582402482558,44630652.3774031,46028592.58548854,34017859.92856174,35083381.753898814,3864993.056762903,2519028.638209199,2945930.328735078,1920024.8888591817,50667582.83407564,52013547.25262934,38619259.274844475,39645164.71472037,0.0,706956.8472746968,2052921.2658284004,1812071.7909345024
2040-06-30,17.964599779709033,2.021582402482558,45480841.40438395,46901366.549728155,34620919.44048431,35702251.38381559,3894161.890824439,2536582.0427018236,2964313.3448591293,1930896.6114706493,51553456.61783977,52911036.46596238,39243514.70491247,40276931.438300945,0.0,711883.150735806,2069462.9988584213,1824698.8919660174
2040-07-31,17.964599779709033,2.021582402482558,47322468.63614358,48791490.16139348,35947881.09069458,37063803.66682622,3923425.993563031,2554172.0315059153,2980378.140649715,1940242.6610437888,53504929.615597345,54874183.577654466,40644304.97859626,41684440.4582022,0.0,716819.7214599,2086073.6835170158,1837352.3100460153
2040-08-31,17.964599779709033,2.021582402482558,49283227.45008685,50802427.09525801,37340678.98595137,38491738.873889126,3952808.855468459,2571807.5567044746,2994945.2217665887,1948594.7929405845,55580084.6951474,56961085.993911386,42111651.52922287,43158001.958048865,0.0,721769.0718187233,2102770.3705827077,1850038.4848857513
2040-09-30,17.964599779709033,2.021582402482558,47676019.51215223,49155284.77683719,36061064.26444583,37179947.097362906,3982270.7801006087,2589473.3407215443,3012099.667486484,1958619.1445161912,53829111.5564253,55221908.99580436,40715124.10215993,41768604.62513022,0.0,726726.9142123779,2119524.353591442,1862746.4265091666
2040-10-31,17.964599779709033,2.021582402482558,48461408.15871188,49960994.904918954,36571798.6041827,37703474.025007784,4011837.9913123855,2607179.3699717065,3027566.4002658497,1967529.2664075072,54643035.94327627,56047694.56461695,41236814.644218415,42296851.77807676,0.0,731696.05129426,2136354.6726349387,1875483.3186774468
2040-11-30,17.964599779709033,2.021582402482558,49653082.60927955,51183302.642271034,37422973.16947914,38576282.89827607,4041464.8776532286,2624908.172192218,3046006.888876291,1978363.93911901,55892575.074388705,57309131.779849716,42125608.87389981,43193251.823657095,0.0,736671.5795330653,2153228.284994076,1888236.5926591526
2040-12-31,17.964599779709033,2.021582402482558,48737334.91157186,50244345.98451862,36611846.6702451,37743924.541002624,4071245.3662791173,2642695.5368928816,3058349.6487364583,1985212.4448005187,54880831.25651279,56309381.085899025,41226886.590016834,42300023.79395278,0.0,741663.5431333863,2170213.372519622,1901031.9937594952
2041-01-31,17.964599779709033,2.021582402482558,48175520.395789854,49667907.41854838,36140542.521998644,37260108.563261315,4101089.60332987,2660507.1484130104,3076575.0318417433,1995871.98928742,54247495.20594752,55688077.660864376,40695645.65355061,41776348.69610493,0.0,746662.3115213884,2187244.7664382476,1913844.836891622
2041-02-28,17.964599779709033,2.021582402482558,45928931.0536586,47361658.2307894,34398810.45259581,35471862.00127711,4131010.66309587,2678347.9507158897,3093950.7956644995,2005968.3813484982,51801143.52089077,53253806.23327075,38796847.13587278,39884829.55018878,0.0,751669.2722036064,2204331.984583587,1926678.6785122834
2041-03-31,17.964599779709033,2.021582402482558,46636043.975742735,48088600.76483837,34969276.96916911,36058452.98713823,4160876.783611461,2696167.9022165537,3119965.5947742164,2021677.5285878598,52534780.79615542,53999489.67755033,39392348.5690788,40490636.63526516,0.0,756670.3811788714,2221379.2625737786,1939497.5210376824
2041-04-30,17.964599779709033,2.021582402482558,47790186.9576281,49274922.11409004,35663786.57569753,36771781.35689479,4190967.7194728055,2714073.2493330874,3127541.192199892,2025397.5821614815,53750243.64975335,55227138.11989306,40111523.7238169,41213667.33385531,0.0,761695.4561442209,2238589.9262839393,1952377.7931888662
2041-05-31,17.964599779709033,2.021582402482558,46136939.4491968,47576248.35384703,34429783.53866934,35503870.69364748,4221059.005180434,2731978.728878951,3149973.7431075606,2038744.602275278,51937999.26431546,53427079.540616944,38758836.05307244,39870065.19390472,0.0,766720.5682754131,2255800.8445768966,1965258.160603538
2041-06-30,17.964599779709033,2.021582402482558,48603309.76941235,50113330.358184226,36447633.091228545,37579997.875455536,4250920.168231853,2749797.0992382374,3187766.0045556067,2062073.4724414553,54574953.08237758,56076076.151371196,40925769.774825774,42051462.30693993,0.0,771721.2335087107,2272844.3025023267,1978075.8657295266
2041-07-31,17.964599779709033,2.021582402482558,49827216.45978763,51370901.476350114,37307290.11338914,38463098.3011306,4280854.441530126,2767643.2430967735,3205217.7490637926,2072226.3200052856,55864257.32001148,57377468.51844483,41827422.90026719,42960414.32932569,0.0,776729.6932804148,2289940.891713768,1990913.5498163586
2041-08-31,17.964599779709033,2.021582402482558,51726477.94525087,53321608.803688474,38619034.96431247,39809961.09811686,4310923.034085666,2785540.355205948,3218539.015125417,2079686.9349206984,57878989.818307616,59404372.49718734,43212505.86320906,44351357.94341379,0.0,781752.4571188675,2307135.1359985853,2003787.8980870806
2041-09-30,17.964599779709033,2.021582402482558,48413921.699135505,49921751.17348708,36035475.104241304,37157783.514249906,4341136.426452635,2803492.2989467345,3231196.8981092134,2086696.8301275047,54289495.50360147,55827139.631107375,40408785.2209003,41553285.28888201,0.0,786790.6092688413,2324434.736774742,2016701.6896778932
