run_id,yrs_il_single,yrs_il_double,yrs_sum_al,total_living_yrs,elapsed_time_yrs,earning_potential,earning_potential_cc,added_lc_worth_norm,man_independent_yrs,woman_independent_yrs,man_assisted_yrs,woman_assisted_yrs,roi_seed,inflation_seed,apy_roi,apy_cpi,roi_one_dollar_at_end,cpi_one_dollar_at_end,norm_one_dollar_at_end,roi_mean_shift,roi_vol_multiplier,roi_mean_reversion,inflation_mean_shift,inflation_vol_multiplier,inflation_mean_reversion,man_goes_to_al_seed,woman_goes_to_al_seed,man_goes_to_al,woman_goes_to_al,man_age_to_al,woman_age_to_al,man_age_at_death,woman_age_at_death,exp_norm_al_cc,exp_norm_cc,exp_norm_lc,exp_norm_non_taylor,exp_norm_total_cc,exp_norm_total_lc,entrance_fee_cc,entrance_fee_lc,earn_norm_cc,earn_norm_lc,cum_mo_earn_lc_norm,cum_mo_earn_cc_norm,cum_mo_earn_inv_lc_norm,cum_mo_earn_inv_cc_norm,cum_mo_earn_ss_man_norm,cum_mo_earn_ss_woman_norm,cum_mo_earn_ss_norm,cum_mo_earn_pen_man_norm,cum_mo_earn_pen_woman_norm,cum_mo_earn_pen_norm,cum_mo_exp_lc_norm,cum_mo_exp_cc_norm,cum_mo_exp_al_cc_norm,cum_mo_exp_non_taylor_norm,cum_mo_exp_total_lc_norm,cum_mo_exp_total_cc_norm,start_pile,final_worth_norm_cc,final_worth_norm_lc,worth_norm_lc,worth_norm_cc,man_age_at_start,woman_age_at_start,ticker,current_date,history_years,al_cum_running_avg_yrs,start_clock,man_dob,woman_dob,constant_monthly_roi,constant_monthly_cpi,final_worth_cc_norm,final_worth_lc_norm
71,0.9942414054017288,13.063395849181449,6.519897616835076,33.6409307205997,18.58765067044498,244612938.36691415,263593090.4364951,-999035.3832118865,14.057637254583177,13.063395849181449,1.0695475499576743,5.450350066877402,425961,803885,7.165215191908603,2.1494892122313924,3.618266353711621,1.4847022643523862,1.4847022643523862,0.001804530839939372,1.2346375111272394,0.13135632359583044,-0.003121980254979877,0.7661768127177366,0.04203810176286982,620128,104922,True,True,82.98869928882866,83.28439324558342,84.05922092856116,88.73556609649754,1227877.701178319,577025.4981876224,1376946.1828468298,1347514.1509261269,3419343.097424668,3624460.3337729564,481000.0,900000.0,8607465.111377165,7794338.151494926,11761542.937412435,12742178.353896284,6226980.786565356,6951408.416278577,768235.0,594741.0,1362976.0,1063725.434534313,289378.06737901014,1353103.5019133221,1594799.9999999998,665758.0022457882,1328322.9487934515,1565376.0000000002,4057342.6491421256,4038942.6824140884,6300000.0,15003235.671482194,14004200.288270308,14004200.288270308,15003235.671482194,68.93228471494966,70.22183891524124,SPY,2026-03-29 00:00:00,25,2,2026-07-01,1957-07-26,1956-04-11,stochastic,stochastic,15003235.671482194,14004200.288270308
72,0.7419766777243968,6.3280971077591275,5.9062062407174345,19.304377133960088,7.0829654270792695,57341999.370394275,61791313.76598598,-1272053.0663606017,6.3280971077591275,7.070073785483524,2.2556126314690985,3.650593609248336,825545,213831,7.3731737502323424,1.407000851099971,1.6551798125757795,1.1040309056311717,1.1040309056311717,0.0021992847451035493,1.0035719713467328,0.06490454322693509,-0.002881096566613891,0.5416305156594616,0.22135941461901823,122768,882868,False,False,,,75.2595878081001,77.29111480728557,0.0,304787.0527618035,759808.2409930315,737406.4847192992,1523193.5374811026,2397214.725712331,481000.0,900000.0,3143386.1891132104,2777201.3804289037,3999444.418216905,4377804.059886618,2308152.0484978124,2626140.9417190603,292825.0,226695.0,519520.0,459422.09378638107,124982.1366444283,584404.2304308097,792899.9999999999,317953.1034726723,0.0,770328.0,2462683.549754669,1568990.1250637795,6300000.0,9108813.934822839,7836760.868462236,7836760.868462236,9108813.934822839,68.93228471494966,70.22183891524124,SPY,2026-03-29 00:00:00,25,2,2026-07-01,1957-07-26,1956-04-11,stochastic,stochastic,9108813.934822839,7836760.868462236
73,5.577824816346281,8.00846146289132,3.510646415528321,25.105394157657244,14.998254584283044,218974380.27833417,235965170.15548638,-1698689.5410237182,13.586286279237601,8.00846146289132,1.3461994392916483,2.1644469762366727,129234,924842,10.281481372417023,3.2060926717855764,4.34049107919349,1.6053881133334142,1.6053881133334142,0.0031525029433465517,0.7666556113551561,0.3053180477196424,0.0023872596540874882,1.1223353018228202,0.27553668476467114,663000,849637,True,True,82.51777928362662,78.23021691068263,83.86482953106497,80.39590135321053,489402.98422996537,502674.7876038975,1165049.0986919396,1008872.6226306198,2397090.3018895257,3073921.7213225593,481000.0,900000.0,11558246.735709658,10806960.831610888,16321744.586667089,17324530.10878831,8739821.878186783,9443456.97317164,620100.0,480060.0,1100160.0,833235.3934399663,226675.07986307231,1059910.4733030386,1456199.9999999998,623738.5388110493,554787.3844668878,1285224.0000000002,3639769.9378577354,2943865.918955241,6300000.0,20680664.18983307,18981974.648809355,18981974.648809355,20680664.18983307,68.93228471494966,70.22183891524124,SPY,2026-03-29 00:00:00,25,2,2026-07-01,1957-07-26,1956-04-11,stochastic,stochastic,20680664.18983307,18981974.648809355
74,2.0039128738707426,10.364322649643462,5.528170865931925,28.26072903908959,12.416408276692882,294175802.53763884,317001665.7345408,-2314432.1576250233,10.364322649643462,12.368235523514205,1.800106223815626,3.7280646421162986,620850,400741,14.559786701128363,1.6974364540123688,5.4073328646094305,1.2324403318061832,1.2324403318061832,0.0012722020839782203,0.9850506898915439,0.28024805357284055,-0.003645781412919371,1.4569628997199326,0.15372593561280948,67498,339177,True,False,79.29526273640116,,81.0940676399926,82.58896486580834,227948.39909162917,515465.9536062544,1250746.1571241948,1190907.0279459155,2413055.638249361,3341653.1850701105,481000.0,900000.0,20319158.91679733,19122052.871769,22597478.87280834,23909420.593286116,18067054.25495581,19225846.388225373,513305.0,397383.0,910688.0,764473.6091422577,207968.98183852475,972442.590980782,1384800.0000000005,569823.1562330142,231563.4476911674,1323695.9999999995,3608661.4820150076,2606171.044867758,6300000.0,27603249.548418358,25288817.390793335,25288817.390793335,27603249.548418358,68.93228471494966,70.22183891524124,SPY,2026-03-29 00:00:00,25,2,2026-07-01,1957-07-26,1956-04-11,stochastic,stochastic,27603249.548418358,25288817.390793335
75,6.624750054021979,5.498326441476534,5.294680907807098,22.916083844782143,12.167258739056928,76337014.82146348,82260201.71223998,-1397633.0287267598,5.498326441476534,12.123076495498513,1.2415766187025992,4.0531042891045,515561,124600,3.2132848057994545,1.9485174802341687,1.4693202537160872,1.2646425668109642,1.2646425668109642,-0.009219374245731705,0.5539740524016104,0.03322856417662072,-0.0031892696125581173,1.140755805744905,0.047250707939151385,93065,121405,True,False,74.43000198498258,,75.67027385914837,82.34529114218635,153699.09138566523,466764.41409604094,1128185.1570382074,932798.0535558452,2017857.0156009095,2960983.2105940524,481000.0,900000.0,1707926.9529987196,1360473.535203605,3309128.962612918,3697200.173778658,388682.77590615844,623470.9555922427,502970.0,389382.0,892352.0,740850.7638517403,201542.5741451187,942393.3379968593,1272000.0,524983.6701884874,154875.45091588594,1064140.0000000005,3232748.221476981,2223186.403915961,6300000.0,7774013.7698626965,6376380.741135936,6376380.741135936,7774013.7698626965,68.93228471494966,70.22183891524124,SPY,2026-03-29 00:00:00,25,2,2026-07-01,1957-07-26,1956-04-11,stochastic,stochastic,7774013.7698626965,6376380.741135936
76,3.0533513592898736,7.409457351324157,4.1875086731465565,22.059774735084744,10.502611278807915,69418778.98847152,74805162.02479923,-1416680.158940941,10.46280871061403,7.409457351324157,1.641858264814144,2.5456504083324125,396816,936117,5.101215691759675,3.0972724651551653,1.6860919874986593,1.3775118564234674,1.3775118564234674,-0.003571074987159884,1.2010737244395622,0.3279983323330074,0.00267859861054621,1.0350745359681763,0.1518087291302615,971445,970490,False,False,,,79.39382738865274,77.63061527615214,0.0,408112.2842669905,966869.1336123978,876219.0057354214,1765331.290002412,2743088.139347819,481000.0,900000.0,2710833.241188245,2442161.031267885,4649872.028159126,4985406.783072562,1138712.5496364802,1256318.9229887296,434070.0,336042.0,770112.0,618299.7103283181,168203.5320647764,786503.2423930941,1144500.0000000005,481204.1761455129,0.0,1049060.0,3091088.931159226,2009943.5271317216,6300000.0,9275463.25594084,7858783.0969999,7858783.0969999,9275463.25594084,68.93228471494966,70.22183891524124,SPY,2026-03-29 00:00:00,25,2,2026-07-01,1957-07-26,1956-04-11,stochastic,stochastic,9275463.25594084,7858783.0969999
77,7.267997113489543,4.529956547866511,7.219692670327575,23.54760287955014,11.830496177197341,254747229.7047489,274513727.7133211,-1378279.6308423076,11.797953661356054,4.529956547866511,2.3426214980456193,4.877071172281956,135746,875086,13.886751423067011,1.3231649997165196,4.658716251186956,1.168297666147887,1.168297666147887,0.009488202019444296,0.7236302316728264,0.3658758795298987,-0.004366521901249941,1.2525628278457026,0.13898603547852345,668183,775353,False,True,,74.75307501180723,80.72992600806313,79.62928739125375,576778.8200754474,459579.26786744257,1131380.8119573405,915266.2641986252,2410106.0141676273,2946647.0761559657,481000.0,900000.0,17222869.69461064,16451143.171474116,18969430.03785198,19790492.241614036,15668677.60179464,16409283.847944798,489190.0,378714.0,867904.0,744732.4265701101,202598.54969970378,947330.976269814,1223099.9999999998,496380.5104926278,589012.4886235814,996852.0000000001,3121048.380851595,2563830.953771341,6300000.0,23526661.287842695,22148381.657000385,22148381.657000385,23526661.287842695,68.93228471494966,70.22183891524124,SPY,2026-03-29 00:00:00,25,2,2026-07-01,1957-07-26,1956-04-11,stochastic,stochastic,23526661.287842695,22148381.657000385
78,4.492136575857629,6.588647782954007,6.31779528256223,23.987227424327873,11.083047564289478,129938842.05071422,140021133.68390852,-1660741.3300946802,6.588647782954007,11.080784358811636,0.8470737464486892,5.47072153611354,628198,976582,6.870506893411643,-0.3493394393202953,2.0885332057126047,0.9619563131644141,0.9619563131644141,-0.003091034743663089,0.5095804902241945,0.4154358064963423,-0.004723668917497818,0.7494440540860774,0.48443911920517296,267282,213359,True,False,75.519688973764,,76.36570223892345,81.30214857252373,98878.71733930113,468058.5133309719,1210974.1666822415,1070630.3526224832,2119503.613880836,3181604.519304725,481000.0,900000.0,6006642.342793517,5385636.1229705345,7110960.1239364045,7724279.913679289,5566532.813534011,6211143.22752263,458185.0,354711.0,812896.0,773748.3115447366,210492.09106352882,984240.4026082654,1186200.0,458411.3185284299,98568.66471603417,1046303.9999999999,3130788.8955528233,2083367.3552010271,6300000.0,11940912.558478262,10280171.22838358,10280171.22838358,11940912.558478262,68.93228471494966,70.22183891524124,SPY,2026-03-29 00:00:00,25,2,2026-07-01,1957-07-26,1956-04-11,stochastic,stochastic,11940912.558478262,10280171.22838358
79,2.6854238155512267,7.088559539959755,5.4116745012894425,22.274217396760182,10.91603523686318,254741629.839919,274507693.34046084,-1554408.875431709,9.773983355510982,7.088559539959755,1.6600075358730317,3.751666965416411,138121,902542,17.684101410142226,2.917947776893226,5.915651781689452,1.3688673579892539,1.3688673579892539,0.0063566999581195095,1.3944502432269696,0.2790850722956228,0.0009374034701908548,1.3847908997526428,0.1094597344909902,82125,321102,False,True,,77.31028015633449,78.70661272989862,81.06121275590874,520046.82349595573,389113.75115241465,925364.7923500992,845722.1253073337,2212117.9593815356,2671086.917657433,481000.0,900000.0,20477883.18720809,19555737.491145942,23149578.714123815,24203143.180087913,18073282.530582912,18937979.91411663,451295.0,349377.0,800672.0,638236.7363505651,173627.24186083724,811863.9782114017,1075200.0,450429.76718967373,542348.7602933686,992764.0000000003,2966724.4850968737,2465880.0756292613,6300000.0,28037263.104458652,26482854.229026943,26482854.229026943,28037263.104458652,68.93228471494966,70.22183891524124,SPY,2026-03-29 00:00:00,25,2,2026-07-01,1957-07-26,1956-04-11,stochastic,stochastic,28037263.104458652,26482854.229026943
80,3.7841051605380436,8.760828085758964,5.248627648876873,26.55438898093285,16.249478086476792,846201728.9906441,911860714.9993627,-2680073.8642643467,8.760828085758964,12.544933246297008,1.5775790469467292,3.671048601930144,912801,158223,14.678355149353628,-0.25002517988159667,9.259203866475968,0.9601363551127936,0.9601363551127936,-0.0058207068262401355,1.2439139766700542,0.18331946399779706,-0.004649996234836586,0.5375339653058993,0.4790389908687731,415398,939176,True,True,77.69358713731287,82.76692882126258,79.27062157333826,86.43846211763417,576529.6661231794,535990.270857425,1384286.922093898,1267959.9310968826,2892878.166213667,3552246.8531907806,481000.0,900000.0,49907590.06016906,47879532.631709784,49713830.428929456,51699923.96470593,48157491.083184436,50172436.54114015,671775.0,520065.0,1191840.0,1132393.4566741004,308058.65815218305,1440452.1148262832,1372500.0000000002,531410.0580923363,566201.3374866453,1256400.0,3529097.0206686463,2835116.6921807784,6300000.0,55164807.272525154,52484733.40826081,52484733.40826081,55164807.272525154,68.93228471494966,70.22183891524124,SPY,2026-03-29 00:00:00,25,2,2026-07-01,1957-07-26,1956-04-11,stochastic,stochastic,55164807.272525154,52484733.40826081
81,1.0234949676505698,6.797482485033018,6.86899323983581,21.487453177552414,12.91470735196479,301122079.8415815,324486922.70336354,-337306.3836291097,6.797482485033018,7.820977452683588,1.7793454636168886,5.089647776218921,166743,500597,14.131942784693052,1.9120317503970474,5.5145464081896085,1.2771606340576274,1.2771606340576274,0.008750529111998912,0.7542811694276834,0.22606217217100277,-0.0035483256103416277,1.0239312801610287,0.08635778228419638,398171,902533,True,True,75.73050781330213,78.0440392342074,77.51014736784465,83.13380836019904,1030033.2646762049,331873.1761596494,822958.7741407277,792935.1915090093,2511878.2847061856,2515893.965649737,481000.0,900000.0,19432549.30275514,19018844.344190516,22064370.999420177,22555794.693926435,17883852.938182153,18266016.89148855,533975.0,413385.0,947360.0,786404.4361889852,213935.0893891858,1000339.5255781703,874800.0,352506.1991104996,1096632.082561259,844475.9999999999,2621898.6102986843,2776015.9211758324,6300000.0,26079778.7727506,25742472.38912149,25742472.38912149,26079778.7727506,68.93228471494966,70.22183891524124,SPY,2026-03-29 00:00:00,25,2,2026-07-01,1957-07-26,1956-04-11,stochastic,stochastic,26079778.7727506,25742472.38912149
82,4.8805017778417294,6.748800981213041,6.28189765611674,24.66000139638455,16.58624064833638,369596221.1760582,398274150.18953377,-1595677.2923067585,6.748800981213041,11.62930275905477,1.387934672234151,4.89396298388259,403594,789318,12.07055070600469,2.8894283387920217,6.6181124430294,1.6037931027816115,1.6037931027816115,0.003836384464037435,0.70109947669096,0.44894554304087253,0.00144863167320302,1.0083272184880823,0.17057495667963526,629053,785702,False,True,,81.85246788092843,75.68122548717632,86.74510770241689,762915.3650864746,439511.02621751645,1041129.8090671808,898789.3136545728,2408079.30646988,2839919.1227217535,481000.0,900000.0,20053294.12137607,19083396.21013469,26048180.27348195,27315274.133606795,16900774.4278658,17861342.44195071,685555.0,530733.0,1216288.0,911704.3838975836,248021.94632936915,1159726.330226953,1245900.0000000005,523320.0546953861,812952.6126871692,1092988.0000000002,3238793.7031217786,2910210.270939864,6300000.0,30705063.862666927,29109386.570360173,29109386.570360173,30705063.862666927,68.93228471494966,70.22183891524124,SPY,2026-03-29 00:00:00,25,2,2026-07-01,1957-07-26,1956-04-11,stochastic,stochastic,30705063.862666927,29109386.570360173
83,10.010719025727173,4.98308105323916,6.321585208976081,26.298466341181573,17.166676933817943,114336350.29743889,123208004.14459202,-632847.0424101548,14.993800078966332,4.98308105323916,2.102310556232175,4.219274652743906,183190,242962,4.111620322937748,2.8471253060273094,1.9971147967355125,1.619193300302498,1.619193300302498,-0.009484769978863952,0.7480259302018554,0.4282786608807542,0.0035383164676379463,0.7025431135580785,0.05888164116784999,839552,246131,True,True,83.92506348521873,75.20482966796033,86.0277760665859,79.42394436572961,802900.4198649823,546939.1680782689,1254990.3910483164,980632.9968499291,2714545.8745215717,3135623.387898246,481000.0,900000.0,2671217.178582208,2434280.2696767817,5371317.152805709,5665829.991780701,775511.6362220319,850440.4626393509,709670.0,549402.0,1259072.0,927199.3710309782,252237.23467836596,1179436.605709344,1538400.0000000002,665515.1941629198,952251.6501802225,1226147.9999999993,3661757.88782929,3323423.6843941268,6300000.0,8642406.307386575,8009559.264976419,8009559.264976419,8642406.307386575,68.93228471494966,70.22183891524124,SPY,2026-03-29 00:00:00,25,2,2026-07-01,1957-07-26,1956-04-11,stochastic,stochastic,8642406.307386575,8009559.264976419
84,2.3183647233608937,10.523065072175307,3.7757082765237575,27.140203144235265,14.998254584283044,259747511.3435769,279901994.1681989,-1881560.487464536,10.523065072175307,12.8414297955362,1.678718595539728,2.0969896809840294,717013,891467,10.451746019937014,2.195425909975368,4.442104629880739,1.3850704679922032,1.3850704679922032,0.006441548149590583,0.6991322304999448,0.26696090540691036,-0.002671996209121034,1.2033821483891154,0.09591689982427935,326187,643909,True,True,79.45406134280648,83.06262277801734,81.13239833809044,85.15985954537054,519133.44383986853,511764.36829468136,1227760.0870541886,1158611.050857225,2608073.6813243376,3286371.137911414,481000.0,900000.0,13363991.891770992,12351955.981641864,16155042.968441218,17323458.241602235,10913087.040001608,11840446.986061014,620100.0,480060.0,1100160.0,884968.150081202,240748.56598177482,1125716.7160629772,1436399.9999999995,596938.4832634293,543894.5507723317,1364888.0,3698234.118151201,2985088.903847682,6300000.0,20638369.33775455,18756808.850290015,18756808.850290015,20638369.33775455,68.93228471494966,70.22183891524124,SPY,2026-03-29 00:00:00,25,2,2026-07-01,1957-07-26,1956-04-11,stochastic,stochastic,20638369.33775455,18756808.850290015
85,5.99838921285333,5.867111428779897,7.508215783468491,25.240827853881616,17.585576705887185,488842212.41980165,526772747.0501529,-775006.314788457,5.867111428779897,11.865500641633227,1.8605512313131287,5.647664552155362,147246,656444,12.935780777347361,2.8869692290839133,8.490923085872433,1.6494402229562601,1.6494402229562601,0.007377053005449231,0.9628209000395755,0.35838666799196833,-0.002103081163931821,1.2213984471857966,0.0018688143152149387,365149,572835,True,True,74.79961943092603,82.08792788352943,76.66139619567821,87.73623003894673,1045776.1084116054,452056.68079361075,1067551.8896382332,894741.615031469,2652460.0352185797,2862293.504669702,481000.0,900000.0,25344130.27582198,24750156.655625053,30712439.224322107,31530139.67937195,22536746.6364108,23119282.25516699,726895.0,562737.0,1289632.0,951879.8309273456,258951.35803667668,1210831.1889640223,1255199.9999999995,529265.0119792911,1187447.1083339262,1068264.0,3223073.026364316,3265767.166625702,6300000.0,34564372.51274625,33789366.19795779,33789366.19795779,34564372.51274625,68.93228471494966,70.22183891524124,SPY,2026-03-29 00:00:00,25,2,2026-07-01,1957-07-26,1956-04-11,stochastic,stochastic,34564372.51274625,33789366.19795779
86,3.7674437643578234,7.016414885054784,7.176214953003534,24.976488487470927,12.74769502453849,183953204.85810038,198226610.93875667,-1177308.6260081558,10.783858649412608,7.016414885054784,1.5220742481041822,5.654140704899351,906263,952045,9.398156238952105,1.2812532412764144,3.14323993203458,1.1762390657806623,1.1762390657806623,-0.002786281035517678,0.5630492877338917,0.43925018555242257,-0.0036307307373318297,0.9442795595122586,0.3219528272166853,611364,865911,False,True,,77.23909457415279,79.71690041547738,82.89287254358406,666504.0638487902,444800.1588080006,1105038.3003561832,991005.6816739958,2523079.1937024677,2996043.982030179,481000.0,900000.0,9555741.94734155,8850642.167272985,11371997.82570363,12132122.50262616,8079228.810503123,8744400.304549983,527085.0,408051.0,935136.0,809747.3428354791,220285.34199485768,1030032.6848303365,1170900.0,471102.21720836766,700266.043942375,1054548.0,3122552.9861879023,2705369.0371022774,6300000.0,15726753.46552388,14549444.839515727,14549444.839515727,15726753.46552388,68.93228471494966,70.22183891524124,SPY,2026-03-29 00:00:00,25,2,2026-07-01,1957-07-26,1956-04-11,stochastic,stochastic,15726753.46552388,14549444.839515727
87,5.752909006581563,8.882737155209314,6.197940136871351,29.716323453871542,17.0818018166013,273692891.6433522,294929432.6801234,-1591876.0486591253,14.635646161790877,8.882737155209314,2.4018940611748767,3.7960460756964736,252969,698663,8.371464061466227,1.6871321756031232,3.9487857265359487,1.3308450353835373,1.3308450353835373,-0.0016574768926865477,1.176186172524155,0.10224125431329852,-0.0030729067924968956,1.305573750926868,0.16046957500587022,462764,430203,True,True,83.56913557431022,79.10360924591195,85.97028001943914,82.89834835759804,785921.351697012,582566.0347775797,1407070.4059081718,1236210.686680807,2990001.8629392777,3543281.092588979,481000.0,900000.0,11787772.338914618,10847582.9779844,14963842.77739846,16060396.893201089,9526001.900312493,10437275.30205847,706225.0,546735.0,1252960.0,1018847.01283529,277169.24871522706,1296016.2615505178,1576500.0000000002,651481.1254983427,847631.4736764935,1397820.0000000002,3872031.4053179,3376709.472461402,6300000.0,18983687.420739688,17391811.37208056,17391811.37208056,18983687.420739688,68.93228471494966,70.22183891524124,SPY,2026-03-29 00:00:00,25,2,2026-07-01,1957-07-26,1956-04-11,stochastic,stochastic,18983687.420739688,17391811.37208056
88,4.567634352932728,7.361972349472959,4.043020470129284,23.334599522007927,11.99750850462364,207556012.9355442,223660822.08739474,-1920856.7573908437,7.361972349472959,11.929606702405687,1.950710487176943,2.0923099829523415,119379,530973,13.446534661738596,2.956481752997897,4.544591099191642,1.4185489294854219,1.4185489294854219,0.007335424750125602,1.123050016469644,0.11931106592523996,0.001517606979748465,0.8799473829729749,0.054851133265629286,41700,1334,True,False,76.29451665674175,,78.24390644571757,82.15089974469016,265381.99485167785,468277.5031960819,1091807.5801728643,957204.5914068051,2153467.561167478,2949012.171579669,481000.0,900000.0,14231593.404518226,13373608.053426307,17837405.08629612,18872190.024934992,11690898.92950414,12511879.790327426,496080.0,384048.0,880128.0,685497.8717055683,186484.25887590568,871982.1305814745,1290299.9999999993,550675.5048836053,272212.8166641398,1147916.0,3337485.9910972468,2451414.172345276,6300000.0,22720775.852589715,20799919.095198873,20799919.095198873,22720775.852589715,68.93228471494966,70.22183891524124,SPY,2026-03-29 00:00:00,25,2,2026-07-01,1957-07-26,1956-04-11,stochastic,stochastic,22720775.852589715,20799919.095198873
89,3.296624725058635,5.015368258348161,7.628602977964997,20.955964219719956,10.664147792220238,107944014.97065385,116319670.9470805,311101.0005312264,8.311992983406796,5.015368258348161,2.0408584506047296,5.587744527360267,177811,297796,7.581126312893205,1.4270310531046215,2.1803100619982394,1.1631603956718712,1.1631603956718712,0.005409815051844277,1.1206719576030366,0.019134555878326517,-0.0031397745854928666,1.388596961114028,0.2053472869490054,178355,946132,True,True,77.24457038816676,75.23768455204419,79.2843111083732,80.82575275330774,1455445.862363049,337863.4209577927,837593.4588864879,738638.1621059965,2990226.537060709,2476231.6209924845,481000.0,900000.0,4484132.505297766,4266372.013085165,5905937.151090023,6130443.193910373,3603459.646036496,3757805.53418085,440960.0,341376.0,782336.0,671733.3150502145,182739.72041330978,854473.0354635244,891900.0,359532.3845837226,1486294.0609721881,790908.0,2581346.0954269753,3116953.138778552,6300000.0,9313490.055131821,9624591.055663047,9624591.055663047,9313490.055131821,68.93228471494966,70.22183891524124,SPY,2026-03-29 00:00:00,25,2,2026-07-01,1957-07-26,1956-04-11,stochastic,stochastic,9313490.055131821,9624591.055663047
90,1.5007928816029459,10.721919185224674,4.916070585092152,27.860701837144447,14.083793643948884,146956329.0064629,158359051.57196438,-1649794.9696878968,12.22271206682762,10.721919185224674,1.8520999242412814,3.0639706608508703,564650,407069,8.416274529629941,3.4621431619839216,3.1206657583594883,1.614999432116413,1.614999432116413,0.005700243969497922,1.0180248622882535,0.018378673209024095,0.004166619888116184,0.8250114161727085,0.21231988645350675,999990,367451,True,False,81.15430159414635,,83.00512673087059,80.94348275460824,311053.90334826725,492489.84175138077,1122227.1971407395,1077444.125409923,2285234.9353640378,3099671.322550663,481000.0,900000.0,7294500.644859674,6727085.26921904,11385137.378439046,12161250.97471276,4746249.182653376,5195213.676145723,582205.0,450723.0,1032928.0,757221.1792405988,205996.01580743367,963217.1950480328,1374600.0000000005,598763.9215950215,318028.7471326727,1329192.0,3597077.532046995,2723396.15863281,6300000.0,15737854.816079948,14088059.84639205,14088059.84639205,15737854.816079948,68.93228471494966,70.22183891524124,SPY,2026-03-29 00:00:00,25,2,2026-07-01,1957-07-26,1956-04-11,stochastic,stochastic,15737854.816079948,14088059.84639205
91,2.5608396772937727,7.168735226311208,7.633093178211001,24.531403308127192,15.335017146142631,246673751.24508548,265813807.1287319,-1242245.808172118,7.168735226311208,9.72957490360498,2.07419426923549,5.558898908975511,50076,453717,10.369939900535208,2.786205441507228,4.5398937928325145,1.5240554924797933,1.5240554924797933,0.0029366959654930063,0.7313260455871031,0.10746191245246796,0.0008983267607310377,1.1169519108459696,0.42771247564291515,562266,42285,False,True,,79.9523604180784,76.10012525924557,85.51031164226507,803265.985272397,387392.53789462574,928256.5567105331,851015.8687626068,2353024.7067424213,2679272.4254731396,481000.0,900000.0,12704636.638200095,11835715.724031013,16294173.605431981,17360234.174973477,9934494.205335392,10764216.251307517,633880.0,490728.0,1124608.0,857954.887143393,233399.82205899115,1091354.7092023836,1067100.0000000007,444018.9955105457,865593.7789405975,987272.0,2953723.34074842,2777538.1021177974,6300000.0,20882696.07285568,19640450.26468356,19640450.26468356,20882696.07285568,68.93228471494966,70.22183891524124,SPY,2026-03-29 00:00:00,25,2,2026-07-01,1957-07-26,1956-04-11,stochastic,stochastic,20882696.07285568,19640450.26468356
92,1.4933628710581086,6.272258694284173,3.2453888237925,17.283269083418954,9.916699179312374,96057507.57851903,103510858.62951893,-1183150.8878141376,6.272258694284173,7.765621565342282,1.1726500121414076,2.0727388116510927,925473,596677,7.74132597069821,1.5762141469364277,2.094713514370647,1.1677616803467417,1.1677616803467417,0.009187829739605238,1.4628622850026791,0.20359846929014724,-0.003865200294541626,1.0405122647971687,0.13844033726841767,482036,370830,False,True,,77.98654318706065,75.20482966796033,80.05913879135095,264030.8442317321,325788.6056574393,809432.0516502537,764016.7088832431,1805790.5548303165,2473448.7605334967,481000.0,900000.0,4928631.897562536,4441956.254633685,6201653.7002327815,6715150.083481199,3748008.3985523684,4157372.391041753,409955.0,317373.0,727328.0,627179.6938154283,170619.26113962222,797798.9549550506,865800.0,348268.2410869785,266171.0816636894,819756.0000000001,2584039.1613001185,1914384.6567343988,6300000.0,11100765.4267468,9917614.538932662,9917614.538932662,11100765.4267468,68.93228471494966,70.22183891524124,SPY,2026-03-29 00:00:00,25,2,2026-07-01,1957-07-26,1956-04-11,stochastic,stochastic,11100765.4267468,9917614.538932662
93,2.4768008393040146,6.484153840373712,4.67498814021145,20.120096660262888,12.501283393909526,120158930.75401217,129482373.71436977,-1108582.9834380415,6.484153840373712,8.960954679677727,1.1377694797532367,3.537218660458214,474125,193923,6.410860316277489,1.613951162939009,2.1743248540107594,1.2215654342722249,1.2215654342722249,-0.00797069970053534,0.8418397487186473,0.15224255300905368,-0.0037747720368853776,0.8384855496533834,0.08241551051968896,790806,306765,False,True,,79.18300854911463,75.41564850749845,82.72038440214378,459714.77924014087,368751.3023564422,900234.0699555005,824172.2456566491,2111055.2008715253,2624406.3156121494,481000.0,900000.0,4736990.064386733,4171267.598909432,6147491.678917105,6724601.287971693,3343384.949374621,3793849.3919480573,516750.0,400050.0,916800.0,757609.2568569708,206101.58924487614,963710.8461018474,982199.9999999999,401801.525005127,465856.5195366914,904883.9999999999,2782640.747094856,2251167.3727114024,6300000.0,10773433.915260293,9664850.93182225,9664850.93182225,10773433.915260293,68.93228471494966,70.22183891524124,SPY,2026-03-29 00:00:00,25,2,2026-07-01,1957-07-26,1956-04-11,stochastic,stochastic,10773433.915260293,9664850.93182225
